Party and Electorate Candidate Votes Recorded at each polling place
"Taranaki-King Country 50","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
"Lepperton","Lepperton School, Richmond Rd",0,6,0,0,0,0,0,0,5,0,23,0,1,112,0,2,0,0,1,150,0
"Mahoe","Mahoe School Hall, Opunake Rd",0,4,0,0,0,0,1,0,0,0,9,0,0,71,0,1,0,0,5,91,0
"Mahoenui","Mahoenui Memorial Hall, SH3",0,3,0,0,0,0,0,0,3,1,6,0,1,42,0,7,0,0,1,64,0
"Maihiihi","Maihiihi School, 775 Maihiihi Rd",0,0,0,0,0,0,2,0,2,0,13,0,0,137,0,3,0,0,1,158,0
"Mairoa","Mairoa Hall, Mairoa Rd",0,3,0,0,0,0,0,0,1,0,2,0,1,44,0,7,0,0,2,60,0
"Manaia","Manaia Primary School, Karaka St",0,1,0,0,0,0,1,0,1,0,3,0,1,9,0,4,0,0,0,20,0
"Mangorei","Mangorei School Hall, Mangorei Rd",0,3,0,1,1,0,3,0,11,2,23,0,0,84,0,9,1,0,0,138,0
,"Memorial Hall, 732 Junction Road, SH3",0,5,0,0,0,0,0,0,6,0,30,0,1,99,0,8,0,0,3,152,0
"Mapiu","Mapui School, SH43",0,2,0,0,0,0,0,0,2,1,9,0,0,55,0,8,0,0,3,80,2
"Marokopa","Marokopa Community Hall, The Esplanade",0,3,0,0,0,0,0,0,0,0,6,0,0,45,0,5,0,0,1,60,1
"Matiere","Matiere School, Main Rd",0,2,0,0,0,0,0,0,4,0,14,0,0,52,0,5,0,0,0,77,0
"Midhirst","Midhirst Primary School, 8 Erin St",0,5,0,1,2,0,6,0,7,1,62,0,1,207,0,24,0,0,4,320,2
"Mimi","Mimi School, Pukearuke Rd",0,4,0,0,0,0,3,0,7,0,20,0,0,63,0,14,0,0,0,111,1
"Mokau","Mokau Primary School, Rangi St",0,4,0,0,0,0,0,0,4,1,45,0,1,113,0,11,0,1,4,184,2
"Mokauiti","Mokauiti Hall, Mokauiti Rd",0,0,0,0,0,0,0,0,2,0,5,0,0,28,0,2,0,0,2,39,0
"Motunui","Motunui School, Main Rd, SH 3",0,4,0,0,0,0,2,0,12,1,34,0,0,85,0,14,0,0,1,153,0
"New Plymouth","Welbourn School Hall, Coronation Avenue",0,1,0,0,2,0,0,2,8,2,13,0,0,23,0,0,0,0,0,51,0
"Ngaere","Ngaere School, 4355 Mountain Rd, SH3",0,5,0,0,0,0,0,0,3,1,13,0,0,117,0,12,0,0,1,152,0
"Ngahinapouri","Ngahinapouri School, 1185 Karamea Rd",0,4,0,1,0,0,0,0,5,1,24,0,1,135,0,12,0,0,1,184,0
"Ngutunui","Ngutunui School, Ngutunui Rd",0,5,0,1,0,0,4,0,6,0,10,0,0,66,0,7,0,0,2,101,0
"Norfolk","Norfolk School, Norfolk Rd",0,16,0,0,3,0,0,0,8,1,28,0,0,192,1,9,0,0,4,262,0
"Oaonui","Oaonui Hall, SH45",0,4,0,0,0,0,0,0,2,0,17,0,0,100,0,7,0,0,0,130,0
"Ohaupo","Memorial Hall, Great South Rd",0,4,0,1,0,2,1,0,3,2,37,0,0,111,0,11,0,0,6,178,0
"Ohura","Ohura Valley School, Ngarimu St",0,0,0,0,0,0,3,1,6,3,26,0,2,49,0,11,0,0,0,101,2
"Okahukura","Education Institute, Okahukura Back Rd",0,2,0,0,0,0,0,0,0,0,9,0,0,21,0,0,0,0,1,33,0
"Okato","Coastal Taranaki School, Old South Rd SH45",0,0,0,0,0,0,0,0,9,0,23,0,0,68,0,6,0,0,0,106,0
"Ongarue","Ongarue School, Village Rd",0,2,0,0,0,0,0,0,2,1,10,0,0,54,0,3,0,0,0,72,0
"Oparau","Oparau Hall, 33 Rotoiti Rd",0,2,0,0,0,0,0,0,3,3,7,0,0,34,0,8,0,0,0,57,2
"Oparure","Oparure School, Oparure Rd",0,0,0,0,0,0,0,0,1,0,10,0,0,45,0,3,0,0,0,59,0
"Opunake","Opunake Primary School, Longfellow Rd",1,10,2,4,1,0,12,0,30,3,240,0,15,353,0,79,1,0,10,761,5
"Otakeho","Otakeho Hall, Auroa Road, SH45",0,5,0,0,0,0,0,0,0,1,7,0,0,47,0,3,0,0,2,65,1
"Otewa","Otewa School, Otewa Rd",0,2,0,0,0,0,0,0,3,1,11,0,1,86,0,6,0,0,1,111,1
"Otorohanga","District Library Meeting Room Maniapoto St",0,20,0,4,1,0,9,0,19,8,259,1,9,623,1,87,0,0,13,1054,6
,"Otorohanga College (Hall), Bledisloe Avenue",0,8,0,0,0,0,0,0,4,3,103,0,6,213,0,32,0,0,11,380,1
"Parawera","Parawera School, 18 Mellsop Rd",0,5,0,1,0,0,0,0,5,0,21,0,2,88,0,5,0,0,4,131,0
"Paterangi","Paterangi School, 1326 Paterangi Rd",0,9,0,0,0,0,1,0,8,0,31,0,0,166,0,12,0,0,3,230,0
"Pihama","Pihama Hall, Main South Road, SH45",0,6,0,0,0,0,0,0,4,0,15,0,0,88,0,2,0,0,0,115,0
"Piopio","Piopio School, 14 Aria Rd",0,16,0,1,0,0,3,0,8,3,68,0,3,283,0,25,1,0,8,419,1
"Pirongia","Pirongia School, 100 Beechey St",0,28,0,1,2,2,2,0,35,6,176,3,1,504,0,75,0,0,22,857,4
"Pokuru","Pokuru School, Pokuru Rd",0,4,0,2,0,0,1,0,5,0,19,0,1,167,0,9,0,0,2,210,0
"Puahue","Puahue School, 573 Puahue Rd",0,3,0,0,0,0,0,0,6,0,21,0,0,127,0,10,0,0,0,167,0
"Pukeatua","Pukeatua School, 2110 Arapuni Rd",0,2,0,1,1,0,1,0,8,0,21,0,0,117,0,14,0,0,6,171,0
"Pukengahu","Hall, cnr Waihapa & Wingrove Rd",0,2,0,0,0,0,0,0,3,0,10,0,1,55,0,2,0,0,0,73,0
"Pungarehu","Pungarehu Hall, SH45",0,2,0,2,0,0,0,0,6,0,35,0,1,87,0,12,0,0,4,149,1
"Raglan","Town Hall, 41 Bow St",0,2,0,0,0,0,0,0,11,1,19,0,0,29,0,11,0,0,2,75,0
"Rahotu","Rahotu School, SH45",0,7,0,0,1,0,0,0,2,2,44,0,2,144,0,11,0,1,5,219,1
"Rangitoto","Rangitoto School, Rangitoto Rd",0,1,0,0,0,0,0,0,0,0,12,0,0,58,0,2,0,0,1,74,0
"Ratapiko","Ratapiko School, 4 Ratapiko Rd",0,7,0,0,0,0,0,0,2,1,19,0,0,69,0,9,0,0,5,112,0
"Stratford","Avon School, Hamlet St",0,6,1,0,2,1,4,0,9,9,202,0,3,177,0,42,0,0,7,463,2
,"Methodist Church Hall, Regan St",0,12,0,4,4,5,3,0,22,13,335,1,3,466,0,147,0,0,20,1035,5
,"Stratford High School, Swansea Rd",0,5,0,3,0,1,7,0,5,4,148,0,0,188,0,28,0,0,7,396,4
,"Stratford Primary School, Regan St",0,15,1,3,2,1,2,2,13,14,292,0,4,441,0,58,0,0,17,865,4
"Tahora","Tahora School, 31 Tahora Rd",0,2,0,0,0,0,0,0,3,0,10,0,0,34,0,3,0,0,1,53,0
"Taumarunui","WINZ Main Office, cnr Miriama & Marae Sts",0,4,0,0,0,0,1,0,3,0,16,2,0,61,0,4,0,0,2,93,0
"Te Anga","Te Anga Hall, Te Anga Rd",0,3,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,26,0
"Te Awamutu","Courthouse, Walton St",1,19,0,0,0,4,12,0,18,8,257,0,9,394,0,111,2,0,11,846,3
,"Intermediate School, Hazelmere Cres",0,10,2,0,0,0,8,0,11,4,182,0,4,221,0,46,1,0,19,508,2
,"Pekerau School, 742 Te Rahu Rd",0,12,0,4,2,0,10,0,13,13,290,0,3,385,0,99,0,0,18,849,5
,"Primary School, 401 Teasdale St",1,31,0,2,3,5,17,0,31,7,367,0,3,595,0,102,1,0,33,1198,5
,"Te Awamutu College (hall), Alexandra St",0,10,0,5,4,3,30,1,28,20,475,0,14,749,0,159,0,1,49,1548,7
"Te Kawa","Cross Roads Hall cnr SH3 & Te Kawa Rd",0,8,0,1,1,0,4,0,6,2,43,0,0,194,0,17,0,0,7,283,0
"Te Kiri","Te Kiri Hall, Eltham Rd",0,2,0,0,0,0,1,0,1,0,9,0,0,102,0,7,0,0,0,122,0
"Te Kuiti","Centennial Park School, Te Kuiti Rd",0,1,0,2,0,0,3,0,4,4,63,2,4,72,0,17,0,0,2,174,2
,"Te Kuiti Courthouse, Queen St",0,8,0,2,0,2,5,0,12,6,191,0,6,307,0,48,0,0,18,605,2
,"Te Kuiti High School, Hospital Rd",0,3,1,0,2,0,4,0,9,7,101,0,2,137,0,30,0,0,6,302,2
,"Te Kuiti Primary School, Rora St",0,11,1,3,1,0,1,0,9,7,162,0,2,269,0,45,0,0,16,527,4
"Te Mata","Te Mata School, 778 Te Mata Rd",0,2,0,0,0,0,0,0,10,1,25,1,1,117,0,14,0,0,2,173,0
"Te Pahu","Te Pahu School, 671 Te Pahu Rd",1,10,1,2,0,1,5,0,24,2,115,0,2,270,0,31,0,0,16,480,1
"Te Rahu","Public Hall, cnr SH3 & Te Rahu Rd",0,4,0,2,0,0,6,0,3,2,43,0,0,173,0,21,0,0,4,258,0
"Te Uku","Te Uku School, 3436 SH 23",0,0,0,0,0,0,0,0,7,1,14,0,0,38,0,5,0,0,0,65,0
"Tihiroa","Hall, cnr Kawhia Rd & Te Kawa Rd SH31",0,2,0,0,0,1,1,0,2,3,12,0,0,72,0,4,0,0,2,99,0
"Tikorangi","Tikorangi School, Ngatimaru Rd",0,3,0,0,0,0,1,0,7,4,34,0,0,162,0,14,0,0,4,229,1
"Tokirima","Tokirima School, Tokirima Rd",0,2,0,0,0,0,0,0,2,0,7,0,0,36,0,2,0,0,1,50,0
"Toko","Toko School, SH43",0,8,0,0,0,0,2,0,1,0,25,1,0,151,0,5,0,0,2,195,0
"Tongaporutu","Tongaporutu Hall, Tongaporutu Rd",0,0,0,0,0,0,0,0,2,0,18,1,3,36,1,12,0,0,0,73,0
"Urenui","Urenui School (library), Takiroa St",0,16,0,0,0,0,2,1,19,2,97,0,2,254,0,39,0,0,4,436,4
"Uruti","Uruti School, Uruti Rd",0,3,0,0,2,0,0,0,4,0,15,1,0,48,0,2,0,0,0,75,1
"Waitara","Waitara Central School Hall, Cracroft St",0,2,0,0,0,0,0,0,2,1,12,0,1,21,0,3,0,0,1,43,0
"Waitetuna","School, 129 Waitetuna Valley Rd",0,1,0,0,0,0,0,0,17,2,19,0,1,36,0,8,0,0,1,85,0
"Waitomo Caves","Waitomo School, Hotel Access Rd",0,2,0,0,0,0,0,0,13,0,36,0,2,77,0,2,0,1,2,135,0
"Waitoriki","Waitoriki School, Lincoln Rd",0,1,0,0,0,0,0,0,4,0,19,0,0,56,0,5,0,0,0,85,1
"Warea ","Warea Hall, South Road, SH45",0,2,0,1,0,0,0,0,6,2,13,0,1,113,0,3,0,0,0,141,0
"Whangamomona","Whangamomona Hall, SH43",0,1,0,0,0,0,1,0,0,0,10,0,0,28,0,6,0,0,1,47,0
"Wharehuia","Wharehuia Hall, 577 Beaconsfield Rd",0,2,0,0,0,0,3,0,6,0,9,0,1,73,0,1,0,0,0,95,0
"Wharepapa","South School, 14 Wharepapa Rd",0,8,0,0,0,0,0,0,7,1,13,0,0,83,0,6,0,0,2,120,0
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,5,0
,"Hospital Votes",1,3,0,1,1,0,0,0,6,2,85,0,3,190,1,27,0,0,1,321,4
,"Ordinary Votes BEFORE polling day",0,27,1,2,6,0,27,0,48,13,374,1,4,857,0,153,3,0,49,1565,4
,"Special Votes BEFORE polling day",1,2,0,4,1,1,2,0,14,4,65,0,4,164,0,19,0,1,10,292,5
,"Special Votes On polling day",2,29,1,10,2,0,17,0,85,8,528,2,12,917,1,104,0,2,32,1752,6
,"Overseas Special Votes including defence force",0,3,1,1,1,0,2,0,23,3,38,0,0,116,0,6,1,0,7,202,0
,"Special Votes Allowed for Party Only",0,4,0,6,0,0,6,0,13,1,79,0,11,78,0,18,0,0,3,219,3
,"Taranaki-King Country Total",10,659,15,89,70,35,279,12,990,256,7886,20,191,17760,8,2538,13,8,638,31477,139
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",31616
"Electorate Party Valid Votes for Taranaki-King Country",,"National Party - .5642214951"
"99 MP Party",10,.0003176923
"ACT New Zealand",659,.0209359215
"Alliance",15,.0004765384
"Aotearoa Legalise Cannabis Party",89,.0028274613
"Christian Heritage NZ",70,.002223846
"Democrats for Social Credit",35,.001111923
"Destiny New Zealand",279,.0088636147
"Direct Democracy Party",12,.0003812307
"Green Party",990,.031451536
"Jim Anderton's Progressive",256,.0081329225
"Labour Party",7886,.2505321346
"Libertarianz",20,.0006353846
"Mâori Party",191,.0060679226
"National Party",17760,.5642214951
"New Zealand Family Rights Protection Party",8,.0002541538
"New Zealand First Party",2538,.0806303015
"OneNZ Party",13,.000413
"The Republic of New Zealand Party",8,.0002541538
"United Future New Zealand",638,.0202687677
