Party and Electorate Candidate Votes Recorded at each polling place
"Northland 35","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
"Pipiwai","Te Horo School, Pipiwai Rd",0,0,0,0,0,0,0,0,0,0,8,0,0,14,1,5,0,0,0,28,1
"Pouto","Rangitane Hall, Pouto Rd, ",0,2,0,0,0,0,0,0,4,0,11,0,1,24,0,9,0,0,0,51,1
"Pukenui","Pukenui School, Lambs Rd",0,5,0,0,0,0,0,0,12,0,109,0,4,171,0,41,0,0,3,345,5
"Pukepoto","Pukepoto School, Pukepoto- Awaroa Rd",0,1,0,0,0,0,2,0,6,1,10,0,3,24,0,9,0,0,1,57,0
"Rawene","Rawene School, Marmon St",0,0,0,0,1,0,1,0,28,3,88,1,9,43,0,18,0,0,4,196,0
"Rawhiti","Kohanga Reo, Te Rawhiti Marae, Rawhiti Rd",0,1,0,0,0,0,0,0,2,0,12,0,2,4,0,0,0,0,0,21,1
"Ruatangata","Ruatangata Hall, Ruatangata Rd",0,7,0,0,0,0,0,0,1,1,15,0,0,73,0,5,0,0,0,102,1
"Ruawai","Ruawai Primary School, Main Rd",0,13,0,2,0,0,4,0,14,4,123,1,5,247,0,55,0,0,15,483,1
"Russell","Russell School, Baker St",0,8,2,2,1,2,3,0,63,5,185,0,3,249,0,56,0,0,11,590,3
"Springs Flat","Alive Christian Fellowship, 55 Great North Rd",0,0,0,0,0,0,0,0,2,0,4,0,0,14,0,0,0,0,0,20,0
"Taheke","Taheke Community Centre, SH 12 ",0,0,0,0,1,0,0,0,12,1,32,0,5,26,0,16,0,0,1,94,0
"Taipa","Taipa Area School, SH 10",0,9,0,3,0,0,4,0,34,7,191,0,6,257,0,68,0,0,6,585,1
"Taipuha","Taipuha Hall, Taipuha Station Rd",0,2,1,0,0,0,1,0,1,0,9,0,2,49,0,2,0,0,3,70,0
"Takahue","Takahue Community Hall",0,2,0,0,0,0,0,0,7,1,16,0,2,40,0,3,0,0,6,77,0
"Tangiteroria","Tangiteroria School, SH14 ",0,0,0,0,1,1,0,0,12,1,39,0,2,87,0,20,0,0,7,170,1
"Tangowahine","Tangowahine School, Tangawahine Valley Rd",0,4,0,1,0,0,1,0,5,1,23,0,0,80,0,16,0,0,7,138,0
"Taupo Bay","Taupo Bay Holiday Park, Taupo Bay Rd",0,0,0,0,0,0,0,0,2,0,16,0,1,23,0,9,0,0,1,52,0
"Tautoro","Tautoro School, Mangakahia Rd",0,2,0,1,1,0,2,0,0,0,15,0,1,22,0,4,0,0,0,48,1
"Te Hapua","Te Hapua School, Waharua Rd",0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,2,0,0,0,10,0
"Te Kao","Te Kao Area School, Far North Rd",0,1,0,0,0,0,0,0,0,0,15,0,7,6,0,4,0,0,0,33,0
"Te Kopuru","Te Kopuru School, Te Kopuru",0,12,0,1,0,1,1,0,18,3,129,0,3,182,1,68,0,0,7,426,1
"Te Tii","Te Tii School, Te Tii - Purerua Rd, ",0,1,0,0,0,0,0,0,11,0,23,0,1,36,0,4,0,0,0,76,0
"Tinopai","Tinopai School, Tinopai Rd",0,0,0,0,0,0,0,0,6,0,42,0,3,49,0,11,0,0,0,111,0
"Titoki","Mangakahia Area School, Mangakahia Rd",0,0,1,4,0,0,1,0,10,2,35,0,0,71,0,15,0,0,6,145,0
"Tokerau Beach","Kura Kaupapa Rangiawhia School, Inland Rd",0,2,0,0,0,0,1,0,15,2,71,0,6,115,0,50,0,0,3,265,1
"Totara North","Totara North School, School Rd ",1,2,0,0,0,0,0,0,6,0,37,0,0,49,0,20,0,0,4,119,1
"Umawera","Umawera School, SH 1",0,1,0,1,0,0,0,0,6,0,23,0,1,56,0,13,0,0,0,101,0
"Victoria Valley, Kaitaia","War Memorial Hall, Victoria Valley Rd",0,1,0,0,1,0,2,0,4,1,20,0,0,37,0,11,0,0,3,80,1
"Waiharara","Waiharara School, Katavich Rd",0,1,0,1,0,0,1,0,3,1,31,0,0,70,0,8,0,0,1,117,2
"Waihue","Waihue Settlers' Hall, 1438 Waihue Rd",0,0,1,0,0,1,0,0,4,1,11,0,0,59,0,12,0,0,2,91,0
"Waikare","Te Kura o Waikare, School Road, Waikare",0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,4,0,0,0,8,0
"Waima","Waima School, SH12",0,0,1,1,0,0,0,0,2,0,13,0,4,0,0,4,0,0,0,25,1
"Waimamaku","Waimamaku Community Trust, SH 12",0,1,0,2,0,0,0,0,29,2,52,0,3,33,0,13,0,0,2,137,0
"Waimate North ","Christian School, 421 Te Ahu Ahu Rd",1,4,0,0,0,0,0,0,9,0,34,0,1,68,0,9,0,0,2,128,0
"Waiotira","Waiotira School, Ararua Rd",0,3,0,0,0,0,1,0,4,2,22,0,0,43,0,6,0,0,0,81,0
"Waipapa","Waipapa Hall, Waipapa Loop Rd",0,25,0,3,0,0,3,0,71,11,266,2,6,595,1,82,0,0,34,1099,5
"Waipapakauri","Paparore School, 157 West Coast Rd",1,0,0,0,0,0,0,0,9,2,41,0,2,40,0,14,0,0,2,111,1
"Whakapara","Whakapara Hall, Whakapara Rd",0,5,0,0,0,0,0,0,23,1,49,0,1,105,0,15,0,0,2,201,0
"Whananaki","Whananaki School, North Rd",0,1,0,0,0,0,0,0,11,0,15,1,1,23,0,9,0,0,0,61,0
"Whangaroa","Whangaroa Hall, 574 Whangaroa Rd",0,2,1,0,0,0,0,0,6,6,53,0,0,80,0,23,0,0,1,172,0
"Whirinaki","Pa Te Aroha Marae, SH12",0,2,0,0,0,0,0,0,4,1,14,0,5,5,0,4,0,0,5,40,0
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",1,1,0,0,0,0,0,0,5,0,62,0,0,70,0,17,0,0,2,158,5
,"Ordinary Votes BEFORE polling day",2,42,4,5,4,4,18,1,147,21,618,2,33,1103,0,218,2,0,44,2268,8
,"Special Votes BEFORE polling day",0,4,0,1,0,0,3,0,33,1,94,2,4,152,0,29,1,0,5,329,1
,"Special Votes On polling day",0,27,2,11,4,2,12,1,151,7,631,0,47,702,0,165,0,0,43,1805,4
,"Overseas Special Votes including defence force",0,11,1,0,1,0,0,2,36,0,84,0,2,128,0,24,0,0,5,294,0
,"Special Votes Allowed for Party Only",0,0,0,5,1,0,4,0,18,1,143,1,29,70,0,31,0,0,5,308,3
,"Northland Total",11,474,27,94,37,48,196,5,2000,272,9384,27,484,14182,6,3162,6,6,618,31039,133
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",31172
"Electorate Party Valid Votes for Northland",,"National Party - .4569090499"
"99 MP Party",11,.0003543929
"ACT New Zealand",474,.0152711105
"Alliance",27,.0008698734
"Aotearoa Legalise Cannabis Party",94,.0030284481
"Christian Heritage NZ",37,.0011920487
"Democrats for Social Credit",48,.0015464416
"Destiny New Zealand",196,.0063146364
"Direct Democracy Party",5,.0001610877
"Green Party",2000,.0644350656
"Jim Anderton's Progressive",272,.0087631689
"Labour Party",9384,.3023293276
"Libertarianz",27,.0008698734
"Mâori Party",484,.0155932859
"National Party",14182,.4569090499
"New Zealand Family Rights Protection Party",6,.0001933052
"New Zealand First Party",3162,.1018718387
"OneNZ Party",6,.0001933052
"The Republic of New Zealand Party",6,.0001933052
"United Future New Zealand",618,.0199104353
