Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Tokerau 68","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
"Silverdale","Stella Maris School, 50 Silverdale Street",0,0,0,0,0,1,0,0,11,0,5,6,1,0,0,0,0,0,0,24,0
"Snells Beach","Snells Beach Community Church, 325 Mahurangi East Road",2,0,0,0,0,0,0,0,4,0,5,1,2,0,0,0,0,0,0,14,1
,"The Lifeway Trust, 20 Goodall Road",0,0,0,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,0,8,1
"Stanmore Bay","Hibiscus Coast Leisure Centre, 159 Brightside Road",0,0,0,0,0,1,1,1,25,0,13,8,6,0,0,0,0,0,0,55,1
,"Stanmore Bay School Auditorium, 30 Waiora Road",1,0,0,0,1,0,1,0,11,0,5,4,3,0,0,0,0,0,0,26,0
"Wainui","Wainui School, 492 Waitoki Road",1,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,9,0
"Warkworth","Masonic Lodge, Baxter Street",1,0,0,0,0,1,0,0,7,0,6,8,3,0,0,0,0,0,0,26,0
,"Warkworth Methodist Church Hall, 1 Hexham Street",1,0,0,0,0,1,0,0,6,0,6,0,3,0,0,1,0,0,0,18,1
,"Warkworth Primary School, 35 Hill Street",0,0,0,0,0,2,0,0,14,0,4,1,4,0,0,0,0,0,0,25,0
"Whangaparaoa","Whangaparaoa Library, Town Centre, 713 Whangaparaoa Road",0,0,0,0,1,2,0,0,18,0,3,8,1,0,0,0,0,0,0,33,2
,Te Atatu
"Glendene","Glendene School, 60 Barrys Road",1,0,1,0,1,3,0,0,59,0,21,7,6,0,0,1,0,0,0,100,2
,"Tirimoana School, 34 Kokiri Street",1,0,0,0,1,0,1,0,35,0,28,10,9,0,0,0,0,0,0,85,0
"Henderson","Henderson North School, 14 Norval Road",0,0,0,0,0,2,0,0,39,0,15,6,2,0,0,0,0,0,0,64,2
,"Waitakere College, 42 Rathgar Road",0,0,0,0,1,4,2,1,53,0,45,9,12,0,0,1,0,0,0,128,4
"Lincoln","Lincoln North Kindergarten, 47a Longburn Road",0,0,0,0,1,0,0,0,37,0,7,4,3,0,0,0,0,0,0,52,0
,"Pomaria Primary School, 33a Pomaria Road",0,0,1,0,2,1,0,0,50,0,33,6,5,0,0,1,0,0,0,99,0
"Massey","Lincoln Heights School, 16 Keegan Drive",1,0,1,0,0,2,0,0,55,0,36,16,6,0,0,0,0,0,0,117,0
,"Royal Road School, 112 Royal Road",1,0,1,0,1,2,1,0,67,0,34,16,10,0,0,0,0,0,0,133,1
"Massey West","Don Buck School, 124 Don Buck Road",0,0,0,0,1,1,0,0,40,0,10,3,4,0,0,0,0,0,0,59,1
,"Massey High School, 274 Don Buck Road",2,0,1,0,0,1,0,0,48,0,23,8,6,0,0,0,0,0,0,89,1
"Royal Heights","Colwill School, Kintara Drive",0,0,0,0,0,1,1,0,40,0,18,9,4,0,0,0,0,0,0,73,4
"Te Atatu Peninsula","Congregational Church of Samoa, 472-478 Te Atatu Road",0,0,0,0,0,0,1,0,12,0,10,3,5,0,0,0,0,0,0,31,0
,"Matipo Primary School, 63b Matipo Road",1,0,0,0,0,5,0,0,40,0,27,7,7,0,0,0,0,1,0,88,1
,"Peninsula Primary School, 22 Waipani Road",0,0,0,0,0,5,0,0,45,0,37,10,7,0,0,0,0,0,0,104,0
,"Rutherford Primary School, 7 Toru Street",1,0,2,0,1,2,1,0,20,0,15,11,5,0,0,0,0,0,0,58,0
,"Te Atatu Intermediate School, Harbour View Road",1,0,0,0,0,7,0,0,82,0,67,18,13,0,0,3,0,0,0,191,3
"Te Atatu South","Edmonton Primary School, corner School & Edmonton Roads",0,0,0,0,0,4,1,0,41,0,27,9,5,0,0,1,0,0,0,88,0
,"Flanshaw Road School, 51 Flanshaw Road",1,0,2,0,2,8,0,0,44,0,23,8,11,0,0,0,0,0,0,99,3
,"Freyberg Community School, 60 Roberts Road",0,0,0,0,0,3,1,0,28,0,12,3,8,0,0,0,0,0,0,55,1
"Westgate","Massey Presbyterian Church, 510 Don Buck Road",0,0,0,0,1,1,1,0,31,0,8,8,6,0,0,0,0,0,0,56,3
,Waitakere
"Glen Eden","Catholic Church Hall, 7 Glendale Road",0,0,0,0,0,0,0,0,11,0,3,1,0,0,0,0,0,0,0,15,1
,"Glen Eden Primary School, 3 Glenview Road",0,0,1,0,0,1,0,0,3,0,3,1,1,0,0,0,0,0,0,10,0
,"Prospect School Hall, 76 Rosier Road",0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0
,"Te Kura Kaupapa Maori o Hoani Waititi Marae, 441 West Coast Road",1,0,1,0,0,0,1,0,31,0,53,5,4,0,0,0,0,0,0,96,0
"Henderson","Bruce McLaren Intermediate School, 61-69 Bruce McLaren Road",1,0,2,0,1,4,0,0,45,0,14,5,8,0,0,1,0,0,0,81,1
,"Henderson High School, 31 Henderson Valley Road",0,0,1,0,0,1,0,1,33,0,28,8,2,1,0,0,0,0,0,75,0
,"Henderson Primary School, 13 Montel Avenue",0,0,0,0,0,0,2,0,20,0,13,6,2,0,0,0,0,0,0,43,0
,"Henderson South School, 24 Garelja Road",0,0,0,0,0,0,0,0,18,0,14,2,4,0,0,0,0,0,0,38,3
,"Henderson Valley Play Centre, 31 Farwood Drive",0,0,0,0,2,1,1,0,14,0,4,2,0,0,0,0,0,0,0,24,1
,"Henderson Valley Pony Club, 201a Henderson Valley Road",0,0,0,0,0,2,0,0,9,0,3,2,3,0,0,0,0,0,0,19,0
,"Henderson Valley Primary School, 389 Henderson Valley Road",0,0,0,0,0,0,0,0,5,0,1,0,3,0,0,0,0,0,0,9,0
,"Summerland Primary School, 62-68 Summerland Drive",0,0,1,0,1,1,0,0,25,0,11,10,8,0,0,1,0,0,0,58,0
,"Western Heights School, 126 Sturges Road",1,0,0,0,0,1,0,0,40,0,28,6,6,0,0,0,0,0,0,82,1
"Ranui","Birdwood School, 23 Karepo Crescent",1,0,1,0,0,2,2,0,46,0,28,6,7,0,0,0,0,1,0,94,3
,"Ranui Library & Community Centre, 474 Swanson Road",1,0,3,0,3,7,0,0,119,0,36,10,10,0,0,0,0,0,0,189,2
"Sunnyvale","Kelston Community Centre, 126 Awaroa Road (corner Great North Road)",0,0,0,0,0,2,0,0,15,0,12,8,9,0,0,0,0,0,0,46,0
,"Sunnyvale Community Hall, 18 Sunnyside Road",0,0,0,0,0,2,0,0,23,0,12,2,4,0,0,0,0,0,0,43,0
,"Sunnyvale Primary School, 34 Ribblesdale Road",0,0,2,0,0,1,1,0,20,0,23,3,3,0,0,0,0,0,0,53,0
"Swanson","Swanson School, 703 Swanson Road",2,0,1,0,0,7,1,0,40,0,13,22,6,0,0,0,0,1,0,93,1
"Waitakere","Waitakere Primary School, 10 Bethells Road",1,0,0,0,0,1,0,0,9,0,11,6,1,0,0,0,0,0,0,29,0
,Whangarei
"Glenbervie","Glenbervie School, Ngunguru Road",0,0,0,0,0,2,2,0,20,0,14,3,12,1,0,0,0,1,0,55,0
"Hikurangi","Hikurangi School, Swan Avenue",0,0,3,0,0,7,1,1,66,0,37,9,13,0,0,1,0,0,0,138,1
"Kamo","Kamo Intermediate School, Hailes Road",0,0,1,0,0,1,3,0,35,0,10,7,6,0,0,0,0,0,0,63,1
,"Kamo Primary School, 3 Mile Bush Road",1,0,1,0,0,4,0,0,80,0,39,12,15,0,0,0,0,0,0,152,7
"Kaurihohore","Kaurihohore Hall, corner Apotu & Crane Roads",0,0,0,0,0,0,0,0,10,0,3,3,4,0,0,0,0,0,0,20,0
"Kensington","Croquet Club, 41 Mill Road",1,0,1,0,0,1,1,0,20,0,12,4,8,0,0,1,0,0,0,49,3
,"St Johns Church Centre, 149 Kamo Road",0,0,0,0,0,2,0,0,29,0,19,6,6,0,0,0,0,0,0,62,2
,"Table Tennis Club, Western Hills Drive",1,0,3,0,0,2,0,0,20,0,10,5,0,0,0,0,0,1,0,42,1
,"Whau Valley School, 17 Moodys Avenue",0,0,1,0,0,1,0,0,34,0,19,8,6,0,0,2,0,0,0,71,1
"Kokopu","Kokopu School, Kokopu Road",1,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,9,0
"Mangapai","Mangapai Hall, corner McAlister and Mangapai Roads ",0,0,0,0,0,1,0,0,4,0,2,3,1,0,0,0,0,0,0,11,0
"Mata","Mata Hall, State Highway 1",0,0,0,0,0,0,0,0,8,0,2,0,2,0,0,0,0,0,0,12,0
"Matapouri","Matapouri Public Hall, Matapouri Road",0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,10,0
"Maungakaramea","Maungakaramea School, Tangihua Road",1,0,1,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,10,0
"Maungatapere","Maungatapere School, Maungakahia Road",0,0,1,0,0,1,0,0,8,0,2,7,3,0,0,0,0,0,0,22,0
"Maunu","Maunu Primary School, 13 Austins Road",0,0,0,0,1,0,0,0,9,0,6,6,2,0,0,0,0,0,0,24,0
,"Selwyn Park Village, 15 Puriri Park Road",0,0,0,0,0,0,0,0,7,0,1,1,1,0,0,1,0,0,0,11,0
,"Whangarei Area Hospital, Maunu Road",0,0,0,0,0,0,1,1,32,0,21,2,9,0,1,2,0,0,0,69,2
"Morningside","Morningside School, 53a Morningside Road",0,0,1,0,0,1,4,0,45,0,16,5,3,0,0,0,0,0,0,75,0
"Ngararatunua","Regent Training Centre, Pipiwai Road",0,0,0,0,0,1,0,0,9,0,11,8,2,0,0,0,0,0,0,31,0
"Ngunguru","Ngunguru Community Hall, Ngunguru Road",1,0,1,0,0,2,0,2,16,0,10,5,3,0,0,0,0,1,0,41,0
"One Tree Point","One Tree Point School, One Tree Point Road",0,0,0,0,0,2,0,1,27,1,10,3,3,0,0,0,0,0,0,47,0
"Onerahi","Onerahi School, Church Road",1,0,4,0,1,3,2,0,53,0,27,6,10,0,0,0,0,1,0,108,0
,"Raurimu Avenue School, Raurimu Avenue",0,0,0,0,5,2,0,0,33,0,35,5,6,0,0,0,0,0,0,86,1
,"St James Church, 135 Onerahi Road",0,0,1,0,0,2,1,0,64,0,24,8,5,0,0,0,0,0,1,106,2
"Otaika","Lifesway Bible Church, corner Tarewa & Otaika Roads",0,0,2,0,0,3,3,0,86,0,41,8,9,0,0,0,0,0,0,152,1
,"Otaika School, Valley View Road",0,0,0,0,0,0,0,0,10,0,2,0,1,0,0,0,0,0,0,13,0
"Otangarei","Otangarei School, 181 William Jones Drive",0,0,4,0,2,4,0,0,128,0,121,5,14,0,3,0,0,0,0,281,6
"Parua Bay","Parua Bay School, Whangarei Heads Road",1,0,0,0,0,5,0,0,20,0,13,5,6,0,0,0,0,0,0,50,0
"Poroti","Poroti School, Maungakahia Road",0,0,0,0,0,1,0,0,24,0,11,3,3,0,1,0,0,0,0,43,0
"Portland","Portland Primary School, 10 Portland School Road",1,0,2,0,0,0,1,0,19,0,3,0,0,0,0,0,0,0,0,26,0
"Raumanga","Manaia View School Hall, 64 Murdock Crescent",0,0,4,0,0,11,0,0,119,0,55,6,11,0,0,0,0,0,0,206,4
,"Northland Polytechnic, 49-59 Raumanga Valley Road",0,0,0,0,0,3,0,0,54,0,28,2,9,0,0,0,0,0,0,96,0
"Regent","Anglican Parish Hall, 2a Kamo Road",0,0,2,0,0,1,0,0,46,0,28,4,16,0,0,0,0,0,1,98,1
"Riverside","Shackleton Scout Hall, Riverside Drive",0,0,0,0,0,1,0,0,14,0,9,3,3,0,0,0,0,0,0,30,0
"Ruakaka","Bream Bay College, Marsden Pt Road",0,0,2,0,0,0,0,0,48,0,18,2,3,0,0,0,0,1,0,74,0
,"Ruakaka School, 12 Sandford Road",0,0,2,0,2,3,1,0,30,0,17,2,5,0,0,0,0,0,0,62,1
"Ruatangata","Ruatangata Hall, Ruatangata Road",0,0,0,0,0,0,0,0,9,0,3,1,2,0,0,0,0,0,0,15,0
"Springs Flat","Alive Christian Fellowship, 55 Great North Road",0,0,0,0,1,1,0,0,14,0,2,2,0,2,0,0,0,0,0,22,0
"Tamaterau","Tamaterau Hall, Whangarei Heads Road",0,0,0,0,0,0,1,0,2,0,4,4,0,0,0,0,0,0,0,11,0
"Tauraroa","Tauraroa Area School, Omana Road",0,0,0,0,0,1,0,0,7,0,4,1,1,0,0,0,0,0,0,14,0
"Tikipunga","Tikipunga Community Centre, 83 Paramount Parade",1,0,1,0,1,4,0,0,68,0,43,9,10,0,0,1,0,1,0,139,2
,"Tikipunga High School, 194 Corks Road",0,0,0,0,5,4,1,0,126,0,71,8,6,0,1,0,0,0,0,222,1
,"Trinity Uniting Church, 4 Otuhiwai Crescent",2,0,0,0,0,2,2,0,60,0,34,9,9,0,0,0,0,0,0,118,4
"Waipu","Waipu Hall, The Centre",0,0,0,0,0,2,0,0,14,0,14,8,8,0,0,0,0,0,0,46,2
"Whangarei","Northland Mitsubishi, Reyburn Street",0,0,1,0,1,2,0,0,25,0,13,9,4,0,0,0,0,0,0,55,0
,"Regent Training Classrooms, 29 Maunu Road",0,0,1,0,0,1,0,0,20,0,11,3,4,0,0,0,0,0,0,40,0
,"Te Renga Paraoa Marae, Porowini Avenue",0,0,1,0,0,2,2,0,58,0,39,4,12,0,0,0,0,0,0,118,2
,"Whangarei Intermediate, 32 Rust Avenue",0,0,0,0,3,6,1,0,41,0,17,7,5,0,0,0,0,1,0,81,0
"Whangarei Heads","McLeod Bay Hall, Stewart Road",0,0,0,0,0,1,0,0,3,0,3,1,2,0,0,0,0,0,0,10,0
,"Polling places where less than 6 votes were taken",0,0,0,0,2,7,0,0,13,0,8,19,6,0,0,1,0,0,0,56,0
,"Hospital Votes",0,0,0,0,0,2,0,0,33,0,26,5,10,0,0,0,0,0,0,76,0
,"Ordinary Votes BEFORE polling day",3,1,29,0,3,74,2,1,609,0,519,149,139,1,2,2,0,2,0,1536,20
,"Special Votes BEFORE polling day",0,0,2,0,0,9,0,0,92,0,90,13,24,0,0,2,0,0,0,232,3
,"Special Votes On polling day",8,1,28,0,11,71,2,2,775,1,587,122,90,0,1,11,0,4,0,1714,22
,"Overseas Special Votes including defence force",2,0,0,0,2,6,1,0,34,0,36,17,3,0,0,0,0,0,0,101,1
,"Votes Allowed for Party Only",2,0,15,0,4,16,3,3,262,0,152,38,22,0,1,0,0,0,0,518,7
,"Te Tai Tokerau Total",112,5,218,1,108,709,74,32,9200,5,6204,1883,1495,6,10,74,0,24,3,20163,292
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",20455
"Electorate Party Valid Votes for Te Tai Tokerau",,"Labour Party - .4562813073"
"ACT New Zealand",112,.005554729
"Alliance",5,.000247979
"Aotearoa Legalise Cannabis Party",218,.0108118832
"Democrats for Social Credit",1,.0000495958
"Family Party",108,.0053563458
"Green Party",709,.0351634181
"Jim Anderton's Progressive",74,.0036700888
"Kiwi Party",32,.0015870654
"Labour Party",9200,.4562813073
"Libertarianz",5,.000247979
"Maori Party",6204,.3076923077
"National Party",1883,.0933888806
"New Zealand First Party",1495,.0741457124
"New Zealand Pacific Party",6,.0002975748
"RAM - Residents Action Movement",10,.0004959579
"The Bill and Ben Party",74,.0036700888
"The Republic of New Zealand Party",0,0
"United Future",24,.0011902991
"Workers Party",3,.0001487874
