Party and Electorate Candidate Votes Recorded at each polling place
"Tamaki Makaurau 65","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
"Avondale","Avondale Baptist Church Hall, cnr Blockhouse Bay Rd and New North Rd",0,0,0,0,0,0,1,0,5,0,12,0,1,1,0,3,0,0,0,23,0
"Blockhouse Bay","Baptist Church Hall, 502 Blockhouse Bay Road",0,0,0,0,0,0,2,0,0,0,6,0,3,1,0,0,0,0,0,12,0
,"Bay Roskill Sports Club Hall, 231 Whitney Street",0,0,0,0,0,0,0,0,0,1,13,0,2,0,0,2,0,0,0,18,0
,"Blockhouse Bay Intermediate School Hall, 95-97 Bolton Street",0,0,0,0,0,0,0,0,1,0,15,0,13,0,0,2,0,0,1,32,0
,"Chaucer School Multi Purpose Room, Chaucer Place",0,0,0,0,0,0,0,0,0,0,14,0,6,2,0,1,0,0,0,23,0
,"Glenavon School Hall, 340 Blockhouse Bay Road",0,1,0,0,0,0,0,0,1,0,36,0,9,0,0,3,0,0,0,50,0
,"Primary School Hall, 584 Blockhouse Bay Road",0,0,0,0,0,0,0,0,3,0,23,0,4,2,0,2,0,0,0,34,2
"Green Bay","Green Bay Community Church Hall, 14 Vardon Road",0,0,0,1,0,0,2,0,4,0,31,0,9,3,0,4,0,0,0,54,1
,"Green Bay Primary School Hall, 131 Godley Road",0,0,0,0,0,0,0,0,1,1,16,0,4,4,0,3,0,0,1,30,0
"Huia","Huia Hall, Huia Road",0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,8,0
"Laingholm","Laingholm School Library, Victory Road",0,0,0,0,0,0,1,0,4,0,6,0,3,5,0,0,0,0,0,19,0
"Lynfield","Halsey Drive School Hall, 106 Halsey Drive",0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,7,0
,"Lynfield Tennis Club, cnr Hillsborough Road & The Avenue",0,0,0,0,0,0,0,0,1,0,12,0,1,3,0,1,0,0,1,19,0
"New Lynn","Arahoe School Hall, 11 Arahoe Road",0,0,0,0,0,0,0,0,3,0,30,0,8,4,0,2,0,0,1,48,0
,"Fruitvale School Hall, 9 Croydon Road, New Lynn",0,0,0,0,0,0,0,0,4,0,40,0,11,2,0,4,0,0,1,62,0
,"Miracle of Life Church Hall, 3165 Great North Road",0,0,0,0,0,0,0,0,1,0,5,0,5,0,0,0,0,0,0,11,0
,"New Lynn Community Centre, 45 Totara Avenue",0,0,0,0,0,0,0,0,2,0,38,0,13,1,0,2,0,0,0,56,0
,"New Lynn Salvation Army Hall, 32 Delta Avenue",0,0,0,0,0,0,0,0,0,0,22,0,15,1,0,4,0,0,1,43,1
,"St Thomas' Anglican Church Lounge, 6 Islington Avenue",0,0,0,0,0,0,0,0,1,0,13,0,9,0,0,2,0,1,1,27,0
"New Windsor","Blockhouse Bay Community Church Hall, 76 Dundale Avenue",0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,1,0,0,0,15,1
,"New Windsor School Hall, 185 New Windsor Road",0,1,0,0,0,0,1,0,1,0,24,0,14,2,0,4,0,0,0,47,0
"Titirangi","Titirangi Primary School Hall, Atkinson Road",0,0,0,0,0,0,0,0,1,0,10,0,3,3,0,1,0,0,0,18,0
"Titirangi South","26 Grendon Road (Private Garage)",0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,1,0,0,0,7,0
"Woodlands Park","Woodlands Park School Hall, Woodlands Park Road",0,0,0,0,0,0,0,0,4,0,14,0,4,5,0,0,0,0,0,27,0
,Pakuranga
"Bucklands Beach","Bucklands Beach Intermediate, 247 Bucklands Beach Road",0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,3,0,0,0,10,0
,"Bucklands Beach School, 107 Clovelly Road",0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,1,0,0,0,9,0
,"Macleans College, Macleans Road",0,0,0,0,0,0,0,0,2,0,4,0,2,4,0,2,0,0,0,14,0
,"Macleans School, Wycherley Drive",0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,1,0,0,1,12,0
,"Pakuranga Health Camp School, 1-9 Pigeon Mountain Road",0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,3,0,0,0,11,0
"Howick","Cockle Bay School, Sandspit Road",0,1,0,0,0,0,0,0,1,0,8,0,4,2,0,5,0,0,0,21,0
,"Howick Intermediate School, 1 Botany Road",0,0,0,3,0,0,0,0,0,1,11,0,5,3,0,3,0,0,0,26,0
,"Owairoa School, Nelson Street",0,0,0,0,0,0,1,0,0,0,12,0,6,4,0,0,0,0,1,24,0
,"Salvation Army-East City, 37-45 Wellington Street",0,0,0,0,0,0,0,0,1,0,5,0,2,3,0,0,0,0,0,11,0
"Mellons Bay, Howick","Mellons Bay School, 140 Mellons Bay Road",0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1,0,0,0,8,0
"Pakuranga","Anchorage Park School, Swan Crescent",0,0,0,1,0,0,1,0,1,0,24,0,7,0,0,1,0,0,0,35,0
,"Eastgate Christian Centre, 5 Ben Lomond Crescent",0,0,0,0,0,0,2,1,1,0,9,0,3,2,0,4,0,0,1,23,0
,"Edgewater College, 80 Edgewater Drive",0,0,0,0,0,0,0,0,0,0,20,0,13,3,0,6,0,0,0,42,0
,"Elm Park School, 46 Gossamer Drive",0,0,1,0,0,0,0,0,0,0,27,0,9,6,0,5,0,0,1,49,0
,"Farm Cove Intermediate, Butley Drive, Farm Cove",0,0,0,0,0,0,1,0,0,0,10,0,4,3,0,1,0,0,0,19,0
,"Pakuranga College, 480 Pakuranga Road",0,1,0,0,0,0,0,0,0,0,21,0,9,3,0,8,0,0,0,42,0
,"Pakuranga Heights School, Udys Road",0,0,0,0,0,0,3,0,1,0,15,0,7,2,0,1,0,0,0,29,0
,"Riverhills School, 13 Waikaremoana Place",0,0,0,1,0,0,3,0,1,0,36,0,10,1,0,6,0,0,0,58,0
,"Sunnyhills School, 17 The Crest",0,0,0,0,0,0,0,0,1,0,6,0,2,4,0,1,0,0,0,14,0
,"Youth Recreation Centre, William Roberts Road",0,0,0,0,0,0,6,0,0,0,23,0,5,3,0,2,0,0,0,39,0
,Tamaki
"Glen Innes","Glenbrae Primary School Hall, 105 Leybourne Circle",0,0,0,1,0,0,3,0,2,2,52,0,20,1,0,3,0,0,0,84,0
,"H I S International Mission, 77 Line Road or Omaru Lane",0,0,0,1,0,1,6,0,0,0,60,0,23,2,0,5,0,0,0,98,4
,"Primary School (library), 38-42 Eastview Road",0,0,0,1,0,0,0,0,2,0,38,0,14,2,0,3,0,0,0,60,1
,"Sacred Heart College Hall, 250 West Tamaki Road",0,1,0,0,0,0,0,0,0,0,13,0,6,3,0,0,0,0,0,23,2
,"Tamaki College Auditorium, cnr Elstree Ave & Taniwha St",0,0,0,1,0,0,1,0,0,0,78,0,37,3,1,2,0,0,0,123,0
"Glendowie","Churchill Park School Hall, 374 Riddell Road",0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,6,0
,"Glen Taylor School Classroom, 172 West Tamaki Road",0,0,0,0,0,0,2,0,1,0,26,0,7,3,0,3,0,0,1,43,0
,"Primary School Hall, 217 Riddell Road",0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,1,0,0,0,10,0
"Kohimarama","School Hall, 112 Kohimarama Road",0,0,0,0,0,0,2,0,0,0,8,0,3,4,0,0,0,0,0,17,0
,"St Thomas's School Hall, cnr Allum St & Kohimarama Rd",0,1,0,0,1,0,0,0,6,0,9,0,5,5,0,2,0,0,0,29,0
"Meadowbank","Free Kindergarten, 122 Meadowbank Road",0,0,0,0,0,0,0,0,2,0,13,0,4,2,0,1,0,0,0,22,1
,"Primary School Staffroom, 68 Waiatarua Road",0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,2,0,0,0,8,0
,"St Chad's Church Hall, 5 Meadowbank Road",0,0,0,0,0,0,1,0,1,0,16,0,3,3,0,1,0,0,0,25,0
,"St John's College, Wesley Hall, 202-210 St John's Road",0,0,0,0,0,0,0,0,2,0,20,0,12,0,0,5,0,0,0,39,0
"Mission Bay","Patteson Guide Hall, 87 Patteson Avenue",0,0,0,0,1,0,0,0,1,0,6,0,3,4,0,2,0,0,0,17,0
"Orakei","Presbyterian Church Hall, 162 Coates Avenue",0,0,0,2,0,0,3,0,2,0,103,0,68,4,0,4,0,0,0,186,1
,"School Hall, 1 Grace Street",0,0,0,0,0,0,1,0,1,0,12,0,13,3,0,0,0,0,0,30,0
"Panmure","Bridge Primary School Hall, 76 Kings Road",0,0,0,0,0,0,0,0,1,0,42,0,19,1,1,4,0,0,0,68,2
,"Panmure Community Library, 7-13 Pilkington Road",0,1,0,1,0,0,10,0,3,1,73,0,18,4,1,4,1,0,0,117,1
,"Ruapotaka Primary School Foyer, 10A Taratoa Street",0,0,0,0,0,0,1,0,2,0,28,0,9,0,0,2,0,0,0,42,0
,"St Patrick's Church Hall, 19 Sunset View Road",0,0,0,0,0,0,0,0,0,0,12,0,5,1,0,3,0,0,0,21,0
,"Tamaki Community Church Hall, 4A Court Crescent",0,0,0,0,0,0,5,0,0,0,33,0,16,0,0,3,0,0,0,57,1
,"Tamaki Intermediate School Hall, 80A Tripoli Road",0,0,1,0,0,0,3,0,1,1,82,0,24,2,2,5,0,0,0,121,0
"Point England","Primary School Hall, 130 Point England Road",0,0,0,0,0,0,6,0,4,0,92,0,34,1,0,10,0,0,0,147,3
"Remuera","Baptist Church Hall, 641 Remuera Road",0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,6,0
"St Heliers","Lawn Tennis Club, 3 Goldie Street",0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,0,0,0,8,0
,"School Hall, 126-160 St Heliers Bay Road",0,0,0,0,0,0,0,0,3,0,10,0,5,5,0,0,0,0,0,23,0
,Te Atatu
"Kelston","Kelston Boys High School, Archibald Road",0,0,0,1,0,0,0,0,2,0,42,0,14,2,0,5,0,0,0,66,0
,"Kelston Girls College Music Suite, 1 Archibald Road",0,0,0,0,0,0,0,0,0,0,12,0,15,1,0,4,0,0,0,32,0
,"St Leonards Road School Hall, 15 St Leonards Road",0,0,1,1,0,0,1,0,2,0,30,0,11,1,0,8,0,0,0,55,0
,Waitakere
"Bethells Valley","Fire Station, Bethells Road",0,0,0,0,0,0,0,0,3,0,4,0,4,1,0,0,0,0,0,12,0
"Glen Eden","Catholic Church Hall, 7 Glendale Road",0,0,0,0,0,0,0,0,0,0,41,0,15,0,0,2,0,0,1,59,2
,"Glen Eden Baptist Church Hall, 97 Glendale Road",0,0,0,1,0,0,1,0,4,0,39,0,15,4,0,3,0,0,2,69,0
,"Glen Eden School Hall, 3 Glenview Road",0,0,0,0,0,0,2,0,1,0,31,0,14,0,0,3,0,0,0,51,1
,"Prospect School Hall, Rosier Road",0,0,0,0,0,0,0,1,5,0,49,0,21,3,0,6,0,0,1,86,1
,"Te Kura Kaupapa Maori o Hoani Waititi Marae, 441 West Coast Road",0,0,0,0,0,0,0,0,1,0,19,0,46,0,0,2,0,0,0,68,0
"Henderson Valley","Henderson Valley School, 389 Henderson Valley Rd",0,0,0,0,0,0,1,0,1,0,12,0,2,4,0,1,0,0,0,21,0
"Oratia","Oratia School (cnr Shaw and West Coast Roads)",0,1,0,0,0,0,0,0,4,0,8,0,3,5,0,3,0,0,1,25,0
"Piha","Barnett Hall, Marine Parade",0,0,0,0,0,0,0,0,1,0,9,0,2,2,0,0,0,0,0,14,0
"Titirangi","Kaurilands School Hall, Atkinson Road",0,0,0,0,0,0,2,0,5,2,34,0,3,1,0,4,0,0,0,51,0
,"Konini School Hall, Withers Road",0,0,1,0,0,0,2,0,1,0,16,0,5,3,0,0,0,0,0,28,1
,"MacAndrew Hall, 337 Titirangi Road",0,0,0,0,0,0,0,1,2,0,7,0,0,2,0,0,0,0,1,13,0
"Waiatarua","Waiatarua Community Hall, 911 West Coast Road",0,0,0,0,0,0,0,0,2,0,2,0,2,1,0,1,0,0,0,8,0
,"Polling places where less than 6 votes were taken",0,1,0,0,0,0,1,0,4,0,34,0,12,17,1,10,0,0,0,80,1
,"Hospital Votes",0,0,0,2,0,0,0,0,0,0,24,0,6,1,0,1,0,0,0,34,2
,"Ordinary Votes BEFORE polling day",1,3,1,7,1,0,20,0,29,5,418,0,264,56,0,52,1,0,7,865,4
,"Special Votes BEFORE polling day",0,1,0,5,0,0,3,0,7,0,104,0,62,4,0,7,0,0,0,193,4
,"Special Votes On polling day",1,4,0,14,2,0,34,2,86,3,1195,1,684,72,1,115,1,0,4,2219,18
,"Overseas Special Votes including defence force",0,2,0,0,2,0,10,0,7,0,62,0,21,4,0,8,0,0,1,117,1
,"Special Votes Allowed for Party Only",0,1,0,11,1,0,9,2,12,2,299,0,155,24,3,15,0,0,6,540,8
,"Tamaki Makaurau Total",9,42,13,141,14,1,520,18,652,67,10951,3,5457,801,20,1057,5,1,87,19859,199
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",20058
"Electorate Party Valid Votes for Tamaki Makaurau",,"Labour Party - .5514376353"
"99 MP Party",9,.000453195
"ACT New Zealand",42,.0021149101
"Alliance",13,.000654615
"Aotearoa Legalise Cannabis Party",141,.0071000554
"Christian Heritage NZ",14,.00070497
"Democrats for Social Credit",1,.000050355
"Destiny New Zealand",520,.0261846014
"Direct Democracy Party",18,.00090639
"Green Party",652,.0328314618
"Jim Anderton's Progressive",67,.0033737852
"Labour Party",10951,.5514376353
"Libertarianz",3,.000151065
"Mâori Party",5457,.2747872501
"National Party",801,.0403343572
"New Zealand Family Rights Protection Party",20,.0010071001
"New Zealand First Party",1057,.0532252379
"OneNZ Party",5,.000251775
"The Republic of New Zealand Party",1,.000050355
"United Future New Zealand",87,.0043808852
