Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Hauāuru 67","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Conservative Party","Democrats for Social Credit","Green Party","Labour Party","Libertarianz","Mana","Māori Party","National Party","New Zealand First Party","United Future","Total Valid Party Votes","Informal Party Votes"
,Mana
"Hangatiki","Hangatiki School Library, 591 Hangatiki East Road",0,0,0,0,0,2,5,0,3,4,3,5,0,22,0
"Inglewood","Inglewood High School, Kelly Street entrance",0,0,0,0,0,2,3,0,2,2,1,0,0,10,1
,"Inglewood Primary School Library, 33 Kelly Street",0,0,0,0,0,3,21,0,2,4,4,5,0,39,0
"Kihikihi","Kihikihi Town Hall, Lyon Street",0,0,0,0,0,0,8,0,9,6,1,3,0,27,2
"Mapiu","Mapiu School, 2739 State Highway 4",0,0,0,0,0,0,2,0,1,1,0,2,0,6,0
"Marokopa","Marokopa Community Hall, The Esplanade",0,0,0,0,0,0,3,0,0,3,1,1,0,8,1
"Matiere","Matiere School, 2106 Main Road",0,0,0,0,0,0,2,0,0,0,1,4,0,7,0
"Midhirst","Midhirst Primary School Library, 8 Erin Street",0,0,0,1,0,0,3,0,0,1,1,0,0,6,0
"Mimi","Mimi School, 23 Pukearuhu Road",0,0,0,1,0,1,1,0,0,4,2,0,0,9,0
"Mokau","Mokau Primary School, corner Rangi Street & Aria Terrace",0,0,0,0,0,4,4,0,1,4,1,1,0,15,0
"Ngutunui","Ngutunui School, Ngutunui Road",0,0,0,0,0,0,3,0,0,4,2,0,0,9,0
"Ohura","Ohura Valley School, Ngarimu Street",0,0,0,0,0,0,4,0,0,2,0,3,0,9,0
"Ongarue","Ongarue School, Village Road",0,0,0,0,0,2,8,0,1,3,1,1,0,16,1
"Oparau","Oparau Roadhouse, 4370 State Highway 31",0,0,0,0,0,3,5,0,0,3,3,0,0,14,2
"Oparure","Te Kura Kaupapa Māori o Oparure, 308 Oparure Road",0,0,2,0,0,1,11,0,0,3,0,2,0,19,0
"Otorohanga","Otorohanga College Hall, Bledisloe Avenue",0,0,1,0,0,9,24,0,3,8,1,11,0,57,3
,"St John Ambulance Hall, 11 Kakamutu Road",0,0,1,1,0,14,44,0,7,24,16,22,0,129,5
"Parawera","Parawera School, 18 Mellsop Road",0,0,1,0,0,1,1,0,1,0,0,1,0,5,2
"Piopio","Piopio Primary School, 14 Aria Road",0,0,0,1,0,10,16,0,7,5,3,5,0,47,1
"Pirongia","Pirongia School, 100 Beechey Street",0,0,0,0,0,2,0,0,1,0,2,1,0,6,0
