Party and Electorate Candidate Votes Recorded at each polling place
"Rotorua 48","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
,"Kawaha Point School, 100 Aquarius Drive",0,8,0,2,2,0,13,0,18,3,295,1,5,373,0,58,0,1,20,799,1
,"Koutu Tumahaurangi Meeting House, 38 Koutu Road",0,2,0,3,1,0,10,1,8,4,151,0,24,74,0,40,0,0,6,324,1
,"Malfroy School, 196 Malfroy Road",0,13,0,0,0,1,15,0,33,9,451,0,17,278,1,92,0,0,20,930,3
,"Otonga School Hall, 87 Otonga Road",0,22,1,3,0,0,5,0,36,7,338,0,7,611,1,107,0,0,34,1172,1
,"Public Hospital Cafeteria, Pukeroa Street",0,2,0,0,0,1,1,0,7,0,79,0,5,42,0,5,0,0,4,146,0
,"Rotorua Intermediate School Hall, 95 Malfroy Road",0,8,1,3,1,0,11,0,35,9,306,0,7,252,0,81,0,1,25,740,8
,"Rotorua Primary School Hall, Rangiuru Street",0,5,1,0,0,0,10,0,25,8,181,0,20,185,0,46,0,0,10,491,3
,"Selwyn School Hall, 3 Old Quarry Road",0,9,1,2,0,0,15,0,31,9,345,1,18,217,0,87,1,0,23,759,4
,"Springfield Mr EG Ashton's Residence, 36 Utuhina Road",0,7,0,1,0,0,1,0,14,3,86,0,0,194,0,30,0,0,11,347,0
,"St Andrew's Church Hall, 309 Old Taupo Road",0,8,1,2,2,0,8,0,30,3,193,0,2,266,0,63,0,0,19,597,2
,"St Chad's Communication Centre, 2 Devon Street",0,13,0,1,0,0,3,0,25,7,232,0,5,384,0,89,0,0,17,776,2
,"St John Ambulance Hall, Pererika Street",0,7,0,2,0,1,4,0,20,9,250,0,7,177,0,74,0,0,21,572,3
,"St Michael's School Hall, Clayton Road",0,8,0,4,1,2,5,0,14,2,208,0,10,149,1,51,0,0,13,468,3
,"Sunset Primary School Hall, 150 Sunset Road",0,10,3,2,0,0,12,0,19,11,358,0,14,271,0,69,0,0,18,787,3
,"Waiariki Institute of Technology Cafeteria, Mokoia Drive",0,5,0,1,0,0,3,0,17,3,84,0,1,161,0,27,0,0,9,311,0
,"Westbrook School Hall, 362 Malfroy Road",0,14,1,0,0,1,17,0,35,11,438,0,12,651,0,108,0,0,43,1331,3
,"Western Heights Primary School Hall, 217 Clayton Road",0,2,0,5,1,0,18,0,27,6,227,0,11,145,0,70,0,0,12,524,2
"Ruatahuna","Hinepu Kohurangi Complex, SH 38",0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,1,0,0,0,8,0
"Tokoroa","Kinleith Firestation, Main Entrance Road, Off Kinleith Road, Off SH 1",0,1,0,0,0,0,0,0,1,0,19,0,1,13,0,5,0,0,1,41,0
"Upper Atiamuri","Upper Atiamuri School, 2613 SH 30",0,3,0,0,0,0,0,0,0,0,14,0,0,57,0,6,0,0,0,80,0
"Waikite Valley","Waikite Valley School, 1090 Waikite Valley Road",0,7,0,0,0,0,0,0,7,1,44,0,1,137,0,12,0,0,8,217,1
"Waiohau","Te Kura Kaupapa Maori O Waiohau, 2481 Galatea Road",0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,8,0
"Waiotapu","Benny Bee Tearooms, 2490 State Highway 5",0,2,0,0,0,0,0,0,6,0,16,0,1,77,0,6,0,0,7,115,0
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",0,4,2,0,1,3,8,0,10,2,175,0,0,146,0,72,1,2,10,436,3
,"Ordinary Votes BEFORE polling day",1,32,1,1,0,3,31,1,79,21,677,0,19,988,1,201,0,1,77,2134,6
,"Special Votes BEFORE polling day",0,4,1,0,0,0,4,1,12,2,112,0,7,133,0,38,0,0,8,322,4
,"Special Votes On polling day",0,14,0,10,0,0,12,2,72,15,645,1,30,689,1,114,0,2,39,1646,9
,"Overseas Special Votes including defence force",0,3,0,1,0,0,2,0,20,1,86,1,1,123,0,16,0,0,2,256,0
,"Special Votes Allowed for Party Only",0,1,0,7,0,0,9,0,9,2,165,0,31,34,1,19,0,0,2,280,4
,"Rotorua Total",4,367,20,80,16,16,397,7,1168,267,11350,10,484,12965,9,2860,5,9,916,30950,125
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",31075
"Electorate Party Valid Votes for Rotorua",,"National Party - .418901454"
"99 MP Party",4,.0001292407
"ACT New Zealand",367,.0118578352
"Alliance",20,.0006462036
"Aotearoa Legalise Cannabis Party",80,.0025848142
"Christian Heritage NZ",16,.0005169628
"Democrats for Social Credit",16,.0005169628
"Destiny New Zealand",397,.0128271405
"Direct Democracy Party",7,.0002261712
"Green Party",1168,.0377382876
"Jim Anderton's Progressive",267,.0086268174
"Labour Party",11350,.366720517
"Libertarianz",10,.0003231018
"Mâori Party",484,.015638126
"National Party",12965,.418901454
"New Zealand Family Rights Protection Party",9,.0002907916
"New Zealand First Party",2860,.0924071082
"OneNZ Party",5,.0001615509
"The Republic of New Zealand Party",9,.0002907916
"United Future New Zealand",916,.0295961228
