Party and Electorate Candidate Votes Recorded at each polling place
"Wigram 63","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Conservative Party","Democrats for Social Credit","Green Party","Labour Party","Libertarianz","Mana","Māori Party","National Party","New Zealand First Party","United Future","Total Valid Party Votes","Informal Party Votes"
"Hei Hei","Gilberthorpe School, 163 Gilberthorpes Road",4,1,8,7,0,36,150,1,1,2,155,23,1,389,5
,"Kidsfirst Kindergarten, 10 Wycola Avenue",0,2,4,13,0,38,215,2,0,2,207,35,4,522,9
,"St Aidans Church, corner Hei Hei & Buchanans Roads",3,3,4,15,0,41,238,1,2,3,218,43,5,576,7
"Hillmorton","Hillmorton High School, Tankerville Road",3,3,3,5,0,60,129,0,0,1,209,31,2,446,4
"Hoon Hay","Hoon Hay Presbyterian Church Hall, 5 Downing Street",2,1,3,15,0,59,130,0,1,0,209,30,4,454,4
,"Hoon Hay School, 91 Sparks Road",2,5,3,21,1,135,258,2,2,3,410,54,2,898,10
,"Manning Intermediate School, 50 Hoon Hay Road",0,4,2,14,0,72,150,3,1,1,197,27,3,474,1
,"Rowley Avenue School, 48 Rowley Avenue",2,1,2,3,0,40,237,0,1,3,123,30,3,445,15
,"Spreydon School, 2 Halswell Road",1,2,2,22,0,64,124,2,0,3,224,28,2,474,1
"Hornby","Branston Intermediate, 35 Amyes Road",7,5,3,20,0,76,280,0,1,4,330,68,3,797,4
,"Garage, 66 Blankney Street",0,1,4,9,0,17,109,0,0,1,100,27,0,268,3
,"Hornby Community Care Centre, 8 Goulding Avenue",1,2,0,7,0,31,98,0,0,1,97,25,2,264,4
,"Hornby Primary School, 190 Waterloo Road",2,1,6,7,0,38,199,1,1,1,190,45,2,493,3
,"Sockburn School, 34 Springs Road",6,6,6,33,0,80,250,2,4,5,314,59,7,772,12
,"South Hornby School, 52 Shands Road",1,3,3,3,0,37,133,0,0,2,164,40,3,389,6
,"St Columba's Church Hall, 452 Main South Road",1,4,1,10,0,13,98,0,0,0,109,29,1,266,2
"Ilam","Ilam School Hall, 66 Ilam Road",1,0,0,1,1,44,39,0,1,0,81,7,3,178,1
"Middleton","Kidsfirst Kindergarten, 14 Torrens Road",1,0,2,3,0,22,95,0,0,0,115,14,3,255,3
"Oaklands","Oaklands School, Cunningham Place",0,0,1,0,0,5,14,0,0,0,28,0,0,48,0
"Riccarton","Riccarton Baptist Church, 80 Rattray street",4,3,3,13,0,54,120,1,1,3,139,30,2,373,9
,"Riccarton Mall, Riccarton Road (in aisle opposite K Mart)",6,3,9,13,1,114,216,2,1,0,315,28,3,711,8
,"St Ninian's Presbyterian Church Hall, 9 Puriri Street",0,0,0,5,0,24,31,0,1,1,70,10,1,143,1
,"Wharenui School, 32 Matipo Street",7,2,1,19,1,74,200,0,2,3,251,21,5,586,8
"Russley","St Stephen's Methodist Church, 376 Yaldhurst Road",5,3,1,22,0,28,122,0,1,2,298,43,5,530,2
"Sockburn","Montessori Pre School, 108 Racecourse Road",3,1,4,16,0,46,131,0,0,1,208,39,2,451,3
,"Riccarton Primary School, English Street",2,6,2,7,0,68,148,0,1,0,255,40,4,533,9
"Somerfield","Cashmere High School, 172 Rose Street",10,2,1,9,0,80,91,0,0,5,209,22,3,432,5
,"Somerfield School, 42 Studholme Street",6,4,3,37,0,178,248,0,5,9,467,45,4,1006,5
,"Te Kura-Kaupapa Māori o Te Whanau Tahi, 83 Lyttelton Street",2,0,0,10,0,74,142,2,0,3,199,20,3,455,4
"Spreydon","Christchurch South Intermediate, 204 Selwyn Street",8,2,11,13,1,175,257,0,2,0,307,46,10,832,6
,"Spreydon Baptist Church, 51 Cobham Street",5,4,3,35,0,107,210,0,1,2,322,32,6,727,5
,"St James Presbyterian Hall, corner Barrington & Bewdley Streets",5,5,2,24,1,102,199,1,0,5,271,41,14,670,4
,"St Martins Church, Neave Room, 50 Lincoln Road",4,4,0,8,0,37,137,0,1,3,145,28,4,371,4
,"St Nicholas Church Hall, 231 Barrington Street",2,2,2,4,0,59,151,0,1,0,152,52,6,431,6
,"West Spreydon School, 147 Lyttelton Street",3,4,1,18,0,79,166,0,1,1,215,26,4,518,6
"Sydenham","Special Needs Library, 109 Huxley Street",1,0,0,0,0,3,2,0,0,0,4,3,0,13,0
"Templeton","Templeton Primary School, 40 Kirk Road",0,0,0,1,0,1,5,1,0,0,7,0,0,15,0
"Upper Riccarton","Canterbury Table Tennis Stadium, Foyer, 294 Blenheim Road",0,0,1,3,0,12,17,1,0,2,50,8,0,94,0
,"Middleton Grange School, 50 Acacia Avenue",5,0,5,16,0,63,94,0,1,2,118,17,1,322,2
,"Riccarton High School, corner Curletts Road & Vicki Street",3,2,2,8,0,31,76,0,0,0,76,18,2,218,2
,"St Thomas of Canterbury College, 69 Middlepark Road",0,5,0,10,0,47,88,0,2,0,180,30,4,366,2
,"Villa Maria College Hall, 21 Peer Street (Brodie Street entrance)",1,0,1,2,0,19,27,0,0,1,64,4,0,119,0
"Wigram","Air Force Museum of NZ, 45 Harvard Avenue",1,4,1,19,0,29,92,0,0,2,242,22,3,415,4
"Yaldhurst","Yaldhurst Model School, 48 School Road",0,0,0,0,0,3,3,0,0,0,5,4,1,16,0
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Ordinary Votes BEFORE polling day - Taken in Christchurch Central",1,0,0,4,0,51,71,0,0,3,125,10,3,268,4
,"Ordinary Votes BEFORE polling day - Taken in Ilam",0,3,0,7,0,31,40,0,1,1,161,16,3,263,2
,"Ordinary Votes BEFORE polling day - Taken in Port Hills",0,1,0,2,0,27,56,0,0,0,76,15,4,181,1
,"Ordinary Votes BEFORE polling day - Taken in Selwyn",2,1,0,2,0,34,92,1,0,0,152,23,0,307,3
,"Ordinary Votes BEFORE polling day - Taken in Wigram",29,19,12,68,4,434,1277,6,10,11,1724,259,27,3880,44
,"Special Votes BEFORE polling day",2,3,4,14,1,94,213,0,1,0,258,31,5,626,7
,"Special Votes On polling day",10,9,29,47,2,435,768,2,7,13,1155,85,25,2587,12
,"Overseas Special Votes including Defence Force",1,5,1,3,1,64,50,0,0,3,107,3,2,240,0
,"Votes Allowed for Party Only",0,0,13,5,0,87,182,0,3,7,225,17,2,541,8
,"Wigram Total",202,158,186,763,16,4243,9866,33,66,141,14357,1948,251,32230,305
,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",32535
"Electorate Party Valid Votes for Wigram",,"National Party - .4454545455"
"ACT New Zealand",202,.0062674527
"Alliance",158,.004902265
"Aotearoa Legalise Cannabis Party",186,.0057710208
"Conservative Party",763,.023673596
"Democrats for Social Credit",16,.0004964319
"Green Party",4243,.1316475334
"Labour Party",9866,.3061123177
"Libertarianz",33,.0010238908
"Mana",66,.0020477816
"Māori Party",141,.0043748061
"National Party",14357,.4454545455
"New Zealand First Party",1948,.0604405833
"United Future",251,.0077877754
