Party and Electorate Candidate Votes Recorded at each voting place
"Te Tai Tokerau 69","Party Vote Details"
,,"ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Focus New Zealand","Green Party","Internet MANA","Labour Party","Māori Party","National Party","New Zealand First Party","NZ Independent Coalition","The Civilian Party","United Future","Total Valid Party Votes","Informal Party Votes"
,"Tirimoana School, 34 Kokiri Street",0,1,0,0,0,0,5,3,19,9,13,16,0,0,0,66,0
,Upper Harbour
"Glenfield","Bayview School, 60 Bayview Road",0,0,0,0,0,0,2,2,16,5,7,2,0,0,0,34,0
,"Manuka Primary School, 34 Manuka Road",0,0,0,0,0,0,6,2,10,3,7,7,0,0,0,35,0
,"Meadowood Community House, 55 Meadowood Drive (off Unsworth Drive)",0,0,0,0,0,0,2,2,8,4,5,3,0,0,0,24,1
,"Target Road Primary School, 80 Target Road",0,0,0,2,0,0,2,1,12,0,5,6,0,0,0,28,0
"Greenhithe","Greenhithe School Hall, Sunnyview Road entrance",0,0,0,0,0,0,4,0,0,3,9,1,0,0,0,17,0
,"St Michael's Anglican Church Hall, 12 Greenhithe Road",0,1,0,0,0,0,0,0,2,0,5,0,0,0,0,8,0
"Hobsonville","Hobsonville Point Primary School,  18 De Havilland Road",0,0,0,0,0,0,2,1,5,2,5,0,0,0,0,15,0
,"Hobsonville Primary School, 104 Hobsonville Road",0,0,0,1,0,0,5,1,3,0,6,3,0,0,0,19,0
,"Hobsonville Public Hall, 397 Hobsonville Road",0,0,0,0,0,0,2,1,2,1,1,3,0,0,0,10,0
"Massey","Colwill School, 30-32 Kintara Drive",1,1,0,0,0,0,6,7,25,6,4,12,0,0,0,62,0
,"Don Buck School, 124 Don Buck Road",0,1,0,3,0,0,4,4,24,4,2,11,0,0,0,53,0
,"Lincoln Heights School, 16 Keegan Drive",0,1,0,0,0,0,8,12,32,12,9,11,0,0,0,85,1
,"Massey High School, 274 Don Buck Road",0,1,0,1,0,0,9,7,30,7,5,12,0,0,0,72,2
,"Royal Road School, 112 Royal Road",0,2,0,1,0,0,8,10,55,16,12,23,0,0,0,127,2
"West Harbour","Marina View School, 97-99 Marina View Drive",0,0,0,0,0,0,3,0,0,1,5,3,0,0,0,12,0
,"West Harbour Alliance Church, 145 Moire Road",0,0,0,0,0,0,3,7,12,4,5,5,0,0,0,36,0
,"West Harbour Primary School, Sumich Place entrance",0,1,0,1,0,0,5,3,27,10,10,10,0,0,0,67,0
,"Westgate Baptist Church, 67 Hobsonville Road",0,0,0,0,0,0,2,2,9,5,6,8,0,0,0,32,0
,Whangarei
"Glenbervie","Glenbervie School, 151 Ngunguru Road",0,0,1,0,0,0,0,5,6,4,3,7,0,0,0,26,0
"Hikurangi","Hikurangi School, Swan Avenue",1,0,0,0,0,0,9,8,52,11,4,25,1,0,0,111,3
"Kamo","Jane Mander Retirement Village, 262 Fairway Drive",0,1,0,0,0,0,0,1,1,0,5,2,0,0,0,10,0
,"Kamo Intermediate School, Hailes Road",0,2,0,0,0,0,5,7,23,5,6,11,0,0,0,59,0
,"Kamo Primary School, 6 Three Mile Bush Road",0,0,0,1,0,1,13,9,37,8,13,28,0,0,1,111,2
"Kauri","Kaurihohore Hall, 24 Apotu Road",0,0,0,0,0,0,2,1,2,0,1,4,0,0,0,10,0
"Kensington","Kensington Croquet Club, 41 Mill Road",0,0,0,1,0,0,3,1,16,2,3,2,0,0,0,28,0
,"St Johns Church Centre, 149 Kamo Road",0,1,0,0,0,0,7,12,34,8,6,14,0,0,0,82,1
,"Table Tennis Centre, Kensington Park, 193 Western Hills Drive",0,0,0,0,0,0,7,4,13,2,2,12,0,0,0,40,0
,"Whau Valley School, 17 Moodys Avenue",0,1,0,0,0,0,6,7,23,8,2,17,0,0,0,64,0
"Kokopu","Kokopu School, Kokopu Road",0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,7,0
"Mangapai","Mangapai Hall, corner McAlister & Mangapai Roads ",0,0,0,0,0,0,1,1,3,2,2,0,0,0,0,9,0
"Mata","Mata Hall, Salmon Road  ",0,0,0,0,0,0,1,3,3,0,2,4,0,0,0,13,0
"Matapouri","Matapouri Public Hall, Matapouri Road",0,0,0,0,0,0,3,11,7,0,1,6,0,0,0,28,2
"Maungakaramea","Maungakaramea School, Tangihua Road",0,0,1,0,0,0,2,4,5,0,2,5,0,0,0,19,1
"Maungatapere","Maungatapere School, Mangakahia Road",0,0,0,2,1,0,3,4,10,3,4,7,0,0,0,34,0
"Maunu","Maunu Primary School, 13 Austins Road",0,0,0,0,0,0,2,0,12,5,5,7,0,0,0,31,0
,"Stand For Children, 436 Maunu Road",0,0,0,0,0,0,1,2,6,5,2,1,0,0,0,17,0
,"Whangarei Hospital, Maunu Road",0,1,0,0,0,0,8,10,38,5,1,11,0,0,1,75,1
"Morningside","Morningside School, 53A Morningside Road",0,1,1,0,1,0,10,13,43,10,2,16,0,0,0,97,1
"Ngararatanua","Regent Training Centre, Pipiwai Road",0,0,0,0,0,0,0,8,6,1,4,9,0,0,0,28,0
"Ngunguru","Ngunguru Community Hall, 1879 Ngunguru Road",0,2,0,0,0,0,9,5,10,5,4,8,0,0,0,43,0
"One Tree Point","One Tree Point School, 97 One Tree Point Road",0,0,0,0,0,0,2,0,14,5,6,5,0,0,0,32,0
"Onerahi","Onerahi School, Church Road",0,1,0,0,0,0,14,10,40,8,0,25,0,0,1,99,0
,"Raurimu Avenue School, Raurimu Avenue",1,1,0,0,0,3,3,11,40,6,3,9,0,0,0,77,1
,"St James Church, 135 Onerahi Road",0,0,0,2,0,0,6,8,37,8,5,20,0,0,0,86,1
"Otaika","Lifesway Bible Church, corner Tarewa & Otaika Roads",0,1,0,0,0,0,8,31,69,11,6,18,0,0,0,144,2
,"Otaika Valley School, Valley View Road",0,0,0,0,0,0,2,2,13,0,2,4,0,0,0,23,0
"Otangarei","Te Kura o Otangarei, 181 William Jones Drive",0,4,0,0,0,0,11,72,87,19,0,19,0,0,1,213,10
"Parua Bay","Parua Bay School, 1396 Whangarei Heads Road",0,1,0,1,0,0,14,10,10,2,6,7,0,0,0,51,0
"Poroti","Poroti School, Mangakahia Road",0,2,0,0,0,0,2,7,12,6,4,3,0,0,0,36,0
"Portland","Portland Primary School, 10 Portland School Road",1,0,0,0,0,0,2,2,6,0,3,3,0,0,0,17,0
"Raumanga","Manaia View School Hall, 64 Murdoch Crescent",0,3,0,0,0,0,11,34,90,12,2,25,0,0,0,177,3
,"Northland Polytechnic, 49-59 Raumanga Valley Road",0,2,0,0,0,0,10,23,42,10,2,19,0,0,0,108,3
"Regent","Anglican Parish Hall, 2A Kamo Road",0,2,0,1,0,0,7,12,30,13,8,19,0,0,0,92,4
"Riverside","Shackleton Scout Hall, 52a Riverside Drive",0,1,0,0,0,0,5,3,5,2,5,5,0,0,0,26,0
"Ruakaka","Bream Bay College, Peter Snell Road",0,2,0,0,0,0,14,12,54,17,12,33,0,0,0,144,5
,"Ruakaka School, 12 Sandford Road",0,1,0,0,0,0,1,1,4,3,3,2,0,0,0,15,0
"Ruatangata","Ruatangata Hall, 1190 Pipiwai Road",0,0,0,0,0,0,1,1,3,0,0,4,0,0,0,9,0
"Springs Flat","Alive Christian Fellowship, 55 Great North Road",0,0,0,1,0,0,0,3,6,0,0,2,0,0,0,12,0
"Tamaterau","Tamaterau Hall, Whangarei Heads Road",0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,8,0
"Tauraroa","Tauraroa Area School, Omana Road",0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,8,0
"Tikipunga","Tikipunga High School, 194 Corks Road",0,3,0,0,0,0,8,28,79,10,5,18,1,0,0,152,4
,"Totara Grove School, 38 Corks Road",0,4,0,0,0,0,4,8,51,5,1,11,1,0,0,85,1
,"Trinity Uniting Church, 4 Otuhiwai Crescent",0,1,0,0,1,0,11,27,63,9,8,28,0,0,1,149,1
"Waipu","Waipu Coronation Hall, 47 The Centre",0,2,0,0,0,0,4,1,10,3,4,15,0,0,0,39,1
"Whangarei","NZ Post Service Centre, 21 Rewa Rewa Road",0,0,0,0,0,0,2,6,18,1,6,4,0,0,0,37,0
,"Regent Training Classrooms, 29 Maunu Road",0,1,1,1,0,0,6,7,22,4,2,10,0,0,2,56,0
,"The Hub, Whangarei Town Basin, 91 Dent Street",0,0,0,0,0,0,10,9,16,2,5,10,0,0,1,53,0
,"Whangarei Intermediate School, 32 Rust Avenue",0,4,0,2,0,0,25,31,51,8,7,15,0,0,0,143,0
"Whangarei Heads","McLeod Bay Hall, 3 Stuart Road",0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,6,0
,"Voting places where less than 6 votes were taken",0,2,0,3,0,0,6,7,19,6,22,13,0,0,0,78,2
,"Ordinary Votes BEFORE polling day",11,35,0,39,0,14,473,1323,1588,544,377,656,2,1,0,5063,53
,"Special Votes BEFORE polling day",3,15,0,4,1,1,113,358,317,115,37,90,0,0,2,1056,10
,"Special Votes On polling day",2,36,3,11,0,6,229,351,722,213,143,261,2,0,1,1980,12
,"Overseas Special Votes including Defence Force",0,0,0,1,0,0,35,42,58,22,23,20,0,0,0,201,0
,"Votes Allowed for Party Only",2,15,2,2,0,0,78,165,294,68,52,88,2,0,0,768,8
,"Te Tai Tokerau Total",37,254,19,154,11,45,2278,4246,8034,2300,1938,3296,16,5,18,22651,257
,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",22908
"Electorate Party Valid Votes for Te Tai Tokerau",,"Labour Party - .3546863273"
"ACT New Zealand",37,.001633482
"Aotearoa Legalise Cannabis Party",254,.011213633
"Ban1080",19,.0008388151
"Conservative",154,.0067988168
"Democrats for Social Credit",11,.0004856298
"Focus New Zealand",45,.0019866673
"Green Party",2278,.1005695113
"Internet MANA",4246,.1874530926
"Labour Party",8034,.3546863273
"Māori Party",2300,.1015407708
"National Party",1938,.0855591365
"New Zealand First Party",3296,.1455123394
"NZ Independent Coalition",16,.0007063706
"The Civilian Party",5,.0002207408
"United Future",18,.0007946669
