Party and Electorate Candidate Votes Recorded at each polling place
"Coromandel 9","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
"Waikino","Victoria Hall, SH2 Main Road",0,2,0,2,1,0,1,0,29,1,110,1,4,110,0,30,0,0,6,297,0
"Waitakaruru","Waitakaruru School, Canal West Road",0,8,0,0,0,0,1,0,4,2,51,0,1,165,0,24,0,0,4,260,0
"Whakamarama","Whakamarama Public Hall, Whakamarama Road",1,11,0,1,0,0,4,0,45,2,84,0,1,190,0,35,0,0,12,386,0
"Whangamata","Whangamata Memorial Hall, 620 Port Road",1,38,0,2,0,1,7,0,152,24,667,0,10,906,0,205,0,0,36,2049,11
"Whenuakite","Whenuakite School, State Highway 25",0,3,0,0,1,0,1,0,27,0,22,0,0,80,0,7,0,0,4,145,0
"Whiritoa","Whiritoa Emergency Management Centre, Beach Road",0,1,0,0,0,0,0,0,7,1,49,0,0,43,0,20,0,0,2,123,1
"Whitianga","Mercury Bay Area School, South Highway",0,8,1,2,1,3,7,0,39,9,213,0,1,293,2,49,0,0,8,636,0
,"Mercury Bay Bowling Club, 92 Cook Drive",0,6,0,0,0,0,0,0,54,4,188,0,4,295,0,35,0,1,7,594,2
,"Whitianga Presbytarian Church, Owen Street",0,9,0,1,1,1,8,0,50,6,177,0,2,234,0,47,0,0,12,548,4
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",0,4,0,0,2,0,1,0,7,1,148,0,0,83,0,31,0,0,2,279,7
,"Ordinary Votes BEFORE polling day",1,56,1,4,3,0,26,0,206,27,891,2,9,1362,1,307,1,0,92,2989,9
,"Special Votes BEFORE polling day",0,7,0,2,0,0,3,0,30,4,115,0,1,145,0,42,0,0,9,358,0
,"Special Votes On polling day",1,32,0,20,2,0,8,0,212,21,693,2,15,860,0,165,2,0,38,2071,2
,"Overseas Special Votes including defence force",0,11,0,0,0,0,3,0,55,1,104,1,1,190,0,17,0,1,2,386,0
,"Special Votes Allowed for Party Only",0,2,0,6,0,0,2,0,23,1,104,0,6,66,0,20,0,0,5,235,3
,"Coromandel Total",8,557,6,104,25,24,211,2,2713,358,11535,24,165,16062,7,3661,6,9,895,36372,133
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",36505
"Electorate Party Valid Votes for Coromandel",,"National Party - .4416034312"
"99 MP Party",8,.0002199494
"ACT New Zealand",557,.0153139778
"Alliance",6,.0001649621
"Aotearoa Legalise Cannabis Party",104,.0028593424
"Christian Heritage NZ",25,.0006873419
"Democrats for Social Credit",24,.0006598482
"Destiny New Zealand",211,.0058011657
"Direct Democracy Party",2,.0000549874
"Green Party",2713,.0745903442
"Jim Anderton's Progressive",358,.0098427362
"Labour Party",11535,.3171395579
"Libertarianz",24,.0006598482
"Mâori Party",165,.0045364566
"National Party",16062,.4416034312
"New Zealand Family Rights Protection Party",7,.0001924557
"New Zealand First Party",3661,.1006543495
"OneNZ Party",6,.0001649621
"The Republic of New Zealand Party",9,.0002474431
"United Future New Zealand",895,.0246068404
