Party and Electorate Candidate Votes Recorded at each voting place
"Tāmaki Makaurau 67","Party Vote Details"
,,"ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Focus New Zealand","Green Party","Internet MANA","Labour Party","Māori Party","National Party","New Zealand First Party","NZ Independent Coalition","The Civilian Party","United Future","Total Valid Party Votes","Informal Party Votes"
,"Avondale Primary School, Crayford Street West",0,0,0,1,0,0,12,4,23,5,4,10,0,0,0,59,5
"Blockhouse Bay","Blockhouse Bay Baptist Church, 504 Blockhouse Bay Road",0,0,0,2,0,0,2,0,3,2,2,0,0,0,0,11,0
,"Blockhouse Bay Community Church, 76 Dundale Avenue",0,2,0,1,0,0,3,2,6,3,1,4,0,0,0,22,0
,"Blockhouse Bay Primary School, 584 Blockhouse Bay Road",1,0,0,0,0,0,6,3,8,5,3,7,0,0,0,33,0
,"Chaucer School, Bowling Club Hall, 8 Falkirk Street",0,0,0,0,0,0,4,0,13,2,3,4,0,0,0,26,0
,"Glenavon School, Multi Purpose Room, 340 Blockhouse Bay Road",0,0,0,0,0,0,1,2,32,3,3,8,0,0,0,49,1
,"St Dominic's Catholic Primary School, 32 Bolton Street",0,0,0,0,0,0,2,2,5,2,3,2,0,0,0,16,0
"Green Bay","Green Bay Community House, 1 Barron Drive",0,1,0,1,0,0,7,0,14,4,1,6,0,0,0,34,0
,"Green Bay School, 131 Godley Road",0,0,0,0,0,0,6,2,17,4,4,5,0,0,0,38,0
"Lynfield","Lynfield College School, 191 White Swan Road (main entrance)",0,0,0,0,0,0,1,0,3,1,1,2,0,0,0,8,0
"Mt Roskill","Marshall Laing Primary School, 39 Marshall Laing Avenue",0,0,0,1,0,0,1,3,2,1,2,4,0,0,0,14,0
"New Lynn","Arahoe School, 11 Arahoe Road",0,0,0,0,0,0,5,0,21,6,9,7,0,0,1,49,0
,"Dayspring Trust Hall, 2 Seabrook Avenue",0,2,0,1,0,0,2,4,7,3,4,7,0,0,0,30,0
,"Fruitvale School, 9 Croydon Road",1,0,0,0,0,0,12,4,21,8,6,4,0,0,0,56,0
,"New Lynn Salvation Army Hall, 32 Delta Avenue",0,1,0,1,0,0,5,3,12,5,3,3,0,0,0,33,0
,"New Lynn Sea Scout Hall, 37 Margan Avenue",0,0,0,0,0,0,5,0,16,3,1,5,1,0,0,31,0
,"St Austells, 35 Margan Avenue",0,0,0,0,0,0,1,0,9,3,0,2,0,0,0,15,0
"New Windsor","New Windsor School, 185 New Windsor Road (64 Peter Buck Road entrance)",0,1,0,1,0,0,9,8,14,3,4,13,0,0,0,53,0
"Titirangi","St Francis Anglican Parish, corner Park & Titirangi Beach Roads",0,0,0,0,0,0,12,2,4,0,0,1,0,0,0,19,1
,"Titirangi War Memorial Hall, 500 South Titirangi Road",0,0,0,1,0,0,1,0,11,1,4,3,0,0,0,21,0
,Pakuranga
"Bucklands Beach","Bucklands Beach Intermediate School, 247 Bucklands Beach Road",0,0,0,0,0,0,1,0,2,0,3,1,0,0,0,7,0
,"Bucklands Beach Primary School, 107 Clovelly Road",0,0,0,2,0,0,1,0,2,1,2,3,0,0,0,11,0
,"Macleans College, 2 Macleans Road",0,0,0,0,0,0,1,1,2,0,4,2,0,0,0,10,0
,"Macleans Primary School, 10 Wycherley Drive",0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,7,0
,"Stand Children's Services , 1-9 Pigeon Mountain Road",0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,7,0
"Howick","Howick Intermediate School, 1 Botany Road",0,0,0,0,0,0,3,0,3,1,6,2,0,0,0,15,0
,"Owairoa  Primary School, corner Wellington & Nelson Streets",0,0,0,1,0,0,3,2,3,3,5,6,0,0,0,23,0
"Mellons Bay","Mellons Bay Primary School, 140 Mellons Bay Road",0,0,0,0,0,0,1,0,1,0,4,1,0,0,0,7,0
"Pakuranga","Anchorage Park Primary School, 16 Swan Crescent",0,0,0,0,0,0,0,3,14,3,1,7,0,0,0,28,0
,"Dance Xpress, 135 Cascades Road",0,0,0,0,0,0,3,0,6,1,4,2,0,0,0,16,0
,"Edgewater College, 32 Edgewater Drive",0,1,0,1,0,0,4,0,13,4,3,4,0,0,0,30,0
,"Elm Park School, 46 Gossamer Drive",0,0,0,0,0,0,3,3,3,4,2,4,0,0,0,19,0
,"Farm Cove Intermediate School, 14-16 Butley Drive",0,2,0,3,0,0,1,3,13,7,9,6,0,0,0,44,0
,"Pakuranga College, 176-180 Pigeon Mountain Road",0,0,0,0,0,0,1,2,11,2,7,7,0,0,0,30,0
,"Pakuranga Heights Primary School, 77 Udys Road",0,0,0,0,0,0,3,3,13,3,3,4,0,0,0,29,0
,"Pakuranga Recreation & Youth Centre, 13c Reeves Road",0,0,0,1,0,0,1,4,18,8,2,10,0,0,0,44,0
,"Riverhills Primary School, 13 Waikaremoana Place",0,2,0,0,0,0,5,2,9,3,5,10,0,0,0,36,1
,"Sunnyhills Primary School, 17 The Crest",0,1,0,0,0,0,1,0,5,1,4,4,0,0,1,17,0
,Papakura
"Manurewa","Alfriston College, KT1 Foyer, Alfriston Road entrance",0,0,0,0,0,0,4,1,10,1,0,3,0,0,0,19,0
"Papakura","Cosgrove School Hall, 10 Cosgrove Road",0,0,0,0,0,0,1,0,5,0,0,3,0,0,0,9,1
"Takanini","Takanini School Hall, 39 Takanini School Road ",0,0,0,1,0,0,1,3,7,1,0,2,0,0,0,15,0
"Wattle Downs","Clayton Park School Hall, 187 Coxhead Road (Wattle Farm Road entrance)",1,2,0,2,0,0,16,6,61,21,16,29,0,0,0,154,0
,"Reremoana School Hall, 15 Scotsmoor Drive",0,0,0,1,0,0,2,1,10,5,8,11,0,0,0,38,0
,Tāmaki
"Glen Innes","Glen Innes Primary School, 38-42 Eastview Road",0,0,0,0,0,0,1,1,18,3,1,8,0,0,0,32,1
,"Glenbrae School, 103 Leybourne Circle",0,0,0,0,0,0,5,7,29,6,0,8,0,0,0,55,1
,"Grace International, 77 Line Road",0,0,0,0,0,0,1,4,37,7,2,7,0,0,0,58,0
,"Sacred Heart College, 250 West Tamaki Road",0,0,0,1,0,0,4,3,1,2,3,2,0,0,0,16,0
,"Tamaki College, corner Elstree Avenue & Taniwha Street",0,0,0,0,0,0,8,8,32,9,2,4,0,0,0,63,1
"Glendowie","Churchill Park School, Kinsale Street",0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,6,0
,"Glen Taylor Primary School, 172 West Tamaki Road",0,0,0,0,0,0,1,3,14,7,6,4,0,0,0,35,0
,"Glendowie Primary School, 217 Riddell Road",0,0,0,0,0,0,2,2,0,4,2,1,0,0,0,11,0
"Kohimarama","Kohimarama Primary School, 112 Kohimarama Road",0,0,0,0,0,0,1,1,3,1,3,3,0,0,0,12,0
,"St Thomas's School, 113 Allum Street",0,0,0,0,0,0,6,0,3,3,5,3,0,0,0,20,0
"Meadowbank","St Chad's Church Hall, 38 St John's Road",0,0,1,0,0,0,3,0,7,7,5,1,0,0,0,24,0
,"St John's College, Wesley Hall, 202-210 St John's Road",0,0,0,0,0,0,1,4,2,5,4,4,0,0,0,20,0
,"Tahapa Crescent Hall, 22 Tahapa Crescent",0,0,0,0,0,0,2,3,7,1,1,1,0,0,0,15,1
"Mission Bay","Patteson Guide Hall, 87 Patteson Avenue",0,0,0,0,0,0,1,6,1,2,3,2,0,0,0,15,0
"Orakei","Orakei Presbyterian Church Hall, 162 Coates Avenue",0,0,0,0,0,0,18,5,40,22,5,10,0,0,0,100,1
,"Orakei Primary School, 1 Grace Street",0,1,0,0,0,0,7,3,14,4,2,1,0,0,0,32,0
"Remuera","Baptist Church, 641 Remuera Road",0,0,0,0,0,0,1,0,1,2,5,0,0,0,0,9,0
,"Meadowbank Primary School, 68 Waiatarua Road",0,0,0,0,0,0,2,0,1,1,4,0,0,0,0,8,0
"St Heliers","St Heliers Primary School, 126-160 St Heliers Bay Road",0,0,0,1,0,0,3,0,6,1,5,3,0,0,0,19,0
"Stonefields","Stonefields School, 81 Tihi Street",0,0,0,0,0,0,5,0,7,4,5,6,0,0,0,27,0
,"Voting places where less than 6 votes were taken",0,1,0,1,0,0,13,9,14,9,18,10,0,0,0,75,1
,"Ordinary Votes BEFORE polling day",12,44,1,32,1,3,575,693,2278,789,312,739,0,0,6,5485,64
,"Special Votes BEFORE polling day",0,8,0,1,0,0,85,127,258,93,28,83,1,0,0,684,4
,"Special Votes On polling day",5,27,1,5,0,0,282,271,814,247,158,259,0,1,1,2071,15
,"Overseas Special Votes including Defence Force",1,0,0,0,0,0,66,40,71,25,26,14,0,0,0,243,1
,"Votes Allowed for Party Only",1,11,0,3,0,0,64,90,356,73,62,76,0,0,0,736,14
,"Tāmaki Makaurau Total",39,200,5,128,1,6,2438,2234,8432,2651,1575,2914,4,1,16,20644,204
,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",20848
"Electorate Party Valid Votes for Tāmaki Makaurau",,"Labour Party - .4084479752"
"ACT New Zealand",39,.0018891688
"Aotearoa Legalise Cannabis Party",200,.009688045
"Ban1080",5,.0002422011
"Conservative",128,.0062003488
"Democrats for Social Credit",1,.0000484402
"Focus New Zealand",6,.0002906413
"Green Party",2438,.118097268
"Internet MANA",2234,.1082154621
"Labour Party",8432,.4084479752
"Māori Party",2651,.1284150358
"National Party",1575,.076293354
"New Zealand First Party",2914,.141154815
"NZ Independent Coalition",4,.0001937609
"The Civilian Party",1,.0000484402
"United Future",16,.0007750436
