Party and Electorate Candidate Votes Recorded at each polling place
"Taupo 51","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
"Putaruru","Abbey's Place, Commerce St",0,2,0,0,0,2,0,1,13,8,123,0,1,144,0,33,0,0,10,337,1
,"Putaruru Baptist Church Hall, 52 Arapuni Street",0,9,1,3,2,0,4,0,15,8,224,1,1,204,0,62,0,0,15,549,0
,"Putaruru Contract Bridge Club, Overdale Street",0,7,1,1,0,0,4,0,24,5,317,0,6,362,0,50,0,0,36,813,1
,"Te Kura O Te Kaokaoroa O Patetere, 117 Buckland St",0,0,0,0,0,0,0,0,2,3,38,0,1,39,0,7,0,0,5,95,0
"Raetihi","Raetihi Primary School Hall, 24 Grey Street",0,4,0,1,0,0,0,0,24,2,89,1,7,170,0,47,0,0,20,365,0
"Rangitaiki","Rangitaiki School, Library, School Rd",0,0,0,0,0,0,0,0,3,0,12,0,0,24,0,0,0,0,0,39,0
"Taumarunui","Catholic Church Hall, 14 High Street",0,2,0,2,0,1,2,0,8,4,115,0,4,101,0,18,0,0,5,262,0
,"Manunui School, Room 1, Rata Street",0,0,1,3,0,0,1,0,17,4,119,0,5,129,0,32,0,0,10,321,0
,"Tarrangower School Library, Manson Street",0,1,2,0,0,1,2,0,7,1,96,0,2,126,0,10,0,0,5,253,1
,"Taumarunui Primary School Hall, Maata Street",0,8,0,0,0,0,3,0,5,7,159,0,6,132,0,24,1,0,14,359,0
,"Te Kura Kaupapa Maori O Taumarunui, Makere Street",0,0,0,0,0,0,1,0,7,2,55,0,6,36,0,9,0,0,4,120,0
,"WINZ Main Office, cnr Miriama & Marae Sts",0,11,2,0,1,0,8,0,11,4,211,0,5,212,0,64,0,0,10,539,3
"Taupo","Hilltop School Hall, 90 Rokino Road",0,8,0,0,1,0,0,0,55,4,222,0,4,625,0,56,0,0,17,992,2
,"Hinemoa Kindergarten, 61 Hinemoa Avenue",0,4,0,0,0,0,0,0,13,3,128,0,3,125,0,27,0,0,5,308,0
,"Mountview Primary School Hall, Rangatira Street",0,1,1,1,0,0,1,0,12,4,182,0,9,102,0,42,0,0,9,364,1
,"Tauhara School Hall, 90 Crown Road",0,13,0,2,0,0,1,0,24,5,251,0,3,295,0,56,0,0,17,667,0
,"Taupo Baptist Church Hall, cnr Rifle Range and Taupo View Roads",0,8,1,5,0,0,12,0,37,10,403,1,5,553,1,126,0,0,50,1212,5
,"Taupo District Court, Story Place",0,13,0,1,1,0,3,0,30,8,126,0,4,347,0,39,0,0,11,583,0
,"Taupo Nui-A-Tia College Hall, Spa Road",0,11,0,4,1,0,5,0,40,15,373,0,9,536,1,79,0,0,27,1101,2
,"Taupo Primary School Hall, Tamamutu Street",0,20,1,1,1,0,3,0,66,14,552,0,9,810,0,131,0,0,27,1635,5
,"Unison Youth Arts Centre, Richmond Avenue",0,5,0,1,0,0,3,0,12,4,180,0,2,319,0,53,0,0,22,601,2
,"Waipahihi Primary School Library, 20 Parata Street",0,12,0,1,0,1,1,1,33,7,270,0,4,438,0,46,0,0,20,834,0
"Tihoi","Tihoi Venture School, Room 2, 289 Tihoi Mill Road",0,3,0,0,0,0,0,0,1,1,8,0,1,22,0,2,0,0,2,40,0
"Tirau","Tirau School, 69 Main Road",0,19,1,0,0,2,3,0,16,4,157,1,2,418,0,73,0,0,11,707,4
"Tirohanga","Tirohanga School Library, Tirohanga Road",0,1,0,0,0,0,0,0,0,0,18,0,0,64,0,4,0,0,1,88,0
"Tokaanu","Tokaanu Lodge Motel, Units 6 and 7, cnr Mangaroa Street and SH 41",0,1,0,0,0,0,0,0,3,1,18,0,1,37,0,8,0,0,3,72,0
"Tokoroa","Amisfield School, Room 5, Moffat Road",0,1,0,4,1,0,0,0,8,2,99,0,1,122,0,20,0,0,11,269,1
,"David Henry Primary School, Staffroom, Thompson Street",0,1,0,4,2,0,3,0,10,15,283,1,4,108,0,51,0,0,18,500,1
,"Kinleith Firestation, Main Entrance Road, Off Kinleith Road, Off SH 1",0,1,0,3,0,0,2,0,3,4,132,0,4,85,0,24,0,0,3,261,1
,"St Luke's Pacific Island Presbyterian Church Hall, Maraetai Rd ",0,2,0,0,0,0,9,0,7,4,386,0,9,35,0,24,0,1,10,487,5
,"Strathmore School Hall, Strathmore Drive",0,3,1,2,0,0,4,0,9,5,285,0,5,111,1,41,0,0,8,475,0
,"Te Kura Kaupapa Maori O Te Hiringa, Tainui Street",0,2,0,1,0,0,1,0,8,2,226,0,10,41,0,31,0,0,13,335,6
,"Tokoroa Central School Library, Clyde Street",0,2,0,0,0,0,0,0,14,2,230,0,13,54,0,26,0,0,4,345,1
,"Tokoroa District Court, 26 Bridge Street",0,7,0,4,0,2,6,0,37,17,685,0,19,305,0,98,0,0,29,1209,4
,"Tokoroa East School Hall, Main Road",0,6,0,0,0,1,1,0,3,0,92,0,11,55,0,17,0,0,2,188,0
,"Tokoroa North School Hall, 29 Paraonui Road",0,4,0,0,1,0,4,0,30,9,376,0,4,292,0,67,0,0,24,811,4
"Turangi","Te Kura O Hirangi, Staffroom, 25 Mawake Place",0,0,0,1,0,0,0,0,6,2,70,0,22,20,0,5,0,0,6,132,0
,"Tongariro Seniors' Hall, Town Centre",0,15,0,4,1,3,8,0,49,14,367,1,19,381,0,82,0,0,17,961,4
"Upper Atiamuri","Upper Atiamuri School, 2613 SH 30",0,1,0,2,0,0,0,0,0,0,22,0,2,44,0,4,0,0,2,77,0
"Wairakei","Wairakei Resort, Heritage Room SH 1 Wairakei",0,0,0,1,0,0,0,0,13,0,42,0,1,55,0,10,0,0,3,125,2
"Wairakei Village","Wairakei School, Room 1, Kauri Drive",0,4,0,1,1,0,3,0,19,1,126,0,9,175,0,29,0,0,8,376,1
"Waitahanui","Te Kura o Waitahanui, State Highway 1",0,0,0,0,0,0,0,0,2,2,34,0,6,20,0,4,0,0,1,69,0
"Waotu","Te Waotu School Library, Waotu Road",0,5,0,1,0,0,1,0,3,0,20,0,1,100,1,5,0,0,3,140,0
"Whakamaru","Whakamaru School Hall, 36 Kaahu Road",0,6,0,1,0,0,0,0,3,2,45,0,0,64,0,10,0,0,1,132,0
"Whakapapa Village","Whakapapa Village Firestation, Bruce Road",0,1,0,0,0,0,0,0,9,1,31,0,0,20,0,2,0,0,2,66,0
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",0,2,0,0,1,0,2,0,3,8,125,1,0,113,0,19,0,0,3,277,8
,"Ordinary Votes BEFORE polling day",0,32,2,3,4,0,11,1,77,26,810,0,23,1131,1,173,0,0,94,2388,10
,"Special Votes BEFORE polling day",0,4,0,1,1,0,5,1,14,1,122,0,4,160,0,31,0,0,5,349,1
,"Special Votes On polling day",0,25,0,9,2,0,12,0,72,8,674,1,19,778,0,97,0,0,46,1743,9
,"Overseas Special Votes including defence force",0,4,0,1,0,0,0,0,17,4,81,1,1,138,0,14,0,0,1,262,1
,"Special Votes Allowed for Party Only",0,4,0,4,0,0,2,0,11,2,156,0,16,65,0,12,0,0,4,276,1
,"Taupo Total",2,358,15,82,24,15,142,4,1093,285,10977,12,338,13020,5,2281,2,2,769,29426,95
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",29521
"Electorate Party Valid Votes for Taupo",,"National Party - .4424658465"
"99 MP Party",2,.0000679671
"ACT New Zealand",358,.0121661116
"Alliance",15,.0005097533
"Aotearoa Legalise Cannabis Party",82,.0027866513
"Christian Heritage NZ",24,.0008156052
"Democrats for Social Credit",15,.0005097533
"Destiny New Zealand",142,.0048256644
"Direct Democracy Party",4,.0001359342
"Green Party",1093,.0371440223
"Jim Anderton's Progressive",285,.0096853123
"Labour Party",10977,.3730374499
"Libertarianz",12,.0004078026
"Mâori Party",338,.0114864406
"National Party",13020,.4424658465
"New Zealand Family Rights Protection Party",5,.0001699178
"New Zealand First Party",2281,.077516482
"OneNZ Party",2,.0000679671
"The Republic of New Zealand Party",2,.0000679671
"United Future New Zealand",769,.0261333515
