Party and Electorate Candidate Votes Recorded at each polling place
"Hauraki-Waikato 64","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
"Kaiaua","Kaiaua School, 1061 East Coast Road",0,0,0,0,1,1,0,0,17,0,10,1,4,0,0,0,0,0,0,34,1
"Mangatangi","Mangatangi School, 2047 Mangatangi Road",0,0,0,0,0,0,0,0,4,0,5,2,1,0,0,0,0,0,0,12,0
"Maramarua","Maramarua School, 2200 State Highway 2",0,0,0,0,2,1,0,0,9,0,4,2,1,0,0,0,0,0,0,19,1
"Matamata","Matamata College, 121 Firth Street",0,0,0,0,0,0,0,0,17,0,8,6,2,0,0,0,0,0,1,34,1
,"Matamata Primary School, 115a  Broadway",0,0,1,0,0,0,0,1,21,0,15,6,5,0,0,1,1,0,0,51,0
,"Memorial Centre, Tainui Street",0,0,0,0,0,1,0,0,26,0,17,8,1,0,0,0,0,0,0,53,0
"Matangi","Matangi School, 599 Matangi Road",1,0,0,0,0,4,0,0,30,0,10,6,0,0,0,0,0,1,0,52,0
"Mercer","Mercer School, 15 Glass Road",0,0,0,0,0,0,0,0,10,0,3,1,0,0,0,0,0,0,0,14,0
"Meremere","Meremere School, Meremere Lane",0,0,1,0,0,0,0,0,23,0,7,2,2,0,0,1,0,0,0,36,3
"Morrinsville","David Street School, 45 David Street",1,0,0,0,0,3,0,0,26,0,7,6,1,0,0,0,0,0,0,44,0
,"Kai-a-te-mata Marae, Kereone Road",1,0,0,0,1,1,0,0,45,0,24,0,3,0,0,0,0,0,0,75,0
,"Methodist Church Hall, 318 Thames Street",0,0,2,0,0,1,0,0,23,0,19,3,3,0,0,0,0,0,0,51,0
,"Morrinsville College, Alexandra Avenue",0,0,1,0,0,3,1,0,8,0,12,1,1,0,0,2,0,0,0,29,0
"Newstead","Newstead School, 429 Morrinsville Road",0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,0,13,0
"Ngaruawahia","Ngaruawahia Primary School, Galileo Street",2,0,3,0,5,6,0,1,155,0,47,6,24,0,0,0,0,0,0,249,8
,"Turangawaewae Marae, River Road",1,0,4,0,1,4,0,0,219,0,59,6,12,0,0,2,1,0,0,309,1
,"Waipa School, Kia Toa Road",1,0,2,1,3,3,1,0,125,0,36,8,11,0,0,0,0,0,0,191,2
"Okauia","Okauia Hall, Okauia Springs Road",0,0,0,0,0,0,0,0,14,0,3,2,3,0,0,0,0,0,0,22,0
"Onewhero","Onewhero Area School, Hall Road",0,0,0,0,0,0,0,1,5,0,2,3,3,0,0,1,0,0,0,15,0
"Pokeno","Pokeno School, 54 Pokeno Road",1,0,0,0,0,1,0,0,28,0,10,2,1,0,0,1,0,0,0,44,1
"Port Waikato","Port Waikato Community Hall, Sunset Beach Car Park",0,0,0,0,0,1,0,0,22,0,10,3,2,0,0,2,0,0,0,40,0
"Pukekawa","Pukekawa School, 803 Highway 22",2,0,1,0,0,0,0,0,10,0,2,6,1,0,0,1,0,0,0,23,0
"Pukemiro","Pukemiro School, 4 John Avenue",0,0,0,0,0,0,0,0,5,0,9,0,1,0,0,1,0,0,0,16,1
"Puketaha","Puketaha School, 395 Puketaha Road",0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,6,0
"Rangiriri","Rangiriri School, 39 Rangiriri Road",0,0,0,0,0,1,0,0,11,0,7,0,6,0,0,0,0,0,0,25,0
"Ruawaro","Central Districts' Memorial Hall, corner Hetherington & Waikokawa Roads",0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0
"Tamahere","Tamahere School, 37 Devine Road",0,0,0,0,1,3,0,0,5,0,8,3,1,0,0,0,0,0,0,21,0
"Taupiri","Taupiri School, Green Lane Road",2,0,1,0,0,1,0,0,37,0,11,4,6,0,0,0,0,0,0,62,0
"Tauwhare","Tauwhare School, 20 Scotmans Valley Road ",0,0,0,0,0,1,0,0,20,0,6,6,1,0,0,1,0,0,0,35,1
"Te Akau","Te Akau School, 953 Te Akau Road",1,0,1,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,0,12,0
"Te Kauwhata","Te Kauwhata College, Waerenga Road",1,0,1,0,3,1,0,1,30,0,16,5,3,0,0,1,0,0,0,62,1
"Te Kohanga","Te Kohanga School, 976 Tuakau-Port Waikato Main Road",0,0,0,0,0,1,0,0,27,0,15,0,3,0,0,0,0,0,0,46,1
"Te Poi","Te Poi School, 3 Stopford Road",0,0,1,0,0,1,0,0,15,0,9,1,0,0,0,0,0,0,0,27,1
"Te Uku","Te Uku School, 3436 State Highway 23",0,0,1,0,0,1,0,0,5,0,10,3,2,0,0,1,0,0,0,23,0
"Waharoa","Raungaiti Marae, State Highway 27",0,0,1,0,0,0,0,0,24,0,21,0,0,0,0,0,0,0,0,46,1
,"Waharoa School, 32 Ward Street",0,0,4,0,0,1,0,0,49,0,28,1,2,0,0,0,0,0,0,85,0
"Waikaretu","Waikaretu School, 1448 Waikaretu Valley Road",0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,9,0
"Waingaro","Waingaro School, 5844 Waingaro Road",0,0,0,0,1,0,0,0,6,0,3,0,2,0,0,0,0,0,0,12,0
"Waiterimu","Waiterimu School, 166 Waiu Road",0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,9,0
"Walton","Walton School, Main Road",0,0,0,0,0,1,0,0,1,0,5,1,0,0,0,0,0,0,0,8,0
"Whitehall","Whitehall School, 12 Brunskill Road",0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,6,0
"Whitikahu","Whitikahu School, 763 Whitikahu Road",0,0,0,0,0,0,0,0,10,0,2,1,1,0,0,0,0,0,0,14,0
,"Polling places where less than 6 votes were taken",1,0,1,0,0,11,2,1,55,0,26,39,15,0,0,0,0,3,0,154,3
,"Hospital Votes",1,0,2,0,1,2,0,0,50,0,18,3,5,0,0,0,0,0,0,82,2
,"Ordinary Votes BEFORE polling day",10,0,16,1,14,46,2,1,788,1,483,113,117,2,0,4,1,2,1,1602,28
,"Special Votes BEFORE polling day",3,0,7,0,4,8,2,0,211,0,140,28,17,0,0,2,0,1,0,423,6
,"Special Votes On polling day",6,0,23,0,22,66,1,5,844,1,551,110,84,0,1,5,0,6,0,1725,24
,"Overseas Special Votes including defence force",0,0,1,0,0,7,2,0,26,0,32,10,1,0,0,1,0,1,0,81,1
,"Votes Allowed for Party Only",2,0,9,0,5,17,0,1,267,1,157,39,17,0,0,7,0,1,0,523,12
,"Hauraki-Waikato Total",113,2,236,2,138,603,41,33,9819,7,5172,1347,1022,5,3,98,4,33,6,18684,358
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",19042
"Electorate Party Valid Votes for Hauraki-Waikato",,"Labour Party - .5255298651"
"ACT New Zealand",113,.0060479555
"Alliance",2,.0001070435
"Aotearoa Legalise Cannabis Party",236,.0126311282
"Democrats for Social Credit",2,.0001070435
"Family Party",138,.0073859987
"Green Party",603,.0322736031
"Jim Anderton's Progressive",41,.0021943909
"Kiwi Party",33,.0017662171
"Labour Party",9819,.5255298651
"Libertarianz",7,.0003746521
"Maori Party",5172,.2768143866
"National Party",1347,.0720937701
"New Zealand First Party",1022,.0546992079
"New Zealand Pacific Party",5,.0002676086
"RAM - Residents Action Movement",3,.0001605652
"The Bill and Ben Party",98,.0052451295
"The Republic of New Zealand Party",4,.0002140869
"United Future",33,.0017662171
"Workers Party",6,.0003211304
