Party and Electorate Candidate Votes Recorded at each polling place
"Helensville 17","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
,"Lincoln Heights School, 16 Keegan Drive",0,1,0,0,0,0,0,0,1,1,17,0,0,12,0,5,0,0,1,38,0
,"Massey High School, 274 Don Buck Road",0,10,1,1,0,0,5,1,16,3,180,0,2,224,0,25,0,0,11,479,0
,"Royal Road School, 112 Royal Road",1,20,0,4,5,0,13,1,51,22,869,0,10,722,1,142,0,1,50,1912,14
"Massey East","West Harbour Alliance Church, 145 Moire Road",0,13,0,1,1,0,7,0,13,11,278,1,0,306,1,42,0,0,25,699,5
"Muriwai","Muriwai Fire Station, cnr Coast and Motutara Roads",0,9,0,0,0,0,0,1,63,2,157,1,4,216,0,35,0,0,12,500,2
"Parakai","Parakai School, 10 Fordyce Road",0,7,1,1,0,0,1,0,23,11,195,0,5,260,0,59,0,0,7,570,1
"Paremoremo","Ridgeview School, 1 Cutts Crescent ",0,4,0,1,0,0,4,0,29,2,127,0,3,252,0,22,0,0,12,456,3
"Riverhead","Riverhead School, 21 School Road",0,22,0,8,0,0,3,4,48,12,270,0,1,537,0,36,1,1,24,967,5
"Rosedale","Pinehurst School, 75 Bush Road",0,10,1,0,0,0,2,0,11,0,103,0,0,245,0,16,0,0,8,396,1
"Taupaki","Taupaki School, 14 Cottle Road",0,13,0,0,1,0,2,0,23,3,139,0,2,371,0,43,0,0,14,611,0
"Unsworth","Westminster Christian School, 31 Westminster Gardens (off Unsworth Drive)",0,5,0,0,0,0,0,0,6,8,35,0,0,51,0,5,0,0,10,120,0
"Waimauku","Waimauku School, 2 Muriwai Road",0,22,0,3,1,0,3,0,105,13,350,0,4,977,0,97,0,0,47,1622,3
"Wainui","Wainui School, 492 Waitoki Road",0,1,0,0,0,0,0,0,1,0,1,0,0,5,0,1,0,0,0,9,0
"Waioneke","Waioneke School, 1981 South Head Road, RD1 Helensville",0,1,0,0,0,0,0,0,13,2,49,0,2,125,0,20,0,0,5,217,3
"Waitakere","Waitakere School, Bethells Road",0,12,0,1,2,0,1,1,53,8,157,0,2,206,0,27,0,0,23,493,0
"Waitoki","Waitoki School Hall, 1119 Kahikatea Flat Road, RD 1",0,10,0,0,0,0,1,0,11,0,37,1,0,144,0,19,0,0,4,227,0
"West Harbour","Marina View School, 97-99 Marina View Drive",0,86,0,4,6,0,1,0,46,12,575,2,7,1499,0,97,1,0,51,2387,4
,"West Harbour Primary School, Oriel Avenue",0,10,2,4,2,0,5,0,27,8,473,0,9,339,2,47,0,0,18,946,5
"Whenuapai","Whenuapai School, 14 Airport Road",1,25,0,4,0,0,0,0,33,5,146,0,3,501,0,43,0,1,22,784,0
,"Whenuapai Village Hall, 51 Waimarie Road, Whenuapai Village",0,8,0,0,2,0,0,0,17,6,106,0,3,330,0,44,0,0,19,535,3
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",0,2,0,0,0,1,0,0,1,2,58,0,2,37,1,12,0,0,4,120,0
,"Ordinary Votes BEFORE polling day",0,71,0,0,6,0,12,1,79,18,579,0,6,1513,0,176,0,0,68,2529,5
,"Special Votes BEFORE polling day",0,7,0,0,2,0,4,0,18,1,98,0,0,222,0,30,0,0,7,389,4
,"Special Votes On polling day",1,50,1,9,3,2,20,5,120,25,843,0,13,1240,0,136,0,1,52,2521,9
,"Overseas Special Votes including defence force",0,10,0,2,1,1,6,0,26,2,90,0,1,233,0,19,0,0,11,402,0
,"Special Votes Allowed for Party Only",0,4,0,2,1,0,0,0,22,4,166,1,15,168,2,22,0,0,5,412,6
,"Helensville Total",5,821,9,66,48,8,151,26,1407,281,9761,16,142,19224,8,2051,4,5,863,34896,110
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",35006
"Electorate Party Valid Votes for Helensville",,"National Party - .5508940853"
"99 MP Party",5,.0001432829
"ACT New Zealand",821,.0235270518
"Alliance",9,.0002579092
"Aotearoa Legalise Cannabis Party",66,.0018913343
"Christian Heritage NZ",48,.0013755158
"Democrats for Social Credit",8,.0002292526
"Destiny New Zealand",151,.0043271435
"Direct Democracy Party",26,.0007450711
"Green Party",1407,.0403198074
"Jim Anderton's Progressive",281,.0080524989
"Labour Party",9761,.279716873
"Libertarianz",16,.0004585053
"Mâori Party",142,.0040692343
"National Party",19224,.5508940853
"New Zealand Family Rights Protection Party",8,.0002292526
"New Zealand First Party",2051,.0587746447
"OneNZ Party",4,.0001146263
"The Republic of New Zealand Party",5,.0001432829
"United Future New Zealand",863,.0247306282
