Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Hauauru 67","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
,"Summerset Retirement Village, 166-186 Ruapehu Drive",1,0,0,0,0,1,0,1,5,0,2,2,0,0,0,0,0,0,0,12,1
"Raetihi","Raetihi Primary School Hall, 24 Grey Street",0,0,1,0,1,5,0,0,77,0,54,4,10,0,0,0,0,0,0,152,4
"Ratana","Te Kura O Ratana/Ratana School, Kiatere Street",0,0,1,0,0,2,0,0,151,0,42,3,7,0,0,2,0,0,0,208,1
"Rongotea","Rongotea School, Tyne Street",0,0,1,0,0,0,0,0,4,0,2,3,2,0,0,0,0,0,0,12,0
"Sanson","Sanson School, Wellington Road (State Highway 1)",0,0,0,0,0,0,0,0,11,0,2,4,4,0,0,0,0,0,0,21,1
"Taihape","St Joseph's School, Rauma Road",0,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,0,14,0
,"Taihape Town Hall, 90 Hautapu Street",0,0,2,0,1,2,0,0,52,0,56,6,8,0,0,0,0,0,0,127,2
"Tangimoana","Tangimoana School, 19 Punga Street",0,0,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0,0,0,11,0
"Taonui","Taonui School, 170 Waughs Road",0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,7,0
"Taumarunui","Catholic Church Hall, 14 High Street",0,0,0,0,0,2,0,0,11,0,9,2,1,0,0,0,0,0,0,25,0
,"Manunui School, Room 1, Rata Street",0,0,0,0,0,0,0,0,25,0,25,5,4,1,0,0,0,0,0,60,2
,"Tarrangower School Library, Manson Street",0,0,0,0,0,1,0,0,22,0,12,1,0,0,0,0,0,0,0,36,3
,"Taumarunui Primary School Hall, Maata Street",0,0,1,0,0,0,0,0,39,0,37,8,5,1,0,1,0,0,0,92,3
,"Te Kura Kaupapa Maori O Taumarunui, Makere Street",0,0,1,0,0,0,0,0,43,0,35,0,2,0,0,0,0,0,0,81,7
,"WINZ Main Office, corner Miriama & Marae Streets",1,0,4,0,1,2,0,0,63,0,56,4,11,0,0,1,1,0,0,144,0
"Turakina","Turakina School, Main Road",0,0,0,0,0,0,0,0,5,0,11,2,1,0,0,0,0,0,0,19,0
"Waiouru","Waiouru Community Centre, Queree Drive",1,0,0,0,1,1,0,0,33,0,35,8,2,0,0,0,0,0,0,81,1
"Whakapapa Village","Whakapapa Village Firestation, Bruce Road",0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,7,1
"Whangaehu","Whangaehu School, Ruatangata Street",0,0,0,0,0,1,0,0,7,0,24,0,0,0,0,0,0,0,0,32,0
,Taranaki-King Country
"Aria","Aria School, Barclay Road",0,0,1,0,0,0,0,0,6,0,6,0,1,0,0,0,0,0,0,14,0
"Arohena","Arohena School, 40 Pukewhau Road",0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,7,1
"Benneydale","Benneydale Community Hall, Maniaiti Road",0,0,1,0,0,0,0,0,12,0,1,1,0,0,0,0,0,0,0,15,0
"Hangatiki","Hangatiki School Library, 591 Hangatiki East Road",0,0,0,0,0,0,0,0,8,0,5,4,0,0,0,0,0,0,0,17,1
"Hauturu","Hauturu Memorial Hall, 613 Harbour Road",0,0,0,0,1,0,0,0,4,0,5,1,0,0,0,0,0,0,0,11,0
"Inglewood","Inglewood High School, Kelly Street entrance",0,0,1,0,2,0,0,0,8,0,8,2,1,0,0,1,0,0,0,23,1
,"Inglewood Primary School Library, 33 Kelly Street",0,0,0,0,0,0,0,0,20,0,5,3,3,0,0,0,0,0,0,31,0
"Kihikihi","Kihikihi Town Hall, Lyon Street",0,0,0,0,0,2,0,0,12,0,14,1,1,0,0,0,0,0,0,30,2
"Korakonui","Korakonui School, 734 Wharepuhunga Road",0,0,0,0,0,0,0,0,8,0,0,2,1,0,0,0,0,0,0,11,0
"Marokopa","Marokopa Community Hall, The Esplanade",0,0,0,0,0,0,0,0,1,0,4,2,1,0,0,0,0,0,0,8,1
"Midhirst","Midhirst Primary School (Library), 8 Erin Street",0,0,0,0,0,0,0,0,4,0,2,3,0,0,0,0,0,0,0,9,0
"Mimi","Mimi School, 23 Pukearuke Road",1,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,7,1
"Mokau","Mokau Primary School, corner Rangi Street & Aria Terrace",0,0,0,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,0,16,1
"Ngaere","Ngaere School, 4355 Mountain Road",0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,8,0
"Ngutunui","Ngutunui School, Ngutunui Road",0,0,0,0,0,0,0,0,2,0,3,4,0,0,0,0,0,0,0,9,0
"Ohura","Ohura Valley School, Ngarimu Street",0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,9,0
"Ongarue","Ongarue School, Village Road",0,0,0,0,0,0,0,0,13,0,6,0,1,0,0,0,0,0,0,20,0
"Oparau","Oparau Roadhouse, 4370 State Highway 31",0,0,0,0,0,1,0,0,3,0,2,2,0,0,0,0,0,0,0,8,0
"Oparure","Te Kura Kaupapa Maori o Oparure, 308 Oparure Road",0,0,1,0,0,1,0,0,15,0,6,0,2,0,0,0,0,0,0,25,1
"Otewa","Otewa School, 916 Otewa Road",0,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,7,0
"Otorohanga","Otorohanga College (Hall), Bledisloe Avenue",0,0,1,0,0,5,1,0,43,0,21,6,4,0,0,0,0,0,0,81,0
,"Otorohanga District Library Meeting Room, 27 Turongo Street",0,0,1,0,0,3,0,0,60,0,50,10,10,0,0,0,0,0,0,134,2
"Parawera","Parawera School, 18 Mellsop Road",0,0,0,0,0,0,0,0,3,0,6,1,1,0,0,0,0,0,0,11,0
"Piopio","Piopio Primary School, 14 Aria Road",1,0,0,1,0,1,0,1,23,0,13,7,6,0,0,0,0,0,0,53,2
"Pokuru","Pokuru School, 873/2 Pokuru Road",0,0,0,0,0,0,0,0,3,0,6,1,1,0,0,0,0,0,0,11,0
"Pukeatua","Pukeatua School, 2110 Arapuni Road",0,0,0,0,0,0,0,0,12,0,6,1,0,0,0,0,0,0,0,19,0
"Stratford","Avon School, Hamlet Street",0,0,0,0,0,0,0,0,18,0,8,2,2,0,0,0,0,0,0,30,0
,"Stratford High School, Swansea Road",0,0,1,0,0,0,0,0,12,0,1,2,1,0,0,0,0,0,0,17,1
,"Stratford Methodist Church Hall, Regan Street",0,0,1,1,0,3,0,0,15,0,10,2,1,0,0,0,0,0,0,33,0
,"Stratford Primary School, Regan Street",0,0,0,0,1,1,0,0,11,0,8,4,0,0,0,0,0,0,0,25,1
"Taharoa","Taharoa School, Main Road",0,0,0,0,0,3,0,0,23,0,16,3,1,0,0,0,0,0,0,46,0
"Te Kawa Crossroads","Te Kawa Crossroads Hall, corner State Highway 3 & Te Kawa Road",0,0,0,0,0,0,0,1,7,0,2,2,0,0,0,0,0,0,0,12,0
"Te Kuiti","Centennial Park School, 50 Te Kuiti Road",0,0,1,0,0,3,0,0,73,0,43,5,10,0,0,0,0,0,0,135,9
,"Te Kuiti Courthouse, Queen Street",1,0,0,0,0,1,0,0,62,0,41,8,13,0,0,0,0,0,0,126,2
,"Te Kuiti High School, Hospital Road",0,0,3,0,0,1,0,0,22,0,15,1,4,0,0,1,0,0,0,47,0
,"Te Kuiti Primary School, Rora Street",0,0,0,0,0,1,1,0,64,0,32,7,5,0,0,1,0,1,0,112,5
"Urenui","Urenui School (old room 2), Takiroa Street",0,0,0,1,2,3,0,0,14,0,7,4,4,0,0,0,0,0,0,35,0
"Waitomo Caves","Waitomo School, Hotel Access Road",0,0,0,0,0,2,1,0,16,0,12,0,3,0,0,0,0,0,0,34,1
,Taupo
"Arapuni","Arapuni Community Hall, Arapuni Road",0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,7,0
"Lichfield","Ngatira Marae, 965 Ngatira Road ",0,0,0,0,0,0,0,0,25,0,26,0,3,0,0,0,0,0,0,54,0
"Mangakino","Mangakino Senior Citizens Hall, 25 College Street",0,0,0,0,0,1,0,0,46,0,28,4,2,0,0,0,0,0,0,81,2
"Marotiri","Marotiri School, 1569 Tihoi Road, State Highway 32",0,0,0,0,0,1,0,0,2,0,1,2,1,0,0,0,0,0,0,7,1
"Maungatautari","Maungatautari School, 1121 Maungatautari Road",0,0,0,0,0,1,0,0,7,0,5,0,0,0,0,0,0,0,0,13,1
"Okoroire","Kuranui School, 66 Waiomou Road",0,0,0,0,0,0,0,0,5,0,4,1,1,0,0,0,0,0,0,11,1
"Puketurua","Puketurua Memorial Hall, intersection of Old Taupo, Huihuitaha & Pearson Roads",1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,6,1
"Putaruru","Abbey's Place Child Care Centre, 1 Commerce Street",0,0,1,0,0,1,0,0,16,0,5,6,0,0,0,0,0,0,0,29,1
,"Putaruru Baptist Church Hall, 52 Arapuni Street",0,0,0,0,2,2,0,0,33,0,23,3,7,0,0,0,0,1,0,71,1
,"Putaruru Contract Bridge Club, Overdale Street",1,0,0,0,3,1,1,0,46,0,16,3,4,0,0,0,1,0,0,76,2
,"Te Wharekura o Te Kaokaoroa o Patetere, 117 Buckland Street",0,0,1,0,0,1,0,0,23,0,7,2,3,0,0,0,0,0,0,37,0
"Tirau","Tirau School, 69 Main Road",1,0,0,0,0,0,0,0,43,0,11,2,2,0,0,0,0,0,0,59,0
"Tirohanga","Tirohanga School, 851 Tirohanga Road, Atiamuri",0,0,0,0,0,0,0,0,7,0,7,3,0,0,0,0,0,0,0,17,1
"Tokoroa","Amisfield School, Moffat Road",2,0,0,0,0,0,0,0,14,0,11,2,3,0,0,0,0,0,0,32,0
,"David Henry School, 4-8 Thompson Street",0,0,0,0,2,0,0,0,58,0,7,1,3,0,0,0,0,0,0,71,2
,"St Luke's Pacific Island Presbyterian Church Hall, corner Maraetai Road & Kelso Street",0,0,0,0,0,3,0,0,38,0,14,0,2,0,0,0,0,0,0,57,2
,"Strathmore School, 27 Strathmore Drive",0,0,0,0,0,4,0,0,71,0,11,2,1,0,0,1,0,0,0,90,4
,"Te Kura Kaupapa Maori o Te Hiringa, 12-24 Tainui Street",0,0,1,0,0,1,0,0,54,0,30,3,3,0,0,2,0,0,0,94,3
,"Tokoroa Central School, Clyde Street",0,0,3,0,1,1,0,0,43,0,26,0,2,0,0,0,0,0,0,76,0
,"Tokoroa District Court, 26 Bridge Street",1,0,0,0,2,6,0,0,124,1,43,9,9,0,0,1,0,0,0,196,10
,"Tokoroa East School, 100 Main Road",0,0,0,0,0,1,0,0,13,0,12,1,2,0,0,0,0,0,0,29,0
,"Tokoroa North School, 29 Paraonui Road",1,0,1,0,2,3,1,0,36,0,25,3,1,0,0,1,0,0,0,74,2
"Whakamaru","Whakamaru School, 36 Kaahu Road",0,0,1,0,0,0,0,0,7,0,4,1,0,0,0,1,0,0,0,14,0
,Wellington Central
"Wellington City","Michael Fowler Centre, Renouf Foyer, Level 1, 111 Wakefield Street",0,0,0,0,0,5,0,0,3,0,5,2,0,0,0,0,0,0,0,15,0
,Whanganui
"Brunswick","Brunswick School Library, 15 Campbell Road",0,0,0,0,0,1,0,0,3,0,0,1,3,0,0,0,0,0,0,8,0
"Eltham","Eltham School Hall, 69 Conway Road",0,0,0,0,0,3,0,0,24,0,15,3,2,0,0,0,0,0,0,47,2
,"St Mark's Church Hall, 235 High Street",0,0,2,0,0,3,0,0,15,0,10,0,1,0,0,0,0,0,0,31,0
"Hawera","Hawera High School Hall, 13 Camberwell Road",1,0,0,0,0,3,0,0,16,0,13,4,1,0,0,3,0,0,0,41,0
,"Hawera Primary School, 261 South Road",1,0,2,0,1,0,0,0,45,0,25,9,3,0,0,1,0,0,0,87,3
,"Highland Pipe Band Hall, Collins Street",0,0,0,0,0,0,0,0,16,0,10,4,2,0,0,0,0,0,0,32,0
,"Presbyterian Hall, 35 Argyle Street",0,0,1,0,0,1,0,0,11,0,5,4,2,0,0,0,0,0,0,24,0
,"Public Hospital Conference Room, 37 Hunter Street",0,0,0,0,0,0,0,0,3,0,12,2,2,0,0,0,0,0,0,19,0
,"Turuturu School, 194 Glover Road",0,0,2,0,0,1,0,0,13,0,15,2,3,0,0,0,0,0,0,36,0
"Kai Iwi","Kai Iwi School Library, State Highway 3",0,0,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,9,0
"Kakaramea","Kakaramea Primary School, 2193 Main South Road (State Highway 3)",0,0,0,0,0,0,0,0,8,0,2,1,1,0,0,0,0,0,0,12,0
"Kakatahi","Kakatahi School, Parapara Road (State Highway 4)",0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,6,0
"Kaponga","Kaponga Primary School, 30 Egmont Street",0,0,1,0,0,2,0,0,8,0,5,0,1,0,0,0,0,0,0,17,0
"Manaia","Manaia Primary School, Karaka Street",0,0,2,0,1,2,1,0,33,0,40,7,8,0,0,0,0,0,0,94,4
"Maxwell","Maxwell and Districts Pre-School, 1655 Main South Road (State Highway 3)",0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,6,0
"Mosston","Mosston School, 211 Mosston Road",0,0,1,0,0,1,0,0,7,0,5,2,1,0,0,0,0,0,0,17,0
"Nolantown","Tawhiti School Hall, Perth Street entrance",0,1,1,0,0,0,0,0,10,0,9,1,1,0,0,0,0,0,0,23,0
"Normanby","Normanby School Scout Hall, 3 Hunter Street",0,0,1,0,0,1,0,0,35,0,27,3,3,0,0,1,0,0,0,71,4
"Oaonui","Oaonui Hall, Main South Road (State Highway 45)",0,0,0,0,0,0,0,0,4,0,2,1,1,0,0,0,0,0,0,8,0
"Ohawe Beach","Progressive Hall, Ohawe Terrace",0,0,0,0,0,1,0,0,2,0,3,1,3,0,0,0,0,0,0,10,0
"Opunake","Opunake Primary School Hall, Longfellow Road",0,0,2,0,0,8,2,0,39,0,25,9,4,0,0,2,0,0,0,91,1
"Patea","Patea Area School Hall, Kent Street",0,0,2,0,0,0,0,0,29,0,27,3,2,0,0,0,0,0,0,63,2
,"Patea Kindergarten, 4 Derby Street",0,0,0,0,0,0,0,0,29,0,20,2,1,0,0,1,0,0,0,53,1
"Pihama","Pihama Hall, Main South Road (State Highway 45)",0,0,1,0,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,10,1
"Pungarehu","Pungarehu Hall, Main South Road (State Highway 45)",0,0,0,0,0,0,0,0,6,0,22,3,2,0,0,0,0,0,0,33,0
"Putiki","Te Kura Kaupapa Maori O Te Atihaunui A Paparangi",1,0,0,0,0,1,0,0,34,0,50,1,9,0,0,0,0,0,0,96,1
"Rahotu","Rahotu School, Main South Road (State Highway 45)",0,0,0,0,0,2,0,0,9,0,5,1,2,0,0,0,0,0,0,19,0
"Ramanui","Ramanui School, Manawapou Road entrance",0,0,0,0,1,0,0,0,37,0,30,10,7,0,0,1,0,0,0,86,1
"Upokongaro","Upokongaro School, State Highway 4",0,0,1,0,0,0,0,0,19,0,50,0,1,0,0,0,0,0,0,71,0
"Waitotara","Waitotara Primary School, Severn Street",1,0,0,0,0,0,0,0,9,0,9,1,2,0,0,0,0,0,0,22,2
"Wanganui","Aramoho School Hall, 2 Mitchell Street",0,0,2,0,0,3,0,0,56,0,42,6,4,0,0,1,0,2,0,116,4
,"Aranui Primary School Hall, 14 Aranui Avenue",0,0,0,0,0,1,0,0,20,0,10,1,0,0,0,0,0,0,0,32,3
,"Baden Powell Scout Hall, 13 Swiss Avenue",0,0,3,0,1,3,0,0,22,0,16,1,2,0,0,0,0,0,0,48,1
,"Baptist Church Hall, corner Moana & Nixon Streets",0,0,1,0,0,5,1,0,45,0,15,1,2,0,0,0,0,0,0,70,1
,"Carlton School Hall, 101 Carlton Avenue",0,0,0,0,0,4,0,0,38,0,22,7,4,0,0,0,0,1,0,76,0
,"Castlecliff School Hall, 25 Polson Street",0,0,0,0,3,3,0,0,83,0,48,8,6,0,0,0,0,0,0,151,1
,"Churton School Hall, Burmah Street",0,0,0,0,1,1,0,0,30,0,17,2,1,0,0,0,0,0,0,52,1
,"Cullinane College, 15 Peat Street",0,0,0,0,0,0,0,0,21,0,7,1,2,0,0,0,0,0,0,31,2
,"Durie Hill School Hall, 109 Portal Street",0,0,0,0,0,1,0,0,15,0,9,1,2,0,0,1,0,0,0,29,0
,"Faith City Church Lounge, 127 Springvale Road",0,0,0,0,1,0,0,0,13,0,10,3,3,0,0,0,0,0,0,30,0
,"Gonville School Hall, Gonville Avenue",0,0,2,0,0,5,0,0,58,0,35,4,3,0,0,0,0,0,0,107,0
,"St John's Hill School Hall, 71 Parkes Avenue",0,0,0,0,0,0,0,0,7,0,1,4,1,0,0,0,0,0,0,13,0
,"St Luke's Anglican Church Hall, 34 Manuka Street",0,0,0,0,0,3,0,0,24,0,12,1,1,0,0,0,0,0,0,41,0
,"Tawhero School Hall, 27 Totara Street",0,0,3,0,1,2,0,1,75,0,39,3,5,0,0,0,0,1,0,130,4
,"Te Kura O Kokohuia Hall, 36 Matipo Street",0,0,1,0,2,4,0,0,64,0,84,0,2,0,0,2,0,0,0,159,0
,"Wanganui East School Hall, Patapu Street",2,0,0,0,0,8,0,0,109,0,50,8,15,0,0,0,0,1,1,194,1
"Wanganui City","Keith Street School Hall, 38-46 Keith Street",0,0,3,0,0,4,1,0,65,0,46,7,6,0,0,0,0,0,0,132,5
,"St Andrew's Church Hall, corner Glasgow & Gloucester Streets",0,0,0,0,0,2,0,0,11,0,10,2,0,0,0,0,0,0,0,25,0
,"St Andrew's Hall, 9 Bell Street",0,0,0,0,0,2,0,0,11,0,14,1,1,0,0,0,0,0,0,29,0
,"Wanganui City College Hall, 84 Ingestre Street",1,0,2,0,0,3,0,0,48,0,20,3,2,0,0,0,0,0,0,79,1
"Warea","Warea Hall, Main South Road (State Highway 45)",0,0,1,0,0,0,0,0,5,0,2,2,1,0,0,0,0,0,0,11,0
"Waverley","Waverley Primary School Library, Gloag Street",0,0,2,0,0,2,0,0,24,0,30,1,3,0,0,0,0,0,0,62,1
"Westmere","Westmere Primary School Hall, Rapanui Road",0,0,0,0,0,2,0,0,4,0,2,3,0,0,0,1,0,0,0,12,0
"Whenuakura","Whenuakura School, Room 2, 52 Kaharoa Road",0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,6,0
,"Polling places where less than 6 votes were taken",6,0,1,0,0,6,0,1,69,0,60,48,19,0,0,1,0,0,0,211,1
,"Hospital Votes",0,0,0,0,1,0,0,0,31,0,25,3,6,0,0,0,0,0,1,67,2
,"Ordinary Votes BEFORE polling day",6,0,24,0,4,44,0,0,638,0,527,91,92,0,0,4,0,0,0,1430,21
,"Special Votes BEFORE polling day",2,0,13,0,1,9,0,0,113,0,77,18,13,0,0,0,0,1,0,247,4
,"Special Votes On polling day",3,0,18,0,7,68,4,1,802,0,453,85,75,2,0,15,0,1,1,1535,15
,"Overseas Special Votes including defence force",1,0,1,0,1,13,0,2,33,0,42,13,6,0,0,1,0,0,0,113,0
,"Votes Allowed for Party Only",1,0,12,0,3,15,0,0,215,0,143,20,14,0,0,4,0,0,1,428,11
,"Te Tai Hauauru Total",79,3,242,5,95,697,36,22,10005,1,6076,1298,1029,9,0,120,4,24,6,19751,359
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",20110
"Electorate Party Valid Votes for Te Tai Hauauru",,"Labour Party - .50655663"
"ACT New Zealand",79,.0039997975
"Alliance",3,.000151891
"Aotearoa Legalise Cannabis Party",242,.0122525442
"Democrats for Social Credit",5,.0002531517
"Family Party",95,.004809883
"Green Party",697,.0352893524
"Jim Anderton's Progressive",36,.0018226925
"Kiwi Party",22,.0011138677
"Labour Party",10005,.50655663
"Libertarianz",1,.0000506303
"Maori Party",6076,.3076299934
"National Party",1298,.0657181915
"New Zealand First Party",1029,.0520986279
"New Zealand Pacific Party",9,.0004556731
"RAM - Residents Action Movement",0,0
"The Bill and Ben Party",120,.0060756417
"The Republic of New Zealand Party",4,.0002025214
"United Future",24,.0012151283
"Workers Party",6,.0003037821
