Party and Electorate Candidate Votes Recorded at each voting place
"Te Tai Hauāuru 68","Party Vote Details"
,,"ACT New Zealand","Aotearoa Legalise Cannabis Party","Ban1080","Conservative","Democrats for Social Credit","Focus New Zealand","Green Party","Internet MANA","Labour Party","Māori Party","National Party","New Zealand First Party","NZ Independent Coalition","The Civilian Party","United Future","Total Valid Party Votes","Informal Party Votes"
"Oparau","Oparau Roadhouse, 4370 State Highway 31",0,0,0,0,0,0,0,1,8,3,2,3,0,0,0,17,0
"Oparure","Te Kura Kaupapa Māori o Oparure, 308 Oparure Road",0,0,1,0,0,0,1,0,13,6,1,2,0,0,0,24,0
"Otorohanga","Otorohanga College, Bledisloe Avenue",0,1,0,0,0,0,4,4,32,5,2,9,0,0,0,57,0
,"St John Ambulance Hall, 11 Kakamutu Road",0,2,1,0,0,0,16,9,59,9,12,19,0,0,0,127,3
"Piopio","Piopio Primary School, 14 Aria Road",0,0,1,1,0,0,3,3,14,7,4,4,0,0,0,37,3
"Pokuru","Pokuru School, 873/2 Pokuru Road",0,0,0,0,0,0,0,0,1,1,4,0,0,0,1,7,0
"Pukeatua","Pukeatua School, 2110 Arapuni Road",0,0,0,0,0,0,0,2,2,5,1,1,0,0,0,11,0
"Taharoa","Taharoa School, Main Road",0,0,0,0,0,0,1,2,14,16,2,11,1,0,0,47,0
"Te Awamutu","Te Awamutu Scout Hall, Scout Lane",0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,7,0
"Te Kawa Crossroads","Te Kawa Crossroads Hall, corner State Highway 3 & Te Kawa Road",0,0,0,0,0,0,4,2,4,2,2,1,0,0,0,15,0
"Te Kuiti","2 Sheridan Street",0,1,1,0,0,0,5,4,44,15,5,9,0,0,0,84,0
,"Centennial Park School, 50 Te Kuiti Road",0,1,0,0,0,0,7,9,58,17,6,8,0,0,0,106,1
,"Te Kuiti High School, 21 Hospital Road",0,1,1,0,0,0,3,1,13,3,4,4,0,0,0,30,0
,"Te Kuiti Primary School, Rora Street",0,1,0,0,0,0,6,7,31,16,9,9,0,0,0,79,0
"Tikorangi","Tikorangi School, 356 Ngatimaru Road",0,0,0,1,0,0,0,0,2,2,1,6,0,0,0,12,0
"Tongaporutu","Tongaporutu Hall, Tongaporutu Road",0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,6,0
"Urenui","Urenui School, Takiroa Street",0,0,0,0,0,0,3,2,17,3,4,9,0,0,0,38,0
"Waitomo Caves","Waitomo School, Hotel Access Road",0,0,0,0,0,0,3,1,5,4,1,4,0,0,0,18,0
"Whangamomona","Whangamomona Hall, 6013 State Highway 43",0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,6,0
,Taupō
"Arapuni","Arapuni Community Hall, 47 Arapuni Road",0,0,0,0,0,0,1,0,4,1,0,4,0,0,0,10,0
"Karapiro","Don Rowland Centre, Mighty River Domain, Gate 2, 601 Maungatautari Road",0,0,0,0,0,0,3,0,3,1,1,0,0,0,0,8,0
"Lichfield","Lichfield School and Community Hall, Kells Lane",0,0,0,0,0,0,0,0,1,4,2,3,0,0,0,10,0
"Mangakino","Mangakino Senior Citizens Hall, 25 College Street",1,1,2,1,0,0,3,2,21,17,4,4,0,0,0,56,2
"Okoroire","Kuranui School, 66 Waiomou Road",0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,8,0
"Puketurua","Puketurua Memorial Hall, corner Old Taupo, Huihuitaha & Pearson Roads",0,0,0,0,0,0,0,2,3,2,2,1,0,0,0,10,0
"Putaruru","Putaruru Baptist Church Hall, 52 Arapuni Street",0,1,0,1,0,0,2,6,41,6,2,11,0,0,0,70,4
,"Putaruru College, 1 Junction Street",0,1,0,0,0,0,0,1,5,1,0,2,0,0,0,10,0
,"St Patrick's Hall, 5 McKenzie Street",1,5,0,0,0,0,3,1,38,13,9,10,0,0,0,80,1
"Tirau","Tirau War Memorial Hall, 27 Main Road",2,3,0,0,0,0,1,3,16,9,1,6,0,0,0,41,0
"Tirohanga ","Tirohanga School, 851 Tirohanga Road",0,0,1,0,0,0,0,0,2,3,5,2,0,0,0,13,1
"Tokoroa","Amisfield School, 2 Moffat Road",0,0,0,0,0,0,0,0,7,1,0,3,0,0,1,12,0
,"David Henry School, 4-8 Thompson Street",0,1,0,0,0,0,5,3,24,8,0,9,0,0,0,50,1
,"St John Ambulance Hall,  62 Logan Street",0,1,0,0,0,0,4,8,46,22,7,7,0,0,0,95,0
,"St Luke's Pacific Island Presbyterian Church Hall, corner Maraetai Road & Kelso Street",0,2,2,1,0,0,12,5,51,7,4,9,0,0,0,93,3
,"Strathmore School, 27 Strathmore Drive",0,0,1,2,0,0,4,3,37,8,3,3,0,0,0,61,1
,"Tainui Full Primary School, 63- 69 Tainui Street",0,0,0,0,0,0,4,3,37,13,1,5,0,0,0,63,1
,"Tokoroa Central School, 3 Clyde Street",0,0,0,0,0,0,6,5,36,15,3,13,0,0,0,78,1
,"Tokoroa North School, 29 Paraonui Road",0,2,0,0,0,0,3,4,19,8,4,4,0,0,0,44,1
"Whakamaru","Whakamaru School, 36 Kaahu Road",0,0,0,0,0,0,0,0,8,3,1,1,0,0,0,13,0
,Whanganui
"Aramoho","Aramoho School, 2 Mitchell Street",0,3,2,1,0,0,9,8,46,11,3,8,1,0,0,92,0
,"Churton School, Burmah Street",0,1,0,0,0,0,3,5,26,14,2,2,0,0,0,53,0
,"Cullinane College, 15 Peat Street",0,0,0,0,0,0,7,2,14,5,2,4,0,0,0,34,0
"Brunswick","Brunswick School, 15 Campbell Road",0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,7,0
"Castlecliff","Aranui School, 14 Aranui Avenue",0,0,0,0,0,0,4,9,13,7,0,2,0,0,0,35,2
,"Castlecliff School, 25 Polson Street",0,1,0,0,0,0,13,10,82,39,1,16,0,0,0,162,1
,"St Luke's Church Hall, 34 Manuka Street",0,1,0,0,0,0,10,14,32,14,2,9,0,0,0,82,1
,"Te Kura O Kokohuia, 36 Matipo Street",0,0,0,0,0,0,9,5,28,25,1,4,0,0,0,72,0
"Eltham"," All Saints Church Hall, 88 King Edward Street",0,0,0,1,0,0,2,1,10,6,1,5,0,0,0,26,3
,"Eltham School, 69 Conway Road",0,1,0,0,0,0,3,2,4,2,1,2,0,0,0,15,0
"Fordell","Fordell School, Budge Street",0,0,1,0,0,0,1,0,4,0,0,3,0,0,0,9,1
"Gonville","Baden Powell Scout Hall, 13 Swiss Avenue",0,0,0,1,0,0,7,5,50,21,1,11,0,0,0,96,0
,"St Peters Parish Hall, 72 Koromiko Road",0,3,0,1,0,0,0,1,20,9,3,8,0,0,0,45,0
"Hawera","Hawera Bridge Club, 63 Collins Street",0,1,0,1,0,0,1,1,8,2,2,3,0,0,0,19,0
,"Hawera High School, 13 Camberwell Road",1,1,0,0,0,0,5,4,4,6,2,5,0,0,0,28,1
,"Hawera Hospital, 37 Hunter Street",0,0,0,2,0,0,1,0,5,4,0,1,0,0,0,13,0
,"Hawera Primary School, 261 South Road",0,0,0,0,0,0,6,3,18,8,4,7,0,0,0,46,1
,"Presbyterian Centre, 35 Argyle Street",0,0,0,0,0,0,6,4,29,24,1,19,1,0,0,84,0
,"Ramanui School, 85 Fairfield Road",0,1,0,0,0,1,5,5,39,9,3,5,0,0,0,68,1
,"Tawhiti School, Perth Street ",0,0,0,0,0,0,5,0,25,2,2,2,0,0,0,36,0
,"Turuturu School, 194 Glover Road",0,2,0,0,0,0,2,0,7,2,2,6,0,0,0,21,1
"Kaponga","Kaponga School, 30 Egmont Street",0,0,0,0,0,0,4,2,12,3,0,4,0,0,0,25,0
"Manaia","Manaia School, Patukukupa Street ",0,1,0,0,0,0,1,0,28,6,6,17,0,0,1,60,1
"Matapu","Matapu School, 495 Hastings Road",0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,6,0
"Maxwell","Maxwell Pre-School,1655 State Highway 3 (South Road)",0,0,0,0,0,0,6,2,0,2,0,0,0,0,0,10,0
"Mosston","Mosston School, 211 Mosston Road",0,0,0,0,0,0,1,2,8,1,2,4,0,0,0,18,0
"Normanby","Normanby School, 3 Hunter Street",1,3,0,0,0,0,7,0,20,17,5,11,0,0,0,64,0
"Patea","Patea Old Folks Hall, 139 Egmont Street",1,1,0,1,0,0,10,2,35,17,4,9,0,0,0,80,1
"Putiki","Te Kura Kaupapa Māori O Te Atihaunui A Paparangi, 25 Anaua Street",0,0,0,0,0,0,7,0,26,25,5,4,0,0,0,67,1
"Rapanui","Rapanui-Mowhanau Community Centre, 4-6 Mowhanau Drive",0,0,0,0,0,0,1,1,0,3,2,0,0,0,0,7,0
"Springvale","Faith City Church, 127 Springvale Road",0,0,0,2,0,0,0,0,9,8,1,5,0,0,0,25,0
,"Jubilee Stadium, Springvale Park (London Street entrance)",0,0,0,2,0,0,5,3,14,12,4,4,0,0,0,44,0
"Stratford","Avon School, Hamlet Street",1,1,0,1,0,0,0,1,7,2,0,6,0,0,0,19,0
,"Stratford High School, Swansea Road",0,0,0,0,0,0,1,0,4,0,1,2,0,0,0,8,0
,"Stratford Methodist Church Hall, corner Orlando & Regan Streets (opposite New World)",0,0,0,0,0,0,3,3,13,6,13,1,0,0,0,39,1
,"Stratford Primary School, Regan Street",0,1,0,0,0,0,0,0,3,2,1,1,0,0,0,8,0
"Tawhero","Tawhero School, 27 Totara Street",0,1,0,1,0,0,10,5,66,23,1,12,0,0,0,119,0
"Upokongaro","Upokongaro School, State Highway 4",0,1,1,0,0,0,9,2,16,31,1,2,0,0,0,63,0
"Waitotara","Waitotara School, Severn Street",0,0,0,0,0,0,2,1,9,5,0,2,0,0,0,19,0
"Waverley","Waverley Primary School, Gloag Street",0,1,1,0,0,0,3,3,15,12,3,6,1,0,0,45,2
"Westmere","Westmere School, corner Francis & Rapanui Roads",0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,8,0
"Whanganui","Carlton School, 99A Carlton Avenue",0,1,0,4,0,0,8,2,34,15,1,9,0,0,0,74,1
,"Durie Hill School, 109 Portal Street",0,0,0,0,0,0,12,0,10,7,1,2,0,0,0,32,0
,"Keith Street School, 38-46 Keith Street",0,2,0,1,0,0,16,6,43,27,2,10,0,0,0,107,3
,"St Andrew's Presbyterian Church, 42 Glasgow Street",0,0,0,0,0,0,4,1,13,2,1,2,0,0,0,23,0
,"St John's Hill School, 71 Parkes Avenue",0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,6,0
,"Wanganui City College, 84 Ingestre Street",0,1,0,1,0,0,6,4,26,10,1,4,0,0,0,53,0
,"War Memorial Centre, Queens Park, Watt Street",0,0,0,0,0,0,4,1,15,17,1,8,0,0,0,46,0
"Whanganui East","All Saints Church Hall, 70 Moana Street",0,1,1,1,0,0,10,8,50,15,4,9,0,0,0,99,2
,"St Anne's Catholic School, Raine Street",0,0,0,0,0,0,2,1,2,4,1,2,0,0,0,12,0
,"Wanganui East School, Patapu Street",0,1,0,0,0,0,14,4,42,17,2,5,0,0,0,85,2
,"Voting places where less than 6 votes were taken",2,1,1,4,0,0,18,8,65,41,56,34,0,0,0,230,3
,"Ordinary Votes BEFORE polling day",6,51,9,24,0,0,633,435,2089,1017,333,640,4,1,4,5246,70
,"Special Votes BEFORE polling day",0,24,2,3,1,0,118,101,348,160,37,64,1,1,3,863,6
,"Special Votes On polling day",4,31,0,7,0,0,217,106,680,234,109,162,1,0,0,1551,11
,"Overseas Special Votes including Defence Force",0,1,0,1,0,0,45,24,50,34,12,8,0,0,0,175,0
,"Votes Allowed for Party Only",0,18,1,4,0,0,73,48,285,72,27,53,0,0,0,581,8
,"Te Tai Hauāuru Total",27,281,43,116,3,1,2442,1395,8642,3611,1456,2412,15,6,15,20465,234
,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",20699
"Electorate Party Valid Votes for Te Tai Hauāuru",,"Labour Party - .4222819448"
"ACT New Zealand",27,.0013193257
"Aotearoa Legalise Cannabis Party",281,.0137307598
"Ban1080",43,.0021011483
"Conservative",116,.005668214
"Democrats for Social Credit",3,.0001465917
"Focus New Zealand",1,.0000488639
"Green Party",2442,.119325678
"Internet MANA",1395,.06816516
"Labour Party",8642,.4222819448
"Māori Party",3611,.1764475935
"National Party",1456,.0711458588
"New Zealand First Party",2412,.1178597606
"NZ Independent Coalition",15,.0007329587
"The Civilian Party",6,.0002931835
"United Future",15,.0007329587
