Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Tonga 69","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
,"Edmonds-Smith Street Kindergarten, 21 Smith Street",0,0,0,0,0,2,0,0,24,0,7,4,2,0,0,0,0,0,0,39,1
,"St Johns Church Hall, corner St John's Street & Ferry Road",0,0,1,0,1,3,0,1,40,0,8,6,3,0,0,0,0,0,0,63,0
,"Woolston School, corner Ferry Road & Hopkins Street",1,0,1,0,0,6,0,0,33,0,19,1,3,0,0,0,0,0,0,64,0
,Rangitata
"Arowhenua","Arowhenua Maori School, 33 Huirapa Street",0,0,0,0,0,0,0,0,14,0,15,2,1,0,0,0,0,0,0,32,1
"Ashburton","Allenton School Hall, 110 Harrison Street",1,0,1,0,0,1,0,0,19,0,6,3,1,0,0,0,0,0,0,32,0
,"Ashburton College Auditorium, 27 Walnut Avenue",0,0,0,0,0,1,0,0,7,0,1,6,0,0,0,0,0,0,0,15,0
,"Ashburton Intermediate School, 144 Cass Street",0,0,2,0,0,0,0,0,23,0,2,3,4,0,0,1,0,0,0,35,0
,"Hampstead School, 55 Wellington Street",0,0,0,0,0,0,0,0,16,0,8,1,4,0,0,0,0,0,0,29,1
,"Sinclair Community Centre, 74 Park Street",0,0,0,0,0,0,0,0,3,0,5,3,1,0,0,0,0,0,0,12,0
,"St John Rooms,  241 Tancred Street",0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,9,0
,"Tinwald Scout Den, Lagmhor Road",0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,7,0
,"Tinwald St James Presbyterian Church Hall, corner Graham & Thomson Streets",0,0,0,0,0,0,0,0,11,0,4,3,2,0,0,0,0,0,0,20,1
"Fairton","Fairton School, 14 Fairfield Road",1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,9,0
"Hinds","Hinds School, 54 Reed Street",0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,7,0
"Methven","Mt Hutt College Hall, corner Main & McDonald Streets",1,0,0,0,0,2,0,0,5,0,1,5,2,0,0,0,0,0,0,16,0
"Milford","Milford Hall, 563 Milford-Clandeboye Road",0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,6,0
"Pleasant Point","Pleasant Point Primary School, Victor Wilson Hall, 33 Halstead Road",0,0,2,0,0,3,0,0,7,0,6,4,0,0,0,0,0,0,0,22,1
"Rakaia","Rakaia Community Centre, corner Elizabeth Avenue & Mackie Street",0,0,0,0,0,0,0,0,10,0,3,4,6,0,0,0,0,0,0,23,2
"Temuka","Opihi College, 83 Richard Pearse Drive",0,0,1,0,0,2,1,0,14,0,3,2,1,0,0,1,0,0,0,25,1
,"Presbyterian Church Complex, corner Hally Terrace & Wilmshurst Road",0,0,0,0,0,1,0,0,6,0,2,0,3,0,0,0,0,0,0,12,0
,"St John Ambulance Hall, 47 King Street",0,0,0,0,0,0,0,0,9,0,0,1,2,0,0,1,0,0,0,13,0
,"Temuka Primary School, 9 Hayhurst Street",0,0,0,0,0,2,0,0,10,0,0,2,0,0,0,0,0,0,0,14,0
"Timaru","Bluestone School, 46 Raymond Street",0,0,0,0,0,2,0,0,4,0,3,4,0,0,0,0,0,0,0,13,0
,"Caroline Bay Community Lounge, Virtue Avenue",0,0,0,0,0,1,0,0,6,0,1,1,1,0,0,0,0,0,0,10,0
,"CCS Disability Action, corner North & Victoria Streets",0,0,0,0,0,0,0,0,8,0,1,0,2,0,0,0,0,0,0,11,0
,"Gleniti School, 22 Heath Street",0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,7,0
,"Grantlea Downs School, 65 Grants Road",0,0,0,0,0,3,0,0,6,0,2,2,2,0,0,1,0,0,0,16,1
,"Highfield School,  26 Rimu Street",0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0
,"Methodist Church Hall, corner North Street & Woodlands Road",0,0,1,0,0,2,0,1,13,0,1,2,1,0,0,1,0,0,0,22,0
,"Oceanview Heights School, 241 Selwyn Street",0,0,1,0,0,0,0,0,17,0,3,1,1,0,0,1,0,0,0,24,0
,"South School, 44 Queen Street",0,0,0,0,0,1,0,0,12,0,0,1,4,0,0,0,0,0,0,18,0
,"St John's Church Hall, 125 Wai-iti Road",0,0,1,0,0,0,0,0,8,0,1,3,1,0,0,0,0,0,0,14,0
,"St Mary's Church Hall, 24 Church Street",0,0,0,0,0,2,1,0,7,0,0,2,1,0,0,0,0,0,0,13,0
,"St Peter's Church Hall, 11 Otipua Road",0,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,8,0
,"St Stephen's Church Hall, 349 Wai-iti Road",0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,6,0
,"St Stephen's Church, Washdyke, 271 Hilton Highway",0,0,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,0,9,0
,"Technology Education Centre (TTEC), corner North Sreet & Grey Road",1,0,1,0,0,1,0,0,15,0,4,2,0,0,0,0,0,0,0,24,2
,"Timaru Girls High School, corner Hassall & Cain Streets",0,0,0,0,0,1,0,0,7,0,3,0,0,0,0,0,0,0,0,11,0
,"Trinity West, Presbyterian Church Hall, corner Church Street & Avenue Road",0,0,0,0,0,1,0,0,7,0,0,3,0,0,0,0,0,0,0,11,0
,"Waimataitai School Hall, 29 Trafalgar Street",0,0,0,0,0,1,0,0,10,0,2,3,5,0,0,0,0,0,0,21,0
,Rangitikei
"Ratana","Te Kura O Ratana/Ratana School, Kiatere Street",0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,7,0
,Rongotai
"Berhampore","Berhampore School, Room 1, 105 Britomart Street",0,0,0,0,0,7,0,0,20,0,16,0,1,0,0,0,0,0,0,44,0
,"South Wellington Intermediate School Hall,  Rintoul Street",0,0,0,0,0,4,0,0,17,0,9,1,0,0,0,0,0,0,1,32,0
,"St Cuthbert's Church Hall, 23 Luxford Street",0,0,0,0,0,4,0,0,15,0,8,2,1,0,0,0,0,0,0,30,0
"Chatham Islands","Chatham Islands Council Building, Tuku Road, Waitangi",0,0,0,0,0,1,0,0,13,0,14,14,3,0,0,2,0,0,0,47,1
"Hataitai","Garage, 38 Upoko Road",0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,0,0,6,0
,"Hataitai Bowling Club, Upstairs Lounge, 159 Hataitai Road",0,0,0,0,0,2,0,0,4,0,2,2,1,0,0,0,0,1,0,12,0
,"Hataitai School Hall, Arawa Road",0,0,0,0,0,6,1,0,11,0,3,1,1,0,0,0,0,0,0,23,0
,"Kilbirnie School Hall, 72 Hamilton Road",0,0,0,0,0,4,0,0,12,0,8,4,0,0,0,0,0,0,0,28,0
"Houghton Bay","Houghton Valley School, Nikau Room 3, 110 Houghton Bay Road",1,0,0,0,0,9,0,0,11,0,10,1,1,0,0,0,0,0,0,33,0
"Island Bay","Island Bay Presbyterian Church Lounges, 88 The Parade",2,0,2,0,0,4,0,0,25,0,16,3,4,0,0,0,0,0,0,56,0
,"Island Bay School Hall,  6 Thames Street",0,0,1,0,0,4,0,0,11,0,1,0,0,0,0,0,0,0,0,17,0
,"St Hilda's Church Parish Centre, 311 The Parade",0,0,1,0,0,6,0,1,12,0,12,6,2,0,0,0,0,0,0,40,0
"Kilbirnie","St Patrick's Church Parish Centre, 1 Childers Terrace",0,0,0,0,0,8,0,0,28,0,16,5,1,0,0,0,0,0,0,58,0
,"St Patrick's College, Staffroom, corner of Evans Bay Parade and Cobham Drive",0,0,0,0,0,3,0,0,10,1,5,3,0,0,0,0,0,0,0,22,0
"Kingston","Capital Montessori School, Rata Classroom, 14 Camrose Grove",0,0,0,0,0,1,0,0,5,0,4,2,4,0,0,0,0,0,0,16,0
"Lyall Bay","Lyall Bay School Hall, Freyberg Street",0,0,0,0,0,5,1,0,23,0,19,9,2,0,0,0,0,0,0,59,0
,"Lyall Bay Surf Club, Lyall Bay Parade",0,0,1,0,0,5,0,0,14,0,10,2,1,0,0,0,0,0,0,33,1
"Maupuia","Garage, 15 Kaikoura Street",0,0,1,0,0,1,0,0,11,0,2,1,2,0,0,0,0,0,0,18,1
"Miramar","Holy Cross School Hall, 117 Miramar Avenue",0,0,0,0,0,2,0,0,15,0,9,4,0,0,0,0,0,0,0,30,0
,"Miramar Baptist Church, 33 Park Road",0,0,0,0,0,0,0,1,15,0,8,1,2,0,0,0,0,0,0,27,0
,"Miramar Central School Hall, 38 Park Road",1,0,0,0,1,1,0,0,22,0,18,4,6,0,0,0,0,1,0,54,1
,"Miramar Christian School, Totara Class, 41 Camperdown Road",2,0,0,0,0,1,0,0,4,0,6,1,0,0,0,0,0,0,0,14,0
,"Miramar Community Centre, 27 Chelsea Street",0,0,0,0,0,0,0,0,14,0,10,0,1,0,0,1,0,0,0,26,0
,"Miramar South School Hall, 1 Kauri Street",0,0,0,0,0,0,0,0,10,0,6,2,1,0,0,0,0,0,0,19,0
"Mornington","Ridgway School, Class 1, Mornington Road",0,0,0,0,0,6,0,0,12,0,9,1,1,0,0,0,0,0,0,29,0
"Newtown","Newtown Park Stadium, Function Room, Roy Street",1,0,0,0,0,2,0,0,9,0,9,0,0,0,0,0,0,0,0,21,1
,"Newtown School Hall, corner Riddiford & Mein Streets",0,0,1,0,0,7,0,0,42,0,33,2,0,0,0,1,0,1,0,87,1
,"St James Presbyterian Church Lounge, 235 Adelaide Road",0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,8,0
,"Te Whaea National Dance & Drama Centre, 11 Hutchison Road",0,0,0,0,0,2,0,0,13,0,1,1,0,0,0,0,0,0,0,17,1
,"Wellington Chinese Baptist Church Hall, 24 Donald McLean Street",0,0,1,0,0,1,0,0,22,0,9,3,4,0,0,0,0,0,0,40,0
,"Wellington Hospital, Te Ao Marama Training Centre, Riddiford Street (main entrance)",0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,6,1
,"Wellington South Salvation Army Hall, 16-22 Constable Street",1,0,0,0,0,4,0,0,17,0,13,2,1,0,0,0,0,0,0,38,0
"Owhiro Bay","Owhiro Bay School Hall, 96 Happy Valley Road",0,0,0,0,0,3,0,1,13,0,4,2,3,0,0,0,0,0,0,26,0
"Rongotai","Rongotai College, Renner Hall, 170 Coutts Street",0,0,1,0,0,4,0,0,25,0,14,1,6,0,0,0,0,0,0,51,0
"Roseneath","St Barnabas Church Hall, 15 Maida Vale Road",0,0,0,0,0,4,0,0,3,0,1,2,0,0,0,0,0,0,0,10,0
"Seatoun","St Anthony's School, Senior Block 3, 10 Ludlam Street",0,0,0,0,0,1,0,0,3,0,4,1,1,0,0,0,0,0,0,10,1
"Strathmore Park","Garage, 20 Ahuriri Street",0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,0,0,20,0
,"Strathmore Community School, Room 6 and 7, 108 Strathmore Avenue",1,0,0,0,0,3,0,0,29,0,17,4,6,0,0,0,0,0,0,60,1
"Worser Bay","Worser Bay School, Middle Area, 168 Seatoun Heights Road",0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,7,0
,Selwyn
"Aidanfield","ABC Development Learning Centre, 50 Kinsella Crescent",0,0,0,0,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0,7,0
"Akaroa","Akaroa Gaiety Hall, 105 Rue Jolie",0,0,0,0,0,1,0,0,7,0,5,2,1,0,0,0,0,0,0,16,1
"Burnham","Burnham School Hall, corner Chaytor Avenue & Godley Road",0,0,1,0,0,1,1,0,15,0,6,7,2,0,0,1,0,0,0,34,0
"Darfield","Darfield High School, McLaughlins Road",0,0,0,0,0,0,0,0,8,0,3,3,1,0,0,0,0,0,0,15,0
,"Malvern Order of St John, corner Currie Street & North Terrace",0,0,1,0,1,0,0,1,5,0,0,4,1,0,0,0,0,0,0,13,0
"Dunsandel","Dunsandel Community Hall, corner Dunsandel-Hororata & Browns Roads",1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,6,0
"Glentunnel","Glentunnel School, Homebush Road",0,0,0,0,0,0,0,0,5,0,2,3,0,0,0,1,0,0,0,11,0
"Governors Bay","Governors Bay School, Jetty Road",0,0,0,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,7,0
"Halswell","Catholic Church Hall, 56 Nicholls Road",0,0,0,0,0,1,1,1,6,0,2,2,3,0,0,0,0,0,0,16,0
,"Halswell School Hall, corner Kennedys Bush & School Roads",0,0,2,0,1,2,0,0,7,0,2,2,1,0,0,0,0,0,0,17,0
,"St Mary's Anglican Church Hall, 329 Halswell Road",0,0,0,0,0,2,1,1,9,0,5,3,2,0,0,0,0,0,0,23,0
"Hororata","Hororata Primary School Library, 2548 Bealey Road",0,0,0,0,0,1,0,0,4,0,1,2,0,0,0,1,0,0,0,9,0
"Leeston","Leeston Consolidated School, 3 Selwyn Street",0,0,0,0,0,1,1,0,5,0,2,6,0,0,0,0,0,0,0,15,0
"Lincoln","Lincoln High School, 134 North Belt",0,0,1,0,1,0,2,0,12,0,1,4,0,0,0,0,0,0,0,21,0
"Little River","NZ Post Agency, Main Road Akaroa Highway",0,0,0,0,0,0,0,0,5,0,4,1,1,0,0,0,0,0,0,11,0
"Oaklands","Oaklands School, Cunningham Place",0,0,0,0,0,2,0,0,7,0,4,1,1,0,0,0,0,1,0,16,0
"Port Levy","Old Port Levy School, Western Valley Road",0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,6,0
"Prebbleton","Prebbleton School, Blakes Road",0,0,0,0,0,1,0,0,8,0,2,2,0,0,0,0,0,0,0,13,0
"Rolleston","Rolleston Community Centre, 94 Rolleston Drive",1,0,0,0,0,0,1,0,31,0,14,12,4,0,0,1,0,0,0,64,1
"Southbridge","Southbridge School, 25 Hastings Street",0,0,0,0,0,2,1,0,4,1,4,2,1,0,0,0,0,0,0,15,1
"Springston","Springston Primary School, 16-20 Leeston Road",0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,7,0
"Tai Tapu","Tai Tapu School, Main Akaroa Highway",0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,8,0
"Templeton","Templeton Primary School, 40 Kirk Road",0,0,1,0,0,3,0,0,21,0,6,6,2,0,0,0,0,0,0,39,1
"West Melton","West Melton School, corner Weedons-Ross Road & Westview Crescent",1,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,8,1
,Waimakariri
"Belfast","Belfast Community Hall, 807 Main North Road",0,0,0,0,0,1,0,0,13,0,1,2,0,0,0,0,0,0,0,17,0
,"Belfast School, 700 Main North Road",0,0,0,0,0,3,0,0,24,0,6,5,1,0,0,1,0,1,0,41,0
,"Papanui ACC Office, Northwood Supa Centre, 1 Radcliffe Road",0,0,0,0,0,0,0,0,6,0,1,1,2,0,0,0,0,0,0,10,0
"Clarkville","Clarkville School, 10 Heywards Road",0,0,0,0,0,0,0,0,3,0,2,4,0,0,0,0,0,0,0,9,0
"Kaiapoi","Kaiapoi Co-operating Parish, Wesley Centre, 53 Fuller Street",0,0,0,0,0,2,0,0,24,0,6,4,9,0,0,1,0,0,0,46,3
,"Kaiapoi Community Centre Hall, 24 Sewell Street",0,0,2,0,0,2,0,0,22,0,12,5,7,0,0,0,0,0,0,50,1
,"Kaiapoi High School Auditorium, Ohoka Road",1,0,1,0,0,4,0,0,21,0,12,3,2,0,0,0,0,0,0,44,0
,"Kaiapoi North School, 278 Williams Street",0,0,0,0,0,1,0,0,31,0,7,5,4,0,0,0,0,0,0,48,0
"Marshland","Marshland School, 329 Prestons Road",0,0,0,0,0,2,0,0,5,0,0,1,1,0,0,1,0,0,0,10,0
"Ohoka","Ohoka School, Jacksons Road",0,0,0,0,0,0,0,0,3,0,1,6,0,0,0,0,0,0,0,10,0
"Oxford","Jaycee's Room, Main Street",0,0,1,0,0,1,1,0,5,0,1,3,2,0,0,0,0,0,0,14,0
"Papanui","Casebrook Intermediate, 90 Veitches Road",0,0,2,0,0,0,0,0,11,0,3,1,1,0,0,0,0,0,0,18,0
"Pines Beach","Public Hall, 7 Dunns Avenue",0,0,0,0,0,1,0,0,8,0,8,1,1,0,0,0,0,0,0,19,0
"Rangiora","Ashgrove School, 48 Seddon Street",0,0,0,0,0,0,0,1,2,0,3,5,2,0,0,0,0,0,0,13,0
,"McAlpine Band Room, 8a Good Street",0,0,0,0,0,0,0,2,10,0,2,5,1,0,0,0,0,0,0,20,0
,"Rangiora Borough School, King Street",0,0,0,0,0,1,0,1,6,0,4,4,3,0,0,0,0,0,0,19,0
,"Rangiora High School, East Belt",0,0,0,0,0,0,0,0,4,0,3,2,1,0,0,0,0,0,0,10,0
,"Southbrook School, 26 Marshall Street",0,0,0,0,0,2,0,1,9,0,2,3,2,0,0,0,0,0,0,19,0
"Redwood","Early Childhood Centre, 339 Main North Road",0,0,0,0,0,0,1,0,6,0,5,4,0,0,0,0,0,0,0,16,0
,"Northcote School, 26 Tuckers Road",0,0,0,0,0,1,0,1,31,0,9,3,2,0,0,1,0,0,0,48,0
,"Redwood Play Centre, 40 Dunedin Street",0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,11,0
,"Redwood School, 51 Prestons Road",1,0,0,0,1,3,0,0,19,0,3,5,1,0,0,0,0,0,0,33,1
,"Scout Hall, 20 Sturrocks Road",0,0,0,0,0,1,0,0,4,0,2,2,2,0,0,0,0,0,0,11,0
"Tuahiwi","Tuahiwi School, 206 Tuahiwi Road",0,0,0,0,0,4,0,0,30,0,8,5,8,0,0,0,0,0,0,55,0
"Waikuku","Waikuku School, Main North Road, State Highway 1",0,0,1,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,8,0
"Waikuku Beach","Waikuku Beach Hall, Park Terrace",0,0,0,0,0,2,0,0,6,0,5,1,0,1,0,0,0,1,0,16,0
"Woodend","Woodend School, Main North Road",0,0,0,0,1,2,0,1,15,0,5,8,3,0,0,1,0,0,0,36,0
,Waitaki
"Alexandra","Central Otago Education Centre, 1 Ventry Street",1,0,0,0,0,3,0,0,6,0,1,4,0,0,0,0,0,0,0,15,0
,"Dunstan High School Hall, 12 Enterprise Street",0,0,0,0,0,1,0,0,8,0,3,1,2,0,0,2,0,0,0,17,0
,"St Gerard's Parish Hall, Tarbert Street",0,0,0,0,0,1,0,0,4,0,1,6,2,0,0,1,0,0,0,15,0
"Clyde","Clyde Primary School, 25 Blyth Street",0,0,0,0,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,8,0
"Cromwell","Memorial Hall, 36 Melmore Terrace",1,0,1,0,0,7,1,0,17,0,6,7,0,0,0,0,0,0,0,40,0
"Fairlie","Fairlie Primary School, 21 School Road",0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,6,0
"Geraldine","Geraldine High School, 85 McKenzie Street",0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,6,0
,"Geraldine Primary School, 73 Wilson Street",1,0,0,0,0,2,0,0,4,0,1,1,0,0,0,0,0,0,0,9,0
"Glenavy","Glenavy School, 15 Ruane Street",1,0,0,0,0,0,0,1,4,0,3,2,0,0,0,0,0,0,0,11,1
"Hampden","Hampden Primary School, 41-47 Norwich Street",0,0,0,0,0,0,0,0,2,0,1,4,2,0,0,0,0,0,0,9,0
"Kakanui","Kakanui Primary School, Fyfe Place",0,0,0,0,1,2,0,0,4,0,3,0,0,0,0,0,0,0,0,10,0
"Lake Hawea","Community Centre, Myra Street",0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,0,0,0,0,10,0
"Millers Flat","Millers Flat Primary School Library, Main Road",0,0,1,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,7,0
"Moeraki","Coronation Hall, Haven Street",0,0,0,0,0,1,0,0,5,0,1,2,2,0,0,0,0,0,0,11,0
"Morven","Morven School, 41 Donald Street",0,0,0,0,0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,8,0
"Oamaru","Aoraki Polytech, 44 Humber Street",0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0
,"Eveline Church Hall, Thames Highway",0,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,0,14,0
,"Fenwick School, 25a Arun Street",1,0,0,1,0,0,0,0,13,0,5,4,1,0,0,0,0,0,0,25,0
,"Garrison Band Hall, 10 Severn Street",0,0,0,0,1,2,0,0,5,0,3,2,0,0,0,0,0,0,0,13,0
,"I D E A Services Centre, 14 Sandringham Street",0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,9,1
,"North School, Torridge Street",0,0,0,0,0,1,0,0,12,0,2,1,2,0,0,0,0,0,0,18,0
,"Pembroke School, Harlech Street",0,0,1,0,0,0,0,0,9,0,3,1,0,0,0,0,0,0,0,14,0
,"Waitaki Girls' High School, Thames Street",0,0,1,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,9,0
"Omarama","Omarama School, State Highway 8",0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,7,0
"Palmerston","Community Centre, Ronaldsay Street",0,0,0,0,0,0,1,0,11,0,3,2,0,0,0,0,0,0,0,17,2
"Pareora","Pareora Campus School, corner Elworthy & Davidson Streets",0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,6,1
"Ranfurly","Maniototo Community Library, 15 Caulfield Street",0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,0,12,0
"Roxburgh","Roxburgh Area School Library, Scotland Street",0,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,0,0,1,17,1
"Twizel","Twizel Area School, Mt Cook Street",1,1,0,0,0,1,0,0,12,0,1,2,1,0,0,0,0,0,0,19,0
"Waimate","Waimate Main School, John Street",0,0,0,0,0,1,0,0,4,0,4,1,2,0,0,0,0,0,0,12,0
,"Waimate Silver Band Hall, 135 High Street",0,0,0,0,0,1,0,0,4,0,1,2,0,0,0,0,0,0,0,8,0
"Wanaka","Lake Wanaka Centre, 89 Ardmore Street",0,0,0,0,0,2,0,0,8,0,0,6,3,0,0,0,0,0,0,19,0
,"Mt Aspiring College Gymnasium, Plantation Road",0,0,0,0,0,2,0,0,5,0,3,3,0,0,0,1,0,0,0,14,0
,"Wanaka Primary School, 71 Tenby Street",0,0,0,0,0,1,0,0,8,0,1,3,0,0,0,0,0,0,0,13,0
"Weston","Weston Primary School, 1 Charles Street",0,0,0,0,0,1,0,0,6,0,2,0,1,0,0,0,0,0,0,10,0
,Wellington Central
"Brooklyn","Brooklyn Community Centre, 18 Harrison Street",0,0,1,0,0,8,0,0,23,0,11,5,1,0,0,0,0,0,0,49,0
,"Brooklyn School, 58 Washington Avenue",1,0,0,0,0,2,0,0,3,0,5,5,1,0,0,0,0,0,0,17,0
"Karori","Karori Baptist Church, 161-163 Karori Road",0,0,0,0,0,5,0,0,5,0,4,3,0,0,0,0,0,0,0,17,0
,"Karori Normal School, Donald Street",0,0,0,0,0,4,0,0,5,0,7,4,1,0,0,0,0,0,0,21,0
,"Karori Playcentre, 64 Campbell Street ",0,0,0,0,0,3,0,0,7,0,3,1,0,0,0,0,0,0,0,14,0
,"Karori West School, Allington Road",0,0,0,0,0,3,0,0,17,0,14,2,0,0,0,0,0,0,0,36,1
,"Karori West Scout Hall, 21 Sunshine Avenue",0,0,0,0,0,3,0,0,8,0,4,0,1,0,0,0,0,0,0,16,1
,"St Teresa's Parish Hall, 301 Karori Road",0,0,0,0,0,4,0,0,12,0,2,1,0,0,0,0,0,0,0,19,0
"Kelburn","Kelburn Normal School, 16 Kowhai Road",1,0,0,0,0,2,0,0,5,0,4,4,0,0,0,0,0,0,0,16,0
,"St Michael's and All Angels Parish Hall, 83 Upland Road",0,0,0,0,0,7,0,0,5,0,4,1,0,0,0,0,0,0,0,17,0
"Makara","Makara Model School, 399 Makara Road",0,0,0,0,0,0,0,1,3,0,4,1,0,0,0,0,0,0,0,9,0
"Mt Cook","St Paul's Lutheran Church, 12 King Street",1,0,0,0,0,2,0,0,7,0,2,2,2,0,0,0,0,0,0,16,0
"Mt Victoria","Clyde Quay School, 27 Elizabeth Street",2,0,0,0,0,14,1,0,27,0,10,1,4,0,0,0,0,0,0,59,0
,"St Joseph's Church, Bill Pearce Room, 150 Brougham Street",0,0,0,0,0,2,0,0,9,0,4,1,0,0,0,0,0,0,0,16,0
"Northland","Northland School, 14 Harbour View Road",0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,9,0
,"St Anne@Ward Church Hall, 69 Northland Road",1,0,0,0,0,1,0,0,8,0,3,0,0,0,0,0,0,0,0,13,0
"Oriental Bay","Overseas Terminal, 1 Herd Street (off Oriental Parade)",0,0,0,0,0,6,0,0,7,0,5,1,1,0,0,1,0,0,0,21,0
"Thorndon","St Mary's College, Guilford Terrace",1,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,8,0
,"Thorndon School, 19b Hobson Crescent",0,0,0,0,0,4,0,0,17,0,10,5,1,0,0,2,0,0,0,39,0
,"Wellington Bridge Club, 17 Tinakori Road",0,0,0,0,0,3,0,0,7,0,8,2,0,0,0,0,0,0,0,20,0
"Wadestown","St Luke's Centre, 32 Pitt Street",0,0,1,0,0,0,1,0,9,0,2,2,0,0,0,0,0,0,0,15,0
,"Wadestown School, 2 Rose Street",0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,6,0
"Wellington City","Aro Valley Community Centre, 48 Aro Street",0,0,0,0,0,15,0,0,27,0,10,2,4,0,2,0,0,0,0,60,0
,"Equippers Church, 39 Webb Street",0,0,0,0,0,7,0,0,36,0,6,4,2,0,0,0,0,0,1,56,3
,"Michael Fowler Centre, Renouf Foyer, Level 1, 111 Wakefield Street",1,0,0,0,0,12,1,0,40,0,18,6,3,0,0,0,0,0,0,81,0
,"Mount Cook Primary School, 160 Tory Street",0,0,0,0,0,4,0,0,12,0,8,2,0,0,0,0,0,0,0,26,0
,"St Andrew's Church Hall, 30 The Terrace",0,0,0,0,0,3,0,0,8,0,1,3,0,0,0,0,0,0,0,15,0
,"St John's Church Conference Centre, corner Dixon & Willis Streets",1,0,1,0,0,7,0,0,19,0,15,3,5,0,0,0,0,0,0,51,0
,"Te Aro School, 360 The Terrace",0,0,0,0,0,2,0,0,4,0,2,2,0,0,0,0,0,1,0,11,1
,"Wellington High School, 249 Taranaki Street",0,0,0,0,1,3,0,0,18,0,10,3,5,0,0,0,0,0,0,40,1
,"Wesley Church New Hall, 75 Taranaki Street",0,0,0,0,0,3,0,0,10,0,6,2,1,0,0,0,0,0,0,22,0
"Wilton","Otari School, 166 Wilton Road",0,0,0,0,0,5,0,0,11,0,9,0,0,0,0,0,0,0,0,25,0
,West Coast-Tasman
"Appleby","Appleby School, Moutere Highway",0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,6,0
"Arahura","Arahura Whare Wananga, State Highway 6",0,0,0,0,0,2,0,0,14,0,10,3,3,0,0,2,0,0,0,34,0
"Carters Beach","Carters Beach Hall, Marine Parade",0,0,0,0,0,1,0,0,6,0,0,1,1,0,0,0,0,0,0,9,0
"Cobden","Cobden School, Fox Street",0,0,0,0,0,0,0,0,16,0,5,6,3,0,0,1,0,0,0,31,0
"Franz Josef","Franz Josef Community Centre, Main Road State Highway 6",0,0,0,0,0,1,0,0,3,0,2,1,0,0,0,0,0,0,0,7,0
