Party and Electorate Candidate Votes Recorded at each polling place
"Te Tai Tonga 68","Party Vote Details"
,,"99 MP Party","ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Christian Heritage NZ","Democrats for Social Credit","Destiny New Zealand","Direct Democracy Party","Green Party","Jim Anderton's Progressive","Labour Party","Libertarianz","Mâori Party","National Party","New Zealand Family Rights Protection Party","New Zealand First Party","OneNZ Party","The Republic of New Zealand Party","United Future New Zealand","Total Valid Party Votes","Informal Party Votes"
,Aoraki
"Otakou","Te Rununga Otakou, Otakou Marae, Tamatea Road",0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,2,0,0,0,17,0
"Portobello","Portobello School, Harrington Point Road",0,0,0,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,0,8,0
"South Dunedin","Dunedin South Presbyterian Hall, 393 King Edward St",0,0,0,1,0,0,0,0,1,0,17,0,2,1,0,5,0,0,0,27,1
,"Edgar Sports Centre, Lounge 2, Portsmouth Drive",0,0,0,1,0,0,0,0,1,0,40,0,20,4,0,2,0,0,0,68,0
,"Macandrew Intermediate School, 213 Macandrew Road",0,0,0,0,0,0,2,0,4,0,17,0,5,0,0,1,0,0,0,29,1
,"Methodist Church Hall, Wesley Street",0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,7,0
,"Salvation Army Hall, 190 King Edward Street",0,0,0,0,0,0,0,0,2,0,22,0,3,2,0,1,0,0,1,31,0
,"St Patrick's Parish Centre, 32 Macandrew Road",0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,7,0
"St Clair","St Clair School, 135 Richardson Street",0,0,0,0,0,0,0,0,0,3,19,0,4,4,0,1,0,0,2,33,0
"St Kilda","Holy Cross Anglican Church, Ajax Street",0,0,0,1,0,0,0,0,1,0,7,0,2,0,0,1,0,0,1,13,0
"Tainui","Tainui School Hall, 41 Tahuna Road",0,0,0,0,0,0,0,0,2,0,9,0,2,1,0,2,0,0,0,16,0
"Waverley","Otago Sports Car Club Hall, 97 Larnach Road",0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,1,0,0,0,9,0
"Wingatui","Wingatui Hall, Gladstone Road",0,0,0,0,0,0,1,0,0,0,3,0,1,2,0,1,0,0,0,8,0
,Hutt South
"Alicetown","Hutt Central School, Railway Avenue",0,0,0,0,0,0,1,0,4,0,33,0,5,3,0,2,0,0,0,48,0
"Avalon","Dyer Street School, Dyer Street",0,0,0,0,0,0,0,0,1,0,19,0,6,2,0,2,0,0,1,31,0
"Boulcott","Boulcott School, Boulcott Street",0,0,0,0,0,0,0,0,3,0,3,0,5,1,0,0,0,0,0,12,0
"Eastbourne","Muritai School, 160 Muritai Road",0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,12,0
"Epuni","Epuni School Hall, 313 Waiwhetu Road",0,0,0,0,0,0,1,0,2,0,36,0,16,3,0,4,0,0,0,62,1
,"Hutt City Musical Theatre Inc, 40 Mitchell Street",0,0,0,0,0,0,0,0,2,0,24,0,6,1,0,3,0,0,1,37,0
"Gracefield","Gracefield School, Bell Road",0,0,0,0,0,0,0,0,2,0,21,0,4,1,0,5,0,0,0,33,1
"Hutt Central","Eastern Hutt School, 83 Kings Crescent",0,0,0,0,0,0,0,0,0,0,9,0,4,7,0,2,0,0,0,22,0
,"Hutt Hospital, High Street",0,0,0,0,1,0,0,0,0,0,11,0,4,1,0,3,0,0,1,21,0
,"Hutt Intermediate School Hall, Wilford Street",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0
,"Hutt Valley High School, 84 Woburn Road",0,0,0,0,0,0,2,0,1,0,17,1,9,3,0,2,0,0,1,36,1
,"Knox Presbyterian Church Hall, 574 High Street",0,0,0,0,0,0,2,0,3,0,14,0,5,6,0,3,0,0,0,33,1
,"St Bernard's College, 183 Waterloo Road",0,0,0,0,0,0,0,0,0,0,9,0,5,1,0,1,0,0,0,16,1
,"STS Peter and Paul School, Myrtle Street",0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0,10,0
"Moera","Randwick School, Randwick Road",0,0,0,2,0,0,1,0,3,1,78,0,13,2,0,7,0,0,0,107,1
"Naenae","Kindergarten, 19 Seddon Street",0,0,0,0,0,0,2,0,5,0,44,0,22,1,0,4,0,0,0,78,2
,"Maota Samoa Hall, 25 Treadwell Street",0,0,0,5,0,0,0,0,1,0,47,0,12,2,0,2,0,0,2,71,2
,"Naenae School, Wheatley Street",0,0,0,0,0,0,3,0,2,1,56,0,22,2,0,3,0,0,0,89,3
"Petone","Air Training Corps Drill Hall, 2A Udy Street",0,0,0,1,0,0,0,0,2,0,24,0,10,1,0,4,0,0,0,42,0
,"Petone Central School, 16 Britannia Street",1,0,0,1,0,0,2,0,8,0,86,0,37,2,0,4,0,0,1,142,2
,"Wilford School Hall, William Street",0,0,0,1,0,0,3,0,7,0,68,0,26,2,0,5,0,0,0,112,0
"Waiwhetu","Our Lady of the Rosary School, Wainui Road",0,0,0,0,0,0,0,0,2,0,21,0,3,1,0,1,0,0,0,28,1
,"St Paul's Parish Hall, 76 Waiwhetu Road",0,0,0,0,0,0,1,0,1,0,11,0,4,1,0,1,0,0,1,20,0
,"Waiwhetu Marae Meeting House, Puketapu Grove",0,0,0,0,0,0,1,0,4,0,79,0,47,5,1,2,0,0,0,139,2
"Waterloo","Waterloo School, Hardy Street",0,0,0,0,0,0,0,0,1,0,33,0,5,4,0,1,0,0,0,44,0
,Ilam
"Avonhead","Avonhead School Hall, 55 Avonhead Road",0,0,0,0,0,0,0,0,0,0,6,0,4,2,0,1,0,0,0,13,0
,"Merrin School Hall, 41 Merrin Street",0,0,0,0,0,0,0,0,0,0,7,0,2,4,0,0,0,0,0,13,0
,"St Christopher's Church Warren Hall, 244 Avonhead Road",0,0,0,0,0,0,0,0,1,0,4,0,1,2,0,1,0,0,0,9,0
,"St Mark's Church Main Lounge, 150 Withells Road",0,0,0,2,0,0,1,0,3,0,10,0,0,1,0,1,0,0,0,18,1
"Bishopdale","Breens Intermediate School Hall, 85 Breens Road",0,1,0,0,0,0,0,0,2,0,16,0,4,0,0,4,0,0,0,27,0
,"Crossroads at Bishopdale, cnr Farrington Ave and Kilburn St",0,1,0,0,0,0,0,0,0,0,15,0,2,2,0,3,0,0,0,23,0
,"Isleworth School Hall, 59A Farrington Avenue",0,0,0,0,1,0,0,0,1,0,6,0,1,2,0,2,0,0,0,13,0
"Bryndwr","Aorangi School Hall, Colwyn Street",0,0,0,0,0,0,0,0,1,0,12,0,4,1,0,0,0,0,1,19,0
,"St Mathew's Church Main Hall, Jeffreys Road",0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,2,0,0,0,7,0
,"St Stephen's Presbyterian Church Hall, cnr Ilam and Aorangi Roads",0,0,0,0,0,0,1,0,1,0,9,0,5,2,0,0,0,0,0,18,1
,"Wairakei School Hall, 250 Wairakei Road",0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,3,0,0,0,21,0
"Burnside","Burnside High School J Block, Memorial Avenue entrance",0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,1,0,0,0,8,0
,"Elim Church, 193 Grahams Road",0,0,0,1,0,0,0,0,1,0,4,0,4,1,0,0,0,0,0,11,0
,"Kendal School Hall, 53 Kendal Avenue",0,0,0,0,0,0,0,0,2,0,6,0,3,0,0,1,0,0,0,12,0
,"Roydvale School Hall, 117 Roydvale Avenue",0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,9,0
"Fendalton","Christchurch Boys High School, Big Room, Straven Road",0,0,0,0,0,0,0,0,1,0,4,0,2,4,0,1,0,0,0,12,0
,"Fendalton Community Centre (former old library), 170 Clyde Road",0,1,0,0,0,0,0,0,4,0,12,0,2,2,0,2,0,0,0,23,0
,"Medbury Preparatory School Hall, 109 Clyde Road, (cnr Creyke Road)",0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,6,0
"Ilam","Ilam School Hall, 66 Ilam Road",0,0,0,0,0,0,0,0,0,1,17,0,3,1,0,1,0,0,1,24,0
,"Waimairi Road Community Centre Front Hall, 166-168 Waimairi Road",0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,5,1
,"Westburn School Hall, 257 Waimairi Road",0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,8,1
"Merivale","St Mary's Parish Centre Main Hall, 30 Church Lane (cnr Papanui Road)",0,0,0,0,0,0,0,0,1,0,8,0,2,3,0,0,0,0,0,14,0
"Papanui","St Paul's Anglican Church Lounge, 1 Harewood Rd",1,0,0,0,0,0,0,0,0,0,7,0,2,2,0,0,0,0,0,12,0
,"Waimairi School Hall, Tillman Avenue",0,0,0,0,0,0,0,0,1,0,11,0,1,1,0,2,0,0,0,16,0
"Riccarton","New Zealand CCS (Inc) Lounge, 27 Kilmarnock Street",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0
,"St Ninian's Presbyterian Church Hall, 9 Puriri St",0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,6,0
"Upper Riccarton","Villa Maria College Hall, Brodie Street",0,1,0,0,0,0,0,0,1,0,3,0,7,2,0,0,0,0,0,14,1
,Invercargill
"Bluff","Bluff Community School, Onslow Street",0,0,0,0,0,0,0,0,1,1,68,0,11,4,0,11,0,0,0,96,3
,"St Teresa's School, 181 Foyle Street",0,0,0,1,0,0,0,0,1,1,49,0,5,3,0,7,0,0,1,68,1
"Gorge Road","Gorge Road School, Gorge Road",0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,3,0,0,0,11,0
"Invercargill","Ascot Community School, 580 Tay Street",0,0,0,0,0,0,0,0,1,0,15,0,5,4,0,1,0,0,2,28,1
,"Aurora College, Regent St",0,0,0,0,0,0,0,0,1,0,37,0,6,1,0,1,0,0,0,46,0
,"CCS Southland, 142 Don St",0,0,0,0,0,0,0,0,1,0,5,0,2,0,0,0,0,0,1,9,0
,"Clifton Salvation Army Hall, Wicklow St",0,0,0,1,0,0,0,0,1,1,32,0,9,1,0,5,0,0,2,52,1
,"Donovan School, Drury Lane",0,0,0,0,0,0,1,0,0,0,13,0,3,1,0,1,0,0,4,23,0
,"Eastside Baptist Church, cnr Glengarry Cres and Yarrow Street",0,0,0,0,0,0,0,0,0,1,33,0,9,2,0,2,0,0,2,49,0
,"Elles Road Bible Chapel, 198 Earn St",0,0,0,2,1,0,0,0,2,0,49,0,14,2,0,6,0,0,0,76,4
,"Fernworth School, Pomona St",0,0,0,0,0,0,0,0,2,0,68,0,14,2,0,3,0,0,2,91,2
,"Gladstone Scout Hall, cnr Holywood Terrace and Russell Street",0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,7,0
,"Glengarry Church of Christ, cnr Yarrow St and Adamson Crescent",0,0,0,0,0,0,0,0,4,0,18,0,1,2,0,2,0,0,0,27,1
,"Grasmere Church Hall, Heywood Street",0,0,0,1,0,0,0,0,1,0,22,0,2,2,0,0,0,0,0,28,0
,"Holy Trinity Anglican Church Hall, King St",0,0,0,0,0,0,0,0,1,0,9,0,2,1,0,1,0,0,0,14,0
,"James Hargest High School, 288 Layard Street",0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,1,0,0,0,10,0
,"James Hargest Junior Campus, 6 Layard St",0,0,0,0,0,0,0,0,3,0,5,0,2,2,0,1,0,0,0,13,0
,"Kew Kindergarten, 51 Selwyn Street",0,0,0,0,0,0,0,0,0,1,11,0,5,2,0,0,0,0,0,19,0
,"Knox Church Hall, 107 Pomona Street",0,0,0,1,0,0,0,0,2,0,25,0,2,5,0,3,0,0,1,39,0
,"Lindisfarne Kindergarten, 34 Mitchell Street",0,0,0,0,0,0,0,0,1,0,6,0,0,1,0,2,0,0,0,10,0
,"Middle School Hall, Jed Street",0,0,0,0,0,0,0,0,1,0,20,0,5,1,0,2,0,0,1,30,1
,"New River School, 117 Elizabeth St",0,0,0,1,0,0,1,0,3,0,30,0,8,1,0,3,0,0,1,48,1
,"Newfield Park School, Totara St",0,0,0,0,0,0,3,0,1,0,8,0,0,4,0,1,0,0,0,17,0
,"Newfield Public Hall, Tweed Street",0,0,0,0,0,0,0,0,1,0,37,0,7,3,0,2,0,0,1,51,1
,"North Invercargill Presbyterian Church Jubilee Hall, Windsor Street",0,0,0,0,0,0,2,0,2,1,19,0,1,1,0,2,0,0,0,28,0
,"Rawhiti Scout Hall, Exmouth Street",0,0,0,0,0,0,0,0,0,0,5,0,2,1,0,0,0,0,0,8,0
,"Rosedale Bible Chapel, Bourke Street",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,7,0
,"Southland Girls' High School Hall, 328 Tweed St",0,0,0,2,0,0,0,0,0,0,40,0,8,0,0,2,0,0,0,52,1
,"St Andrew's Youth Centre, Elles Road",0,0,0,1,0,0,2,0,3,1,45,0,4,1,0,4,0,0,1,62,1
,"St John's Girls' School, 349 Dee Street",0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,1,0,0,0,12,0
,"St John's Parish Hall, 108 Tay Street",0,0,0,1,0,0,0,0,0,0,13,0,7,1,0,0,0,0,0,22,2
,"St Joseph's School, Tyne Street",0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,0,0,9,0
,"St Paul's Hardie Hall, Dee St",0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,0,0,9,0
,"St Stephen's Church Hall, 290 North Rd",0,1,0,0,0,0,1,0,1,1,11,0,0,3,0,3,0,0,0,21,1
,"Waihopai School (Room 3), Herbert Street",0,1,0,0,0,0,2,0,1,0,9,0,3,3,0,3,0,0,0,22,1
,"Windsor North School Hall, Windsor Street",0,0,0,0,0,0,0,0,1,0,7,0,3,1,0,0,0,0,0,12,0
"Makarewa","Makarewa School, 56 Flora Road East",0,0,0,0,0,0,0,0,0,1,6,0,0,2,0,1,0,0,0,10,0
"Mokotua","Mokotua Public Hall",0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,6,0
"Myross Bush","Myross Bush School, Mill Road North",0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0
"Otatara","Otatara Community Centre, Dunns Road",0,0,0,0,0,0,0,0,2,0,18,0,5,5,0,3,0,0,1,34,1
"Stewart Island","Halfmoon Bay School, Ayr Street",0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,1,0,0,0,12,0
"Wallacetown","Wallacetown School, 34 Mauchline Street",0,0,0,0,0,0,0,0,3,0,3,0,1,2,0,0,0,0,0,9,0
,Kaikoura
"Amberley","Hurunui District Council, 66 Carters Road",0,0,0,0,0,0,1,0,1,0,8,0,0,1,0,3,0,0,0,14,1
"Blenheim","Baptist Church Hall, 8 Beaver Road",0,0,0,0,0,0,0,0,2,0,15,0,1,1,0,2,0,0,0,21,0
,"Bohally Intermediate School Hall, McLauchlan Street",0,0,0,0,0,0,0,0,0,1,12,0,4,2,0,1,0,0,1,21,0
,"Bright Centre, Dillons Point Road",0,0,0,0,0,0,0,0,2,0,14,0,1,2,0,1,0,0,0,20,0
,"Marlborough Boys' College Pavilion, Francis Street",0,0,0,0,0,0,0,0,9,0,30,0,12,3,0,1,0,0,1,56,0
,"Mayfield School Hall, Hutcheson Street",0,0,0,0,0,0,0,0,2,1,19,0,6,1,0,4,0,0,1,34,1
,"NMIT Marlborough Campus, Block E",0,0,0,0,0,0,0,0,1,0,29,0,11,3,0,6,0,0,1,51,1
,"Redwoodtown School, Cleghorn Street",0,0,0,1,0,0,0,0,2,0,46,0,9,2,0,4,0,0,1,65,2
,"Salvation Army Hall, George Street",0,0,0,0,0,0,0,0,2,0,11,0,1,2,0,0,0,0,1,17,0
,"Springlands School Old Hall, cnr Murphys Road and Aston Street",0,0,0,0,0,0,0,0,3,0,17,0,4,8,0,1,0,0,0,33,0
,"St Mark's Hobbies Room, 61 Main Street",0,0,0,0,0,0,2,0,0,0,7,0,0,2,0,1,0,0,0,12,0
,"St Ninian's Church Hall, cnr Alabama Road & Riley Crescent",0,0,0,0,0,0,0,0,2,0,11,0,2,1,0,2,0,0,1,19,0
,"Triple Links Hall, 6 John Street",0,0,0,0,0,0,0,0,1,0,7,0,1,2,0,1,0,0,1,13,0
,"Whitney Street School Hall, Whitney Street",0,0,0,0,0,0,0,0,3,1,16,0,4,0,0,3,0,0,0,27,0
,"Witherlea Kindergarten, 18 Alana Place",0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,1,0,0,0,10,0
,"Witherlea School, Weld Street",0,0,0,0,0,0,0,0,0,0,11,0,3,2,0,1,0,0,0,17,0
"Culverden","Amuri Area School, School Road",0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,1,0,0,0,9,0
"Fairhall","Fairhall School, New Renwick Road",0,0,0,0,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,8,1
"Grovetown","Grovetown School, Vickerman Street",0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,0,8,0
"Hanmer Springs","Hanmer Springs School, 6 Cheltenham Street",0,0,0,0,0,0,0,0,0,0,6,0,2,2,0,3,0,0,0,13,0
"Hapuku","Hapuku School, SH 1",0,0,0,0,0,0,0,0,0,0,7,0,8,1,0,0,0,0,0,16,0
"Havelock","Havelock School, Lawrence Street",0,0,1,0,0,0,0,0,3,0,13,0,5,3,0,2,0,0,0,27,2
"Hawarden","Hurunui College, Tenterden Street",0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,8,0
"Kaikoura","Kaikoura High School, Ludstone Road",0,0,0,0,0,0,0,0,2,0,8,0,6,3,0,1,0,0,0,20,0
,"St John's Ambulance Hall, Beach Road",0,0,0,1,0,0,0,0,2,0,20,0,4,0,0,0,0,0,0,27,0
,"St Peter's Anglican Church Hall, 33 Torquay Street",0,0,0,1,0,0,0,0,3,1,18,0,7,3,0,0,0,0,0,33,0
"Koromiko","Koromiko School, SH 1",0,0,0,0,0,0,0,0,2,0,8,0,3,0,0,0,0,0,0,13,0
"Leithfield","Leithfield School, Old Main Road",0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,8,0
"Linkwater","Linkwater School, Queen Charlotte Drive",0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,0,6,0
"Loburn","Loburn School, Hodgsons Road",0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,6,0
"Oaro","Ocean View Motel, SH 1",0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,6,0
"Picton","Little Theatre, Dublin Street",0,0,0,0,0,0,1,0,1,1,26,0,12,1,0,5,0,0,0,47,0
,"Picton School, cnr Buller and Kent Streets",1,0,0,0,0,0,1,0,1,0,18,0,13,1,0,1,0,0,0,36,0
,"Queen Charlotte College, Waikawa Road",0,0,0,0,0,0,1,0,1,0,8,0,2,2,0,1,0,0,0,15,0
"Rai Valley","Rai Valley Area School, Community Library, SH 6",0,0,0,2,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,7,0
"Rarangi","Rarangi Golf Club, Rarangi Beach Road",0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,10,0
"Renwick","Renwick Community Hall, High Street",0,0,0,0,1,0,0,0,2,0,10,0,6,4,0,3,0,0,0,26,0
"Seddon","Seddon School, Marama Road",0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,1,0,0,0,12,1
"Spring Creek","Spring Creek School, Ferry Road",0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,17,0
"Tuamarina","Tuamarina School, Bush Road",0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,1,0,0,0,8,0
"Waiau","Waiau School, Montrose Street",0,0,0,0,0,0,2,0,0,0,4,0,3,1,0,0,0,0,0,10,0
"Waikawa Bay","Waikawa Bay School, 282 Waikawa Road",0,0,0,0,0,0,0,0,1,0,11,0,9,0,0,1,0,0,1,23,0
"Wairau Pa","Kokiri Centre, Wairau Bar Road",0,0,0,0,0,0,0,0,0,1,8,0,5,0,0,1,0,0,0,15,0
"Woodbourne","RNZAF Family Centre, Caldwell Road",0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,0,0,12,0
,Mana
"Porirua","North City Shopping Centre, Titahi Bay Road",0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,8,0
,Nelson
"Atawhai","Clifton Terrace School Hall, 888 Atawhai Drive",0,0,0,0,0,0,1,0,0,0,5,0,2,3,0,0,0,0,0,11,0
"Brightwater","Brightwater School, 106 Ellis Street",0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,1,0,0,0,15,0
"Hope","Hope School, Paton Road",0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,6,0
"Nelson","Athletics Nelson Club Rooms, Pioneer Park, Hastings Street",0,0,0,0,0,0,0,0,6,1,23,0,12,3,0,3,0,0,0,48,1
,"Auckland Point School, 111 Haven Road",0,1,0,0,0,0,3,0,4,0,32,0,7,1,0,3,0,0,0,51,0
,"Court House, 200 Bridge Street",0,0,0,0,0,0,0,0,4,1,9,0,7,3,0,1,0,0,0,25,0
,"Grove Street Kindergarten, 50A Grove Street",0,0,0,0,0,0,0,1,2,0,9,0,7,1,0,0,0,0,0,20,0
,"Hampden Street School, 250 Hampden Street",0,0,0,1,0,0,0,0,4,1,16,0,3,1,0,1,0,0,0,27,0
,"Nelson Intermediate School, 112 Tipahi Street",0,0,0,0,0,0,1,0,2,0,21,0,5,2,0,1,0,0,0,32,0
,"Presbyterian Nelson Trinity Church, 64 Nile Street",0,0,0,0,0,0,1,0,3,0,18,0,3,3,0,4,0,0,1,33,0
,"Salvation Army Hall, 57 Rutherford Street",0,0,0,0,0,0,0,0,6,0,12,0,6,1,0,1,0,0,0,26,0
,"Sealord Marine Rescue Centre, Wakefield Quay",0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,8,0
,"Victory School, 214 Vanguard Street",0,0,0,1,0,0,1,0,4,0,67,0,12,4,1,4,0,0,0,94,0
"Richmond","Athletic Soccer Club Room, Gladstone Road",0,0,0,0,0,0,1,0,0,0,5,0,4,1,0,0,1,0,0,12,0
,"Garin College, 35 Champion Road",0,0,0,0,0,0,5,0,1,0,8,0,1,0,0,0,0,0,0,15,0
,"Richmond School Community Hall, Cambridge Street",0,1,0,0,0,0,0,0,0,0,13,0,3,3,0,2,0,0,1,23,0
,"Tasman District Council Office, Queen St",0,0,0,0,0,0,0,0,0,0,12,0,3,2,0,1,0,0,0,18,0
,"Waimea Intermediate School, 48 Salisbury Road",0,0,0,0,0,0,0,0,2,0,9,0,1,2,0,5,0,0,0,19,0
"Stoke","Birchwood School, Durham Street",0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,14,0
,"Broadgreen Intermediate School, 193 Nayland Road",0,0,0,0,0,0,4,0,0,0,22,0,4,3,0,2,0,0,1,36,1
,"St Barnabas Church Hall, 523 Main Road",0,0,0,0,0,0,2,0,1,0,15,0,3,0,0,1,0,0,0,22,0
,"Stoke School, 601 Main Road",0,0,0,2,0,0,3,0,4,0,49,0,7,8,0,3,0,0,1,77,0
"Tahunanui","Church of Christ Hall, 29 Parkers Road",0,0,0,0,0,0,2,0,1,0,23,0,2,0,0,2,0,0,0,30,2
,"Tahunanui School, 69 Muritai Street",0,0,1,0,0,0,3,0,3,0,30,0,8,6,0,1,0,0,0,52,2
"Wakatu","Enner Glynn School, 10 The Ridgeway",0,0,0,1,0,0,0,0,0,0,9,0,4,2,0,1,0,0,0,17,0
"Wakefield","Wakefield School, Edward Street",0,0,0,0,0,0,1,0,0,0,8,0,1,4,0,0,0,0,0,14,0
,Ohariu-Belmont
"Belmont","Belmont School, 709 Western Hutt Road",0,0,0,0,0,0,1,0,3,0,13,0,3,1,0,2,0,0,0,23,0
"Churton Park","Churton Park School, 90 Churton Drive",0,0,0,0,0,0,0,0,0,0,9,0,9,4,0,3,0,0,2,27,0
"Harbour View","Garage, 36 Viewmont Drive",0,0,0,0,0,0,0,0,1,0,5,0,5,1,0,0,0,0,0,12,0
"Johnsonville","Broderick Road Chapel, 17 Broderick Road",0,1,0,0,0,0,1,0,7,1,41,0,13,4,0,2,0,0,1,71,0
,"Garage, 6 Glen Alton Avenue",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0
,"Johnsonville School Hall, Morgan Street",0,0,0,0,0,0,2,0,7,0,45,0,12,2,0,3,0,0,0,71,0
,"Onslow College Hall, Burma Road",0,0,1,0,0,0,0,0,8,0,44,0,18,1,0,2,0,0,1,75,0
,"West Park School Hall, Broderick Road",0,0,0,0,0,0,1,0,1,0,13,0,6,2,0,1,0,0,0,24,0
"Khandallah","Cashmere Avenue School, 110 Cashmere Avenue",0,0,0,0,0,0,0,0,0,0,25,0,1,2,0,0,0,0,0,28,1
,"Onslow Community Church, 4 Ngatoto Street",0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,9,0
,"Presbyterian Church Hall, 35 Ganges Road",0,0,0,0,0,0,0,0,4,0,12,0,1,3,0,5,0,0,0,25,0
"Korokoro","Korokoro School, Korokoro Road",0,0,0,0,0,0,0,0,3,0,7,0,2,1,0,0,0,0,0,13,0
"Maungaraki","Garage, 66 Oakleigh Street",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0
,"Maungaraki Community Centre, 135 Dowse Drive",0,1,0,0,0,0,0,0,0,0,12,0,12,1,0,1,0,0,2,29,0
"Newlands","Bellevue School Hall, Bancroft Terrace",0,0,0,0,0,0,3,0,4,0,37,0,5,0,0,1,0,0,3,53,0
,"Newlands School Hall, 200 Newlands Road",0,0,0,0,0,0,1,0,4,2,45,0,15,2,0,4,0,0,2,75,1
,"Rewa Rewa School Hall, Padnell Crescent",0,1,0,0,0,0,1,0,1,1,21,0,3,3,0,3,0,0,0,34,0
,"Tennis Club, 26 Black Rock Road",0,0,0,0,0,0,0,0,0,0,8,0,2,2,0,0,0,0,0,12,0
"Ngaio","Town Hall, Ottawa Road",0,0,0,0,0,0,0,0,2,0,18,0,7,4,0,1,0,0,0,32,0
"Paparangi","Paparangi School Hall, Beazley Avenue",0,0,0,0,0,0,0,0,3,2,13,0,10,2,0,1,0,0,1,32,0
,Otago
"Alexandra","Alexandra Primary School, Ventry Street",0,0,0,0,0,0,1,0,2,0,10,0,2,3,0,2,0,0,0,20,0
,"Dunstan High School Hall, Enterprise Street",0,0,0,0,0,0,0,0,1,0,10,0,5,0,0,2,0,0,1,19,0
,"St Gerard's Parish Hall, Tarbert Street",0,0,0,0,0,0,0,0,2,0,5,0,3,2,0,2,0,0,0,14,0
"Arrowtown","Arrowtown Primary School, 9 Chalmers Place",0,0,0,0,0,0,0,0,3,0,11,0,3,6,0,0,0,0,0,23,0
"Cromwell","Cromwell Sports Club, Anderson Park, Barry Avenue",0,0,0,2,0,0,0,0,6,0,18,0,0,6,0,0,0,0,0,32,0
"Frankton","Frankton Presbyterian Church Hall, cnr Ross/McBride Streets",0,0,0,0,0,0,4,0,1,0,17,0,4,4,0,2,0,0,1,33,0
,"Queenstown Events Centre, 35 Joe O'Connell Drive",0,1,0,0,0,0,0,0,1,0,5,0,2,2,0,2,0,0,0,13,0
"Hampden","Hampden Primary School, 41-47 Norwich Street",0,0,0,0,0,0,0,0,3,0,3,0,2,2,0,0,0,0,0,10,0
"Kakanui","Kakanui Primary School, Fyfe Place",0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0,10,0
"Karitane","Karitane Primary School, Coast Road",0,0,0,0,0,0,0,1,1,0,8,0,2,1,0,1,0,0,0,14,0
