Party and Electorate Candidate Votes Recorded at each polling place
"Manurewa 24","Party Vote Details"
,,"ACT New Zealand","Alliance","Aotearoa Legalise Cannabis Party","Democrats for Social Credit","Family Party","Green Party","Jim Anderton's Progressive","Kiwi Party","Labour Party","Libertarianz","Maori Party","National Party","New Zealand First Party","New Zealand Pacific Party","RAM - Residents Action Movement","The Bill and Ben Party","The Republic of New Zealand Party","United Future","Workers Party","Total Valid Party Votes","Informal Party Votes"
,"Table Tennis Club Hall, corner Browns & McVilly Roads",17,0,1,0,8,15,9,0,410,0,7,128,34,27,0,5,0,5,0,666,10
,"Te Matauranga School, 206 Finlayson Avenue",10,0,5,0,2,10,4,0,338,0,10,107,20,27,0,0,0,4,0,537,7
,"The Gardens School, 101 Charles Prevost Drive",1,0,0,0,0,1,0,0,18,0,0,23,2,0,0,0,0,0,0,45,0
"Otahuhu","Middlemore Hospital, Hospital Road",1,0,0,0,1,0,0,0,25,0,0,16,3,1,0,0,0,0,0,47,0
"Papatoetoe","Puhinui Primary School, 116 Puhinui Road",14,0,4,0,4,8,13,1,334,0,4,200,36,11,0,0,0,4,1,634,4
"Takanini","Takanini School, School Hall, 39 Takanini School Road (Old Park Place entrance)",0,0,0,0,0,0,0,0,12,0,0,10,1,0,0,0,0,2,0,25,0
"Weymouth","Weymouth Primary School, 23 Evans Road",34,1,3,0,2,48,12,7,514,1,12,474,102,8,1,5,0,8,0,1232,9
,"Polling places where less than 6 votes were taken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Hospital Votes",1,0,1,1,0,4,3,0,92,0,1,64,18,2,0,0,0,1,0,188,7
,"Ordinary Votes BEFORE polling day",58,0,5,0,19,52,17,9,1050,1,27,714,123,57,1,3,0,22,0,2158,10
,"Special Votes BEFORE polling day",6,0,2,0,4,7,2,1,234,0,5,90,18,22,0,0,0,1,1,393,0
,"Special Votes On polling day",38,0,10,0,29,45,16,5,1421,0,43,622,61,131,1,15,0,11,0,2448,17
,"Overseas Special Votes including defence force",3,0,0,0,2,9,3,0,51,0,1,78,4,6,0,0,0,3,0,160,1
,"Votes Allowed for Party Only",10,0,9,0,13,19,8,3,586,0,67,132,26,60,1,4,0,2,0,940,16
,"Manurewa Total",633,4,92,2,193,588,276,66,13673,7,331,7941,1187,909,7,90,5,170,7,26181,220
,,,,,,,,,,,,,,,,,,,,"Valid Party Votes plus Informal Party Votes",26401
"Electorate Party Valid Votes for Manurewa",,"Labour Party - .5222489592"
"ACT New Zealand",633,.0241778389
"Alliance",4,.0001527826
"Aotearoa Legalise Cannabis Party",92,.0035139987
"Democrats for Social Credit",2,.0000763913
"Family Party",193,.0073717581
"Green Party",588,.0224590352
"Jim Anderton's Progressive",276,.0105419961
"Kiwi Party",66,.0025209121
"Labour Party",13673,.5222489592
"Libertarianz",7,.0002673695
"Maori Party",331,.0126427562
"National Party",7941,.3033115618
"New Zealand First Party",1187,.0453382224
"New Zealand Pacific Party",909,.034719835
"RAM - Residents Action Movement",7,.0002673695
"The Bill and Ben Party",90,.0034376074
"The Republic of New Zealand Party",5,.0001909782
"United Future",170,.0064932585
"Workers Party",7,.0002673695
